type,subject,format,question,answer
toss-up,math,Short Answer,The sum of all the interior angles of a triangle equals how many degrees?,180°
bonus,math,Short Answer,What is the total angular distance in degrees over a sphere?,360°
toss-up,,Multiple Choice,"2) LIFE SCIENCE Multiple Choice During the life-cycle of amphibians, which is not a means through which respiration can occur? W) lungs X) air bladder Y) gills Z) skin",X) AIR BLADDER
bonus,,Short Answer,"2) LIFE SCIENCE Short Answer In many arthropods, the segments of the body are grouped into 3 distinct parts. Name all three parts:","HEAD, THORAX, AND ABDOMEN"
toss-up,,Multiple Choice,3) PHYSICAL SCIENCE Multiple Choice The electrical potential or power of a battery is an expression of its: W) amperage X) resistance Y) conductivity Z) voltage,Z) VOLTAGE
bonus,,Multiple Choice,3) PHYSICAL SCIENCE Multiple Choice A typical pair of scissors would be considered: W) a class one lever X) a class 2 lever Y) a class 3 lever Z) a form of inclined plane,W) A CLASS ONE LEVER
toss-up,,Short Answer,4) GENERAL SCIENCE Short Answer How many milliliters are in a liter?,1000
bonus,,Multiple Choice,4) GENERAL SCIENCE Multiple Choice The Moon orbits the earth about once every: W) year X) day Y) month Z) century,Y) MONTH
toss-up,math,Multiple Choice,The number 0.13 is written with a bar drawn over the last two digits. This means that: W) the number terminates at 3 X) the pair of digits 13 repeats forever Y) the number 3 repeats forever Z) the number is negative,X) THE PAIR OF DIGITS 13 REPEATS FOREVER
bonus,math,Short answer,The following number in Roman numerals is equivalent to what decimal number: C L X X X X I X,199
toss-up,earth science,Multiple Choice,About what percentage of the Earth surface is covered by water? W) 33% X) 41% Y) 56% Z) 71%,Z) 71%
bonus,earth science,Short Answer,Name the equinoxes when day and night are of equal length around the world:,AUTUMNAL AND VERNAL EQUINOXES
toss-up,,Multiple Choice,7) PHYSICAL SCIENCE Multiple Choice Which of the following metals is attracted to a magnet? W) gold X) silver Y) iron Z) aluminum,Y) IRON
bonus,,Multiple Choice,"7) PHYSICAL SCIENCE Multiple Choice The reaction of hydrocarbons found in such things as wood and paper with oxygen to produce carbon dioxide, water and heat is called: W) fission X) fusion Y) endothermic Z) combustion",Z) COMBUSTION
toss-up,earth science,Multiple Choice,Metamorphism transforms limestone into a metamorphic rock called: W) quartzite X) marble Y) hornfel Z) granite,X) MARBLE
bonus,earth science,Short Answer,What are the icicle-shaped deposits of limestone hanging from the roof of a cave called:,STALACTITES
toss-up,,Multiple Choice,9) LIFE SCIENCE Multiple Choice Which of the following is the region of the body where the stapes bone is located: W) ankle X) ear Y) wrist Z) knee,X) EAR
bonus,,Short Answer,9) LIFE SCIENCE Short Answer Sharks belong the class Chondricthyes because they have a skeleton made of what substance?,CARTILAGE
toss-up,,Short Answer,10) GENERAL SCIENCE Short Answer Engineers in the USA often report pressure in PSI’s. What does the abbreviation PSI stand for?,POUNDS per SQUARE INCH
bonus,,Multiple Choice,10) GENERAL SCIENCE Multiple Choice Which planet does not have an element named after it? W) Uranus X) Mars Y) Mercury Z) Pluto,X) MARS
toss-up,math,Multiple Choice,A parallelogram whose adjacent sides are unequal is a: W) deltoid X) rectangle Y) rhomboid Z) monogram,Y) RHOMBOID
bonus,math,Short Answer,Solve the following equation: 9x – 13 = 14,3
toss-up,,Short Answer,12) GENERAL SCIENCE Short Answer On the Centigrade temperature scale give the whole number value that is the closest to absolute zero.,MINUS 273
bonus,,Multiple Choice,12) GENERAL SCIENCE Multiple Choice Which of the following is NOT seen by reflection of sun light: W) the moon X) Mercury Y) Mars Z) the north star,Z) THE NORTH STAR
toss-up,,Multiple Choice,13) PHYSICAL SCIENCE Multiple Choice Metals that can be hammered into thin sheets are called: W) malleable X) ductile Y) molten Z) pure,W) MALLEABLE
bonus,,Short Answer,13) PHYSICAL SCIENCE Short Answer A white-colored object illuminated by a blue light will appear as what color to the human eye?,BLUE
toss-up,,Multiple Choice,14) LIFE SCIENCE Multiple Choice Which of the following is an intracellular parasite: W) malaria X) sleeping sickness Y) tapeworm Z) shigella,W) MALARIA
