type,subject,format,question,answer
toss-up,,Multiple Choice,1) Earth & Space – Multiple Choice A tornado most often develops from which of the following types of clouds seen at the base of a thunderstorm? W) Shelf cloud X) Mammatus [mah-MAT-us] cloud Y) Anvil cloud Z) Wall cloud,Z) WALL CLOUD
bonus,,Short Answer,1) Earth & Space – Short Answer Rank the following three types of detrital sedimentary rock in terms of increasing grain size: 1) Sandstone; 2) Siltstone; 3) Breccia [BREH-chah].,"2, 1, 3
******************"
toss-up,,Short Answer,2) Life Science – Short Answer Urea and uric acid are both waste products that are intended to remove what element from the body?,NITROGEN
bonus,,Multiple Choice,2) Life Science – Multiple Choice Which of the following best explains why there are no major populations of horse-donkey hybrids in the wild? W) The geographic distributions of horses and donkeys do not overlap X) Horses and donkeys have different mating rituals Y) The hybrids are sterile Z) Horse and donkey gametes [GAM-eets] cannot fuse,Y) THE HYBRIDS ARE STERILE
toss-up,energy,Short Answer,3) Energy – Short Answer Researchers at the National Renewable Energy Lab have analyzed the stability of hundreds of new nitride compounds. What is the formal charge of the nitride ion?,–3
bonus,energy,Multiple Choice,"3) Energy – Multiple Choice Argonne National Lab scientists are using machine learning to predict the structures of molecules that can behave as carbon-based wires. Given that metal wires transport electrons via d-orbitals, what orbitals are these organic wires expected to use to transport electrons? W) s X) p Y) d Z) f","X) p
******************"
toss-up,,Short Answer,"4) Earth & Space – Short Answer Each day, high tide occurs approximately one hour later than it did the day before. This is due to the fact that what body reaches its upper transit 53 minutes later each day?",THE MOON (ACCEPT: EARTH'S MOON)
bonus,,Multiple Choice,4) Earth & Space – Multiple Choice Which of the following spectral classes of stars will emit the largest percentage of its light in the UV range of the electromagnetic spectrum? W) M X) G Y) F Z) O,Z) O
toss-up,math,Multiple Choice,"5) Math – Multiple Choice If A and B are mutually exclusive events, and the probability of A is 0.3 and the probability of B is 0.2, which of the following statements is NOT true? W) The probability of A and B is 0.06 X) The probability of the complement of A is 0.7 Y) The probability of A or B is 0.5 Z) The probability of B and the complement of A is 0.2",W) THE PROBABILITY OF A AND B IS 0.06
bonus,math,Short Answer,5) Math – Short Answer What is the lateral surface area of a right circular cone with radius 5 and height 6?,"5π(√61) [accept any order of factors]
******************"
toss-up,,Short Answer,"6) Physical Science – Short Answer A wave travels such that it has a frequency of 20 hertz and a wavelength of 15 meters. In meters per second, what is its speed?",300
bonus,,Short Answer,"6) Physical Science – Short Answer A 17-meter organ pipe is open at only one end. In hertz, what is the frequency of the fundamental mode?",5
toss-up,energy,Short Answer,"7) Energy – Short Answer Scientists at Pacific Northwest National Lab are studying the processes by which iron rust forms. In rust, what is the formal oxidation state of the iron atoms?",+3 (ACCEPT: 3)
bonus,energy,Short Answer,"7) Energy – Short Answer Scientists at Jefferson Lab are organizing their data into matrices to perform machine learning techniques on them. What are the values, from left to right, of the first row of a 3 by 3 identity matrix?","1, 0, 0
******************"
toss-up,,Short Answer,"8) Life Science – Short Answer When bees pollinate a flower for nectar, both of the species benefit from this interaction. What is the specific term for this type of symbiosis?",MUTUALISM
bonus,,Short Answer,"8) Life Science – Short Answer While the Eutherian [yoo-THEER-ee-an] egg implants in the uterus, it is typically fertilized in what reproductive structure?","FALLOPIAN TUBES (ACCEPT: UTERINE TUBES, SALPINGES, SALPINX,
AMPULLA)"
toss-up,energy,Short Answer,9) Physical Science – Short Answer A photon with extremely high energy can result in the pair production of an electron and what other particle?,POSITRON (ACCEPT: ANTI-ELECTRON)
