type,subject,format,question,answer
toss-up,,Multiple Choice,1) LIFE SCIENCE Multiple Choice Which of the following terms is MOST commonly used to refer to the copying of DNA during the cell cycle: W) duplication X) replication Y) translation Z) complementation,X) REPLICATION
bonus,,Short Answer,1) LIFE SCIENCE Short Answer What is the most common term for a random change in the nucleotide base sequence in DNA?,MUTATION
toss-up,,Multiple Choice,2) PHYSICAL SCIENCE Multiple Choice Which of the following is a simple instrument often used to demonstrate electrostatic induction: W) electroscope X) voltmeter Y) electrometer Z) spectrometer,W) ELECTROSCOPE
bonus,,Short Answer,2) PHYSICAL SCIENCE Short Answer What is the most common term for the form of radio telecommunications that broadcasts electromagnetic information by varying the wave frequency?,FREQUENCY MODULATION (ACCEPT: FM)
toss-up,earth science,Multiple Choice,Meanders are typically associated with: W) turbulent rivers X) low-gradient streams Y) V-shaped valleys Z) alluvial fans,X) LOW-GRADIENT STREAMS
bonus,earth science,Short Answer,"Of the 3 main parts of the continental margin, which one is considered the flooded part of the continent?",CONTINENTAL SHELF (ACCEPT: SHELF)
toss-up,math,Short Answer,"Find the mean and median, respectively, of the following set of 6 numbers: 10, 10, 10, 11, 11, 11",MEAN = 10.5; MEDIAN = 10.5 (ACCEPT: BOTH 10.5)
bonus,math,Short Answer,"Consider a line that contains the points ABCD in order from left to right. If AB = 10, BC = 26, and AD = 56, find CD:",20
toss-up,,Multiple Choice,5) GENERAL SCIENCE Multiple Choice Which of the following would be most useful for separating blood into its component parts: W) cross matching X) precipitation Y) centrifugation Z) atomization,Y) CENTRIFUGATION
bonus,,Multiple Choice,5) GENERAL SCIENCE Multiple Choice Which of the following is closest to the diameter of a standard compact disc or DVD: W) 3 centimeters X) 12 centimeters Y) 20 millimeters Z) 1500 millimeters,X) 12 CENTIMETERS
toss-up,energy,Multiple Choice,6) LIFE SCIENCE Multiple Choice Which of the following is the most common long-term storage form of energy for vertebrate animals: W) nucleic acids X) proteins Y) starch Z) lipids,Z) LIPIDS
bonus,,Short Answer,6) LIFE SCIENCE Short Answer What is the name for the structures in plants that regulate air entering the plant through stems and leaves?,STOMATA (ACCEPT: STOMA)
toss-up,,Multiple Choice,7) PHYSICAL SCIENCE Multiple Choice Which of the following is LEAST accurate regarding the element helium: W) it is the second most abundant element in the universe X) it is constantly escaping from Earth’s atmosphere into space Y) it is toxic to humans even in very low concentrations Z) it is a noble gas,Y) IT IS TOXIC TO HUMANS EVEN IN VERY LOW CONCENTRATIONS
bonus,,Multiple Choice,7) PHYSICAL SCIENCE Multiple Choice Which of the following substances when pure typically contains ONLY carbon atoms: W) isopropyl alcohol X) glass Y) graphite Z) natural gas,Y) GRAPHITE
toss-up,,Short Answer,8) GENERAL SCIENCE Short Answer What parasitic disease is one of the most common infectious diseases in the world and got its name because it was thought to be caused by or associated with bad air?,MALARIA
bonus,,Multiple Choice,"8) GENERAL SCIENCE Multiple Choice Which of the following contains the FEWEST calories: W) 1 large, fresh apple X) 1 large, baked potato Y) 1 cup raw spinach Z) 1 tablespoon extra virgin olive oil","Y) 1 CUP RAW SPINACH
(Solution: apple ~ 125; potato ~ 220; spinach ~ 10; oil ~ 125)"
toss-up,earth science,Multiple Choice,The presence of which of the following most clearly indicates that much of the U.S. was covered by shallow seas for millions of years: W) limestone X) breccia Y) basalt Z) coal,W) LIMESTONE
bonus,earth science,Multiple Choice,"In which of the following locations would a preponderance of actively-produced pillow lavas be found: W) Mount Saint Helens X) mid-Atlantic ridge Y) Mount Vesuvius, Italy Z) Yellowstone Caldera",X) MID-ATLANTIC RIDGE
toss-up,math,Short Answer,"Simplify the following expression, combining like terms: 2x – 3y – (5x – 4y)",–3x + y (ACCEPT: y – 3x)
bonus,math,Short Answer,"A scale drawing of a tractor is drawn as 1 inch equal to 4 feet. If the width of the bucket is drawn as five-eights of an inch, what is the actual width of the bucket, in feet to the first decimal place?","2.5
(Solution: (1 in /4 ft)(5/8 in/x); x = 2.5 ft)"
toss-up,,Multiple Choice,11) LIFE SCIENCE Multiple Choice Which of the following is a general term widely used by scientists to indicate artificial growth of cells in the laboratory: W) culture X) monocell Y) attenuate Z) decoction,W) CULTURE
bonus,,Multiple Choice,11) LIFE SCIENCE Multiple Choice Which of the following is the most common term biologists use for the molecule that an enzyme will act on: W) substrate X) product Y) producer Z) catalyst,W) SUBSTRATE
toss-up,,Multiple Choice,"12) PHYSICAL SCIENCE Multiple Choice Which of the following is NOT true: W) the freezing point of pure water is 0ºC at sea level X) when pure water freezes, it reaches its maximum density at 0ºC Y) adding salt to ice will lower its melting point Z) when pure maple syrup is cooled below 0ºC, pure water ice separates out","X) WHEN PURE WATER FREEZES, IT REACHES ITS MAXIMUM DENSITY AT
0ºC
(Solution: max density at ~4ºC)"
bonus,energy,Short Answer,12) PHYSICAL SCIENCE Short Answer Name all of the following 4 processes where energy is released: water melts; water freezes; evaporation; condensation,CONDENSATION; WATER FREEZES
toss-up,earth science,Multiple Choice,"Which of the following is NOT true: W) global sea levels have generally risen over the past 18,000 years X) the Mississippi River Delta in Louisiana has one of the highest rates of wetland loss in the U.S. Y) tide stations measure local sea levels Z) most of Earth’s groundwater comes from glacial meltwater","Z) MOST OF EARTH’S GROUNDWATER COMES FROM GLACIAL
MELTWATER"
bonus,earth science,Multiple Choice,The primary process in the mechanical weathering of rocks worldwide is: W) exfoliation X) abrasion Y) thermal expansion Z) thermal contraction,X) ABRASION
toss-up,math,Short Answer,"Subtract 2 7 from 5 7 , giving your answer in its simplest radical form:",3 7
bonus,math,Short Answer,"If on average 2 out 7 students prefer vegetarian sandwiches over non- vegetarian sandwiches, how many vegetarian sandwiches should be ordered for 1400 students?","400
(Solution: 2/7 = x/1400, x = 400)"
toss-up,,Multiple Choice,15) GENERAL SCIENCE Multiple Choice Chickenpox is a disease caused by a: W) bacteria X) fungus Y) virus Z) protozoan,Y) VIRUS
bonus,,Multiple Choice,15) GENERAL SCIENCE Multiple Choice Which of the following is an autoimmune disease: W) Lupus X) spina bifida Y) scabies Z) yellow fever,W) LUPUS
toss-up,,Multiple Choice,16) LIFE SCIENCE Multiple Choice Which of the following is a protein: W) glycerol X) trypsin Y) cholesterol Z) tyrosine,X) TRYPSIN
bonus,,Short Answer,16) LIFE SCIENCE Short Answer Name all of the following 4 cells of a human that are typically haploid: skin cell; mature ovum; sperm; lymphocyte,MATURE OVUM; SPERM
toss-up,,Short Answer,"17) PHYSICAL SCIENCE Short Answer Giving the proper charges, what are the chemical formulas for the major ions present in a aqueous solution of sodium hydroxide, or NaOH?",Na+ AND OH– (in any order)
bonus,,Short Answer,17) PHYSICAL SCIENCE Short Answer Arrange the following 3 pure substances in order of INCREASING melting points at 1 atmosphere of pressure: iron; oxygen; water,OXYGEN; WATER; IRON
toss-up,earth science,Multiple Choice,"Which of the following is a greenhouse gas that primarily comes from landfills, coal mines, oil and natural gas operations, and agriculture: W) ozone X) sulfur dioxide Y) nitric oxide Z) methane",Z) METHANE
bonus,earth science,Multiple Choice,Mammoths and mastodons became extinct around the end of the: W) Cretaceous X) Jurassic Y) Triassic Z) Pleistocene,Z) PLEISTOCENE
toss-up,math,Short Answer,"For the equation, –3x + 4y = 16, find y when x = 0:",4
bonus,math,Short Answer,"If the point on a graph with coordinates (3, 2) is translated 1 unit to the left and 3 units down, and then another 3 units to the left and 2 units up, what are the new coordinates?","(–1, 1)"
toss-up,,Short Answer,20) GENERAL SCIENCE Short Answer The Pleiades is an open cluster whose stars all formed from the same interstellar cloud. What basic force holds this cluster together?,GRAVITY
bonus,,Multiple Choice,"20) GENERAL SCIENCE Multiple Choice If we were to use human developmental stages for the age of our Sun, in which of the following stages of life would our Sun be considered: W) infant X) teenager Y) middle age Z) elderly",Y) MIDDLE AGE
toss-up,,Short Answer,"21) LIFE SCIENCE Short Answer Tell whether the medusa and polyp stages of hydrozoans are haploid or diploid, respectively?",BOTH ARE DIPLOID (ACCEPT: DIPLOID AND DIPLOID)
bonus,,Short Answer,21) LIFE SCIENCE Short Answer Name all of the following 4 choices that are most commonly associated with asexual reproduction in organisms: meiosis; budding; binary fission; fragmentation,"BUDDING; BINARY FISSION; FRAGMENTATION
(ACCEPT: ALL BUT MEIOSIS)"
toss-up,,Short Answer,22) PHYSICAL SCIENCE Short Answer As what color will a red object appear when illuminated by a blue light?,BLACK
bonus,,Short Answer,"22) PHYSICAL SCIENCE Short Answer What is the wavelength, in meters, of a sound wave that has a frequency of 4 kilohertz and a speed in a medium of 400 meters per second?","0.1
(Solution: wavelength = speed/f = 400/4000 = 0.1 m)"
toss-up,earth science,Multiple Choice,The impact crater located beneath the Yucatan Peninsula in Mexico is implicated in causing an extinction event that happened between which of the following two periods: W) Permian and Triassic X) Cretaceous and Tertiary Y) Cambrian and Ordovician Z) Devonian and Carboniferous,X) CRETACEOUS AND TERTIARY
bonus,earth science,Short Answer,What is the name for the Era that began after the extinction event that occured at the end of the Cretaceous Period?,CENOZOIC
toss-up,math,Short Answer,"Expand the following expression, giving your answer in standard form: (x + 10)2",x2 + 20x + 100
bonus,math,Short Answer,"Find the following product, giving your answer in standard form: (2x + y)(x + y)",2x2 + 3xy + y2
toss-up,,Short Answer,25) GENERAL SCIENCE Short Answer What fraction of the celestial sphere can be seen from the Earth’s South Pole?,½
bonus,,Short Answer,25) GENERAL SCIENCE Short Answer Name all of the following states of matter through which sound can travel: solid; liquid; gas; plasma,ALL
