type,subject,format,question,answer
toss-up,energy,Multiple Choice,Which one of the following is an issue of power quality? W) Connecting an alarm clock to a battery X) Voltage provided to a blood pressure monitor used in hospitals that is higher than what it should be for long periods of time Y) Wasting nuclear energy produced by nuclear power plants Z) Connecting a ceiling fan to a power outlet,"X) VOLTAGE PROVIDED TO A BLOOD PRESSURE MONITOR USED IN
HOSPITALS THAT IS HIGHER THAN WHAT IT SHOULD BE FOR LONG PERIODS OF TIME"
bonus,energy,Short Answer,"For an outlet with a voltage of 120, calculate the voltage in volts if the voltage is 30% over the usual value.","156
________________________________________________________________________"
toss-up,,Multiple Choice,"2) PHYSICAL SCIENCE Multiple Choice If you shine unpolarized light through a polarizing filter, the light that exits the filter is: W) Half as intense X) Equally as intense Y) Dispersed into many colors Z) Scattered in all directions",W) HALF AS INTENSE
bonus,,Short Answer,"2) PHYSICAL SCIENCE Short Answer If you shine white light through two linear polarizing filters that have their directions of polarizations perpendicular to one another, what will you observe about the light at the other end?",NO LIGHT (ACCEPT: NOTHING)
toss-up,,Short Answer,"3) GENERAL SCIENCE Short Answer By words or numbers, name all of the following that are organs in the human digestive system: 1) pancreas, 2) jejunum (read as: ji-JUH-nuhm), 3) duodenum (read as: duh-oh-DEE-nuhm), and/or 4) bladder.","PANCREAS, JEJUNUM, AND DUODENUM (ACCEPT: 1, 2, 3)"
bonus,,Short Answer,3) GENERAL SCIENCE Short Answer Name the body system to which the trachea belongs.,"RESPIRATORY
________________________________________________________________________"
toss-up,,Multiple Choice,4) EARTH AND SPACE SCIENCE Multiple Choice Greenhouse gases heat the atmosphere by allowing sunlight to pass through while trapping heat. Which of the following planets does NOT have an atmosphere that contains greenhouse gases? W) Earth X) Venus Y) Mars Z) Mercury,Z) MERCURY
bonus,,Multiple Choice,4) EARTH AND SPACE SCIENCE Multiple Choice Which of the following statements is NOT true about Mercury? W) Mercury is the second densest planet in the solar system X) Mercury travels around the Sun faster than any other planet Y) Mercury has no magnetic field Z) Mercury has been visited by spacecraft,Y) MERCURY HAS NO MAGNETIC FIELD
toss-up,math,Short Answer,"What is the smallest angle, in degrees, formed by the intersection of the lines y = 2 and y = x + 3?",45
bonus,math,Short Answer,"What is the equation, in slope intercept form, of the line perpendicular to the line y = 3x + 4, that passes through the point (-5, 7)?","y = x + (ACCEPT: y = x + 5 )
________________________________________________________________________"
