type,subject,format,question,answer
toss-up,,Multiple Choice,1) PHYSICAL SCIENCE Multiple Choice When an airplane’s ailerons move in opposite directions they usually cause a plane to: W) pitch X) yaw Y) roll Z) stall,Y) ROLL
bonus,,Multiple Choice,"1) PHYSICAL SCIENCE Multiple Choice Calcium, strontium, and barium are commonly called what kind of elements? W) halides X) inert Y) alkali metals Z) alkaline earth",Z) ALKALINE
toss-up,earth science,Multiple Choice,"In which of the geological time periods, did dinosaurs first appear: W) Jurassic X) Triassic Y) Cretaceous Z) Tertiary",X) TRIASSIC
bonus,earth science,Short Answer,In what layer of the Earth’s atmosphere does most of our weather occur?,TROPOSPHERE
toss-up,math,Short Answer,"If 2 sides of a quadrilateral are parallel and the other sides are equal but NOT parallel, what is the quadrilateral known as?",TRAPEZOID
bonus,math,Short Answer,Find the area of a triangle whose base is 8 and whose height is 6:,"24
(Solution: A = 1/2bh)"
toss-up,,Multiple Choice,4) LIFE SCIENCE Multiple Choice A series of amino acids joined together will make a: W) polysaccharide X) DNA Y) sugar Z) protein,Z) PROTEIN
bonus,,Multiple Choice,4) LIFE SCIENCE Multiple Choice When a nerve message reaches the end of an axon it sends a message or impulse across the space between the nerves to continue its message to the next nerve by a substance best known as: W) synaptic nodes X) neuromotor stimluli Y) neurotransmitters Z) intersynaptic dosimeters,Y) NEUROTRANSMITTERS
toss-up,,Multiple Choice,5) PHYSICAL SCIENCE Multiple Choice Which of the following moves in the form of a longitudinal compression wave: W) ocean wave X) sound wave Y) light wave Z) electromagnetic wave,X) SOUND WAVE
bonus,,Short Answer,5) PHYSICAL SCIENCE Short Answer What is the resistance of an electric drill that draws 8 amps on a 120 volt line?,"15 OHMS
(Solution: I = V/R, R = V/I, R = 120/8 = 15)"
toss-up,,Short Answer,"6) GENERAL SCIENCE Short Answer Ergot, Amanita muscaris, Penicillium and smut are all organisms that belong to which one of the five classical Kingdoms of life?",FUNGI
bonus,,Multiple Choice,"*6) GENERAL SCIENCE Multiple Choice When the moon appears through the night as a thin crescent, the suns light: W) is being blocked by the earth X) still illuminates about half the surface of the moon Y) is only hitting the crescent region Z) only shines during the day",X) STILL ILLUMINATES ABOUT HALF THE SURFACE OF THE MOON
toss-up,math,Multiple Choice,"If a biker traveled at an average speed of 3 meters/second for 100 seconds, the length of the biker’s path was about: W) 33 meters X) 300 meters Y) 100 meters Z) 1 kilometer",X) 300 METERS
bonus,math,Short Answer,"If a perfect number is an integer equal to the sum of all its divisors, except the number itself, what is the lowest perfect number?","6
(Solution: 6= 1+2+3)"
toss-up,,Multiple Choice,"8) LIFE SCIENCE Multiple Choice Most animal eukaryotic cells have: W) a cell wall, nucleus, and cytoplasm X) a plasma membrane, nucleus, and cytoplasm Y) a cell wall, nucleus, and nucleolus Z) a cell wall, nucleus, and mitochondrion","X) A PLASMA MEMBRANE, NUCLEUS, AND CYTOPLASM"
bonus,,Short Answer,8) LIFE SCIENCE Short Answer What is the term used by Charles Darwin that he believed was the principle mechanism of evolution and way that nature chose certain members of a population to survive over others?,NATURAL SELECTION
toss-up,,Short Answer,"9) GENERAL SCIENCE Short Answer In order from the beginning, what are the first 5 letters of the Greek alphabet?","alpha, beta, gamma, delta, epsilon"
bonus,,Short Answer,"9) GENERAL SCIENCE Short Answer Rounded to the nearest whole number, what is the temperature in Fahrenheit of a substance at -40°C ?",-40
toss-up,math,Short Answer,"Identify the quotient, dividend, and divisor for 15 ÷ 3:",QUOTIENT = 5; DIVIDEND = 15; DIVISOR = 3
bonus,math,Short Answer,Give the product of (x + 7) 2 in standard form:,x2 + 14 x + 49
toss-up,,Multiple Choice,"11) PHYSICAL SCIENCE Multiple Choice Ultrasonic sound frequencies are typically considered to be W) above 20,000 kilohertz X) below 20,000 kilohertz Y) above 20,000 Hertz Z) below 20,000 Hertz","Y) ABOVE 20,000 HERTZ"
bonus,,Multiple Choice,"11) PHYSICAL SCIENCE Multiple Choice Predict which object made of the following metal will sink in a pool of Mercury, which has a density 13.5 grams per cubic centimeter: W) aluminum, which has a density of 2.6 grams per cubic centimeter X) iron, which has a density of 7.9 grams per cubic centimeter Y) lead, which has a density of 11.34 grams per cubic centimeter Z) uranium, which has a density of 19.5 grams per cubic centimeter","Z) URANIUM, WHICH HAS A DENSITY OF 19.5 GRAMS PER CUBIC
CENTIMETER"
toss-up,earth science,Short Answer,In what layer of the Earth’s atmosphere does most of our weather occur?,TROPOSPHERE
bonus,earth science,Short Answer,Lines on a weather map connecting places of equal air pressure are called:,ISOBARS
toss-up,,Short Answer,13) LIFE SCIENCE Short Answer What main artery carries oxygenated blood immediately away from left ventricle of the heart?,AORTA
bonus,,Short Answer,13) LIFE SCIENCE Short Answer What is the vector that transmits Rocky Mountain Spotted Fever to humans?,THE TICK (ACCEPT: DERMACENTAR)
toss-up,,Short Answer,14) GENERAL SCIENCE Short Answer On the Kelvin temperature scale give the whole number value that is the closest to absolute zero.,0
bonus,,Multiple Choice,14) GENERAL SCIENCE Multiple Choice Stars appear to have different colors because they have different: W) distances X) ages Y) temperatures Z) names,Y) TEMPERATURES
toss-up,math,Short Answer,Solve the following equation: -4 + x = -5,-1
bonus,math,Short Answer,"Give the median for the following data set: 32, 59, 68, 70, 84","68
(Solution: mean or average is 62.6; median is middle, not average)"
toss-up,earth science,Short Answer,"Identify the type of structure associated with the following man-made structures in the United States: Hungry Horse, Yellowtail, Glen Canyon, Grand Coulee, and Hoover",DAMS
bonus,earth science,Short Answer,What is the name of the boundary between the troposphere and the stratosphere?,TROPOPAUSE
toss-up,,Multiple Choice,17) PHYSICAL SCIENCE Multiple Choice The electrons that are shared in chemical bonds between atoms are most accurately called: W) inner electrons X) quantum electrons Y) valence electrons Z) jumping electrons,Y) VALENCE ELECTRONS
