type,subject,format,question,answer
toss-up,,Multiple Choice,1) LIFE SCIENCE Multiple Choice Assume a cell is placed in a hypotonic solution. Which of the following will happen to the cell? W) The pressure inside the cell will increase X) The pressure inside the cell will remain the same Y) The pressure inside the cell will decrease Z) Dissolved particles outside the cell will move into the cell,W) THE PRESSURE INSIDE THE CELL WILL INCREASE
bonus,,Short Answer,1) LIFE SCIENCE Short Answer What are the four main classifications of tissue found in the human body?,"EPITHELIUM, CONNECTIVE, MUSCLE AND NERVOUS"
toss-up,,Short Answer,"2) GENERAL SCIENCE Short Answer A chemist just discovered a jar of sodium hydroxide solution in a dark corner of his laboratory. He has no idea what the concentration of this sodium hydroxide solution is. However, he does have an indicator and a jar of 1 molar hydrochloric acid. What experiment could he use to determine the concentration of the sodium hydroxide solution?",TITRATION
bonus,,Short Answer,"2) GENERAL SCIENCE Short Answer Bleach is a very strong disinfectant. It is a basic solution of NaOCl and, when mixed with water, forms ClO- ions. Bleach should never be mixed with ammonia because the ClO- ions react to form what deadly gas?","CHLORAMINE (ACCEPT: NH Cl or MONOCHLORAMINE; DO NOT ACCEPT:
2
CHLORINE)"
toss-up,math,Multiple Choice,"If a student takes a test consisting of 20 true-false questions and randomly guesses at all of the answers, which of the following is equal to the probability that all 20 guesses will be correct? W) (1/2)20 [one half to the power of 20] X) (1/2)10 [one half to the power of 10] Y) 1/2(20) [the product of one half and 20] Z) 1/2",W) (1/2)20
bonus,math,Short Answer,The volume of a cube is . What is its surface area?,48 16√2
toss-up,energy,Multiple Choice,Which of the following statements is NOT true about the Inga Falls? W) They are in the Democratic Republic of Congo X) They are on the Zambezi River Y) They are the largest waterfall by volume in the world Z) A plant planned there would potentially generate twice as much electricity as China’s Three Gorges Dam,X) THEY ARE ON THE ZAMBEZI RIVER
bonus,energy,Short Answer,"Identify all of the following three dams that are arch dams: 1) Hoover, 2) Pensacola, 3) Grand Coulee.","1, 2 (ACCEPT: HOOVER, PENSACOLA)"
toss-up,,Multiple Choice,5) EARTH AND SPACE Multiple Choice The ozone layer is most effective as a defense against which of the following kinds of radiation? W) Infrared radiation X) Cosmic rays Y) UV-A Z) UV-B,Z) UV-B
bonus,,Short Answer,"5) EARTH AND SPACE Short Answer In the hydrologic cycle, water is lost from the Earth’s surface to the atmosphere, and returned to the surface again. What are three ways water can be lost to the atmosphere?","(ANY THREE) EVAPORATION, SUBLIMATION, TRANSPIRATION,
EVAPOTRANSPIRATION, RESPIRATION"
toss-up,,Short Answer,"6) PHYSICAL SCIENCE Short Answer Give the phrase for the acronym L.A.S.E.R., describing the physical process through which laser light is produced.",LIGHT AMPLIFICATION BY STIMULATED EMISSION OF RADIATION
bonus,,Short Answer,"6) PHYSICAL SCIENCE Short Answer On the football field, a 90 kilogram man running at 10 kilometers per hour runs into a 110 kilogram man who is stationary. What is the final velocity, in kilometers per hour, after collision?",4.5
toss-up,,Short Answer,7) LIFE SCIENCE Short Answer Proteorhodopsins [proh-tee-uh-roh-DOP-sins] are light- absorbing proteins that can help marine bacteria survive periods of starvation by pumping what outside of the cell to sustain the production of ATP?,PROTONS
bonus,,Short Answer,"7) LIFE SCIENCE Short Answer Electron transport in photosynthesis is a series of steps to generate ATP, starting with an electron coming from hydrolyzed water to replace a lost electron in chlorophyll of photosystem II. By number, put the following four steps in order to summarize the movement of this electron. 1) The electron-acceptor molecule transfers the electrons along a series of electron- carriers to photosystem I 2) Ferrodoxin transfers the electrons to NADP+ to form NADPH 3) In photosystem II, light excited electrons move from chlorophyll to an electron- acceptor molecule in the thylakoid membrane 4) Photosystem I transfers the electrons to a protein complex","3, 1, 4, 2"
toss-up,,Short Answer,8) GENERAL SCIENCE Short Answer Ceratopsian [ser-uh-TOP-see-uhn] fossils have been found on what three continents?,"ASIA, NORTH AMERICA, EUROPE"
bonus,,Short Answer,"8) GENERAL SCIENCE Short Answer Through studying earthquakes, scientists have discovered that there are certain regions along faults where the rock is locked and unable to move, the strain in the surrounding rock has increased, and no major earthquake has occurred in that location for a long period of time. What are these areas called?",SEISMIC GAPS
toss-up,math,Short Answer,"The midpoint of a segment is the point (-1, 5). If one endpoint of the segment is (-3, 2), what are the coordinates of the other endpoint?","(1, 8)"
bonus,math,Short Answer,"Ted wants to put a fence around his garden to keep out rabbits. He has 600 feet of fencing and will use at least half of it. The garden is in the shape of a right triangle with sides in the ratio of 5 to 12 to 13. What are the minimum and maximum possible lengths for the shortest side of the triangular garden in feet, respectively?","MINIMUM = 50, MAXIMUM = 100"
toss-up,energy,Multiple Choice,Which of the following statements is NOT true about energy in Mississippi? W) Mississippi generates about 10 percent of its electricity from renewable energy sources X) A liquefied natural gas import terminal in Pascagoula re-gassifies super-cooled natural gas Y) Its ethanol plant produces 54 million gallons of biofuel annually Z) Its Grand Gulf nuclear power plant generates about 18% of its electricity,"W) MISSISSIPPI GENERATES ABOUT 10 PERCENT OF ITS ELECTRICITY FROM
RENEWABLE ENERGY SOURCES"
bonus,energy,Short Answer,"In September 2012, the first power from any ocean energy project was delivered to a U.S. electric utility grid. What was the source of the energy, and in what state was it located?","TIDAL, MAINE"
toss-up,,Short Answer,11) EARTH AND SPACE Short Answer Where do magnetic field lines exiting near the Earth’s South Pole re-enter?,NEAR THE NORTH POLE (ACCEPT: NORTH POLE)
bonus,,Short Answer,11) EARTH AND SPACE Short Answer Name the four main layers of a tropical rainforest.,"EMERGENT, CANOPY, UNDERSTORY, FLOOR"
toss-up,,Multiple Choice,12) PHYSICAL SCIENCE Multiple Choice Two sound waves with the same frequency are traveling collinearly and off in phase by one half of one wavelength. Which of the following describes what an observer standing in the path of the waves would hear in comparison to if there were only one wave? W) Nothing X) Half the intensity of the single wave Y) The same intensity as the single wave Z) Double the intensity of the single wave,W) NOTHING
bonus,,Short Answer,"12) PHYSICAL SCIENCE Short Answer Identify all of the following four elements that are naturally diatomic or polyatomic elements: 1) nitrogen, 2) silicon, 3) phosphorous, 4) selenium.","1, 3, 4 (ACCEPT: NITROGEN, PHOSPHOROUS, SELENIUM)"
toss-up,,Multiple Choice,"13) LIFE SCIENCE Multiple Choice When your body tissues need more calcium, what endocrine structure is activated to signal the release of more calcium into your blood? W) Follicular cells of the thyroid X) Parathyroid gland Y) Adrenal glands Z) Pituitary glands",X) PARATHYROID GLAND
