type,subject,format,question,answer
toss-up,,Short Answer,1) PHYSICAL SCIENCE Short Answer What famous scientific apparatus demonstrated the Earth’s rotation by integrating the effect of the Coriolis force over a long time period?,FOUCAULT’S PENDULUM (ACCEPT: PENDULUM)
bonus,,Multiple Choice,1) PHYSICAL SCIENCE Multiple Choice Which of the following covalent bonds is most polar? W) C-N X) N-O Y) H-F Z) F-F,"Y) H-F
_______________________________________________________"
toss-up,,Multiple Choice,2) EARTH AND SPACE SCIENCE Multiple Choice Which of the following minerals can create metamorphic structures known as snowball structures? W) Kyanite (read as: KY-ah-nyt) X) Muscovite (read as: MUHS-koh-vyt) mica Y) Garnet Z) Talc,Y) GARNET
bonus,,Short Answer,"2) EARTH AND SPACE SCIENCE Short Answer Earth’s most severe extinction event, also called the Great Dying, resulted in the extinction of 96% of marine species and 70% of terrestrial vertebrate species. This event marks the boundary between what two geological periods?",PERMIAN AND TRIASSIC
toss-up,,Short Answer,"3) PHYSICAL SCIENCE Short Answer What is the name of the force experienced by a charged particle moving through a magnetic field, such that the force is at right angles to both the direction in which the particle is moving and the direction of the applied field?",LORENTZ
bonus,,Short Answer,3) PHYSICAL SCIENCE Short Answer What is the term used for a compound that contains copper in the +2 oxidation state?,"CUPRIC
_______________________________________________________"
toss-up,energy,Multiple Choice,About how many million metric tons of methane do cattle emit into the atmosphere per year in the U.S.? W) 2.5 X) 3.5 Y) 4.5 Z) 5.5,Z) 5.5
bonus,energy,Multiple Choice,Cow Power farms in Vermont have more than 500 cows on each farm. These farms use the cows’ manure to generate approximately how many kilowatt hours of electricity each year? W) 3.5 thousand X) 33 thousand Y) 350 thousand Z) 3.5 million,Z) 3.5 MILLION
toss-up,math,Short Answer,What is the number of distinct diagonals in a regular octagon?,20
bonus,math,Short Answer,"An isosceles trapezoid has sides of length 9 2 , 9 2, 30 and y units. Given that the two interior base angles measure 45°, what are all possible values of y in units?","12 AND 48
_______________________________________________________"
toss-up,,Multiple Choice,6) EARTH AND SPACE SCIENCE Multiple Choice Which of the following is the coldest and densest water in Earth’s oceans? W) Antarctic bottom water X) North Atlantic deep water Y) Atlantic intermediate water Z) Arctic water,W) ANTARCTIC BOTTOM WATER
bonus,,Multiple Choice,"6) EARTH AND SPACE SCIENCE Multiple Choice An igneous rock has a porphyritic texture. Which of the following does this indicate about the cooling history? W) It cooled in stages, at different levels within the crust X) It cooled rapidly near the surface Y) It cooled on the surface and was quenched Z) It cooled slowly, at one time, at depth","W) IT COOLED IN STAGES, AT DIFFERENT LEVELS WITHIN THE CRUST"
toss-up,energy,Multiple Choice,7) PHYSICAL SCIENCE Multiple Choice Which of the following elements has the highest first ionization energy? W) Sodium X) Aluminum Y) Phosphorus Z) Chlorine,Z) CHLORINE
bonus,,Short Answer,"7) PHYSICAL SCIENCE Short Answer You lift a book from the floor to a shelf 2 meters above the ground. How much power, in watts, did you use if you exerted an upward force of 20 newtons in 2 seconds?","20
_______________________________________________________"
toss-up,,Short Answer,8) EARTH AND SPACE SCIENCE Short Answer Bauxite is primarily mined to attain what natural resource?,ALUMINUM
