type,subject,format,question,answer
toss-up,math,Short Answer,1) Math – Short Answer Evaluate the following expression: -19 minus the absolute value of -24.,-43
bonus,math,Multiple Choice,"1) Math – Multiple Choice Which of the following pizzas has the greatest total area: W) A rectangular pizza, 18 inches by 12 inches X) A square pizza, 15 inches by 15 inches Y) A circular pizza with 14-inch diameter Z) A circular pizza with 8-inch radius","X) A SQUARE PIZZA, 15 INCHES BY 15 INCHES
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Short Answer,"2) Energy – Short Answer Because of its volcanic “hot spots,” the Pacific Rim is an important area for generation of what type of renewable energy?",GEOTHERMAL ENERGY
bonus,energy,Short Answer,"2) Energy – Short Answer In passive solar homes located in the United States, most of the windows face in what cardinal direction?",SOUTH
toss-up,,Short Answer,3) General Science – Short Answer Which of the following is an ecosystem service provided by the ocean? W) Providing safe passage to mariners X) Restricting access to deep-ocean species Y) Sanitizing water in the hydrologic cycle Z) Absorbing heat from the sun's light,Z) ABSORBING HEAT FROM THE SUN'S LIGHT
bonus,,Short Answer,3) General Science – Short Answer Heavy water differs from light water because the hydrogen atoms in light water are replaced by what in heavy water?,"DEUTERIUM (ACCEPT: HYDROGEN-2, HEAVY HYDROGEN)
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,4) Earth and Space – Multiple Choice During which of the following situations will sundogs be visible? W) Solar eclipse X) Lunar eclipse Y) Full moon Z) Aphelion,W) SOLAR ECLIPSE
bonus,,Multiple Choice,4) Earth and Space – Multiple Choice Fossils are usually found in what type of rock? W) Sedimentary X) Igneous Y) Metamorphic Z) Tuffaceous,W) SEDIMENTARY
toss-up,,Multiple Choice,5) Physical Science – Multiple Choice Vinegar is a liquid solution containing acetic acid and water. It could be accurately classified as which of the following? W) Colloid X) Compound Y) Homogeneous mixture Z) Heterogeneous mixture,Y) HOMOGENEOUS MIXTURE
bonus,,Short Answer,5) Physical Science – Short Answer Balance the following equation using simplest whole number coefficients: Al + HCl yields AlCl + H 3 2,"2Al + 6HCl yields 2AlCl + 3H
3 2
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,6) Life Science – Multiple Choice What type of animal tissue is found in the ears and nose as structural support? W) Blood X) Cartilage Y) Adipose Z) Bone,X) CARTILAGE
bonus,,Short Answer,6) Life Science – Short Answer Starch and glycogen are polymers of what simple sugar?,GLUCOSE (ACCEPT: ALPHA-GLUCOSE OR D-GLUCOSE)
toss-up,,Multiple Choice,"7) Physical Science – Multiple Choice In a circuit, electrons and electric current flow in what respective directions? W) Negative to positive; negative to positive X) Negative to positive; positive to negative Y) Positive to negative; positive to negative Z) Positive to negative; negative to positive",X) NEGATIVE TO POSITIVE; POSITIVE TO NEGATIVE
bonus,,Multiple Choice,7) Physical Science – Multiple Choice You accidentally drop a drinking glass. After the glass left your hand: W) The inertia of Earth pulled the glass down X) Gravity caused the glass to fall at a constant rate Y) Gravity caused the glass to fall faster and faster Z) The equal and opposite forces of gravity and air resistance acted upon it,"Y) GRAVITY CAUSED THE GLASS TO FALL FASTER AND FASTER
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,8) Life Science – Multiple Choice Which of the following cell organelles is responsible for the function of respiration? W) Endoplasmic reticulum X) Lysosomes Y) Mitochondria Z) Golgi apparatus,Y) MITOCHONDRIA
bonus,,Short Answer,8) Life Science – Short Answer What type of plant culturing method involves growing plants in mineral solutions instead of in soil?,HYDROPONICS
toss-up,math,Short Answer,"9) Math – Short Answer Given f inverse of x equals 5x, find f(x).",x/5
bonus,math,Multiple Choice,9) Math – Multiple Choice A triangle has two sides with lengths of 9 and 13. Which of the following choices is not a possible length for the missing side? W) 3 X) 5 Y) 20 Z) 21 ANSWER W) 3 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~ TOSS-UP 10) Earth and Space – Multiple Choice Which of the following can form when calcium ions precipitate from solution? W) Calcite X) Acid rain Y) Carbonic acid Z) Chert,W) CALCITE
bonus,,Multiple Choice,10) Earth and Space – Multiple Choice Which of the following glacial features forms at the foot of a glacier? W) Drumlins X) Playa lakes Y) Kettle lakes Z) Moraines,Z) MORAINES
toss-up,,Short Answer,11) General Science – Short Answer What second magnitude star is found closest to the north celestial pole and is often called the north star?,POLARIS
bonus,,Short Answer,11) General Science – Short Answer How many embryonic leaves do dicot seedlings have?,"TWO
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Short Answer,12) Energy – Short Answer “Eternal flames” that burned when the ground was ignited during lightning storms was an example of what resource seeping out of the ground?,NATURAL GAS (ACCEPT: METHANE)
bonus,energy,Short Answer,12) Energy – Short Answer What term refers to the total quantity of electricity a utility company has on hand at any given time?,CAPACITY
toss-up,,Short Answer,13) General Science – Short Answer What logarithmic scale is used to describe the acidity or alkalinity of a solution?,pH SCALE
bonus,,Short Answer,"13) General Science – Short Answer How many feet and inches, to the nearest inch, is 152 centimeters?","5 FEET 0 INCHES
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Short Answer,"14) Math – Short Answer What is the volume of a cube, in cubic feet, if one edge is 4 inches long?",1/27
