type,subject,format,question,answer
toss-up,earth science,Multiple Choice,"A research project called Cosmic plans to use GPS satellites for weather forecasting to give data on temperature, pressure and water vapor in the atmosphere. Today, these data are typically gathered by which of the following: W) Doppler radar X) sonar Y) laser interferometry Z) radiosonde (read as: RAY-de-oh-sond) balloons",Z) RADIOSONDE BALLOONS
bonus,earth science,Multiple Choice,"After the Sumatran earthquake, a seismograph stationed on the opposite side of the epicenter half-way around the Earth would have detected which of the following: W) nothing because seismic waves cannot pass through the Earth X) both P-waves and S-waves Y) only P-waves Z) only S-waves",Y) ONLY P-WAVES
toss-up,math,Short Answer,"Add and simplify the following 2 polynomials, giving your answer in standard form: (9x3 +6x2 +10x)+(!3x3 +9x!10x2)",6x3 – 4x2 + 19x
bonus,math,Short Answer,"Give the height, to the nearest whole meter, of the triangle that has an area of 54 square meters and whose base is 4-times its height:","5
2007 Middle School Regional Science Bowl - Round 13 Page 1"
toss-up,,Multiple Choice,3) GENERAL SCIENCE Multiple Choice Which of the following forms of coal typically has the HIGHEST BTU value per pound: W) lignite X) anthracite Y) bituminous Z) peat,X) ANTHRACITE
bonus,,Multiple Choice,"3) GENERAL SCIENCE Multiple Choice MTBE or methyl tertiary butyl ether, is a: W) gasoline additive X) organic dye Y) food preservative Z) plant alkaloid",W) GASOLINE ADDITIVE
toss-up,,Multiple Choice,4) LIFE SCIENCE Multiple Choice Which of the following is the BEST example of how evolution progresses: W) animals learn to survive through experience and teach their offspring X) certain mutations improve an organism’s offspring’s chances to survive and reproduce in different environments Y) animals develop certain strengths and weaknesses through experience and pass the knowledge down by example Z) an animal that is successful at hunting will be more likely to survive,"X) CERTAIN MUTATIONS IMPROVE AN ORGANISM’S OFFSPRING’S
CHANCES TO SURVIVE AND REPRODUCE IN DIFFERENT ENVIRONMENTS"
bonus,,Short Answer,4) LIFE SCIENCE Short Answer Order the following from the part nearest to the START of the human digestive system to the part nearest the END: ileum; esophagus; duodenum; jejunum,"ESOPHAGUS; DUODENUM; JEJUNUM; ILEUM
2007 Middle School Regional Science Bowl - Round 13 Page 2"
toss-up,,Multiple Choice,5) PHYSICAL SCIENCE Multiple Choice Which of the following BEST describes the following reaction: 2CaO à 2Ca + O 2 W) combustion X) decomposition Y) single replacement Z) double replacement,X) DECOMPOSITION
bonus,,Short Answer,5) PHYSICAL SCIENCE Short Answer Order the following 3 particles from the one with the LEAST mass to the one with the MOST mass: electron; neutron; photon,PHOTON; ELECTRON; NEUTRON
toss-up,earth science,Multiple Choice,Which of the following is TRUE: W) pyroclastic flows dominate Hawaiian volcanoes X) granitic magma contains less silica than basaltic magma Y) peridotite is rock found within the Earth’s mantle and some meteorites Z) plutons are large masses of basalt,"Y) PERIDOTITE IS ROCK FOUND WITHIN THE EARTH’S MANTLE AND
SOME METEORITES"
bonus,earth science,Multiple Choice,Which of the following is TRUE about Earth’s atmosphere: W) the upper mesosphere is the coldest region of the Earth’s atmosphere X) the stratopause lies just below the stratosphere Y) moist air weighs more than dry air at the same temperature Z) the tropopause is higher at the South Pole than at the equator,"W) THE UPPER MESOSPHERE IS THE COLDEST REGION OF THE EARTH’S
ATMOSPHERE
2007 Middle School Regional Science Bowl - Round 13 Page 3"
toss-up,math,Short Answer,"Add the following radicals, giving your answer in simplest radical form: 3 3+ 12",5 3
bonus,math,Short Answer,"Solve the following inequality for x: ⏐2x – 3⏐ < 9 (read as: open absolute value, 2x minus 3, close absolute value, is less than 9)",–3 < x < 6 (ACCEPT: X IS GREATER THAN –3 AND LESS THAN 6)
toss-up,,Multiple Choice,8) GENERAL SCIENCE Multiple Choice Which of the following is a type of burn in which the outer layer of keratin in the skin and the dermis are damaged and is referred to as a full-thickness burn: W) 1st degree X) 2nd degree Y) 3rd degree Z) 4th degree,Y) 3rd DEGREE
bonus,,Short Answer,"8) GENERAL SCIENCE Short Answer In a 2nd degree burn, what is the name of the fluid that quickly forms beneath the blister?","SERUM (ACCEPT: SEROUS FLUID)
2007 Middle School Regional Science Bowl - Round 13 Page 4"
toss-up,,Short Answer,9) LIFE SCIENCE Short Answer What cellular organelle most directly functions to help match the tRNA to the correct place on the mRNA and allows the growing of a protein?,RIBOSOME
bonus,,Short Answer,9) LIFE SCIENCE Short Answer The basic parts of ribosomes are manufactured in what specific part of a eukaryotic cell?,NUCLEOLUS (DO NOT ACCEPT: NUCLEUS)
toss-up,,Multiple Choice,10) PHYSICAL SCIENCE Multiple Choice Which of the following is NOT true about boiling liquids: W) all boiling liquids are too hot to touch X) the boiling point of pure water at standard pressure is 373.15 kelvin Y) the boiling point of a liquid depends on the surface pressure above the liquid Z) adding a handful of table salt to a quart of boiling water will change its boiling point,W) ALL BOILING LIQUIDS ARE TOO HOT TO TOUCH
bonus,,Short Answer,"10) PHYSICAL SCIENCE Short Answer How many grams of sodium chloride are in 300 grams of a 20% solution, if the atomic masses of sodium and chloride are 23 and 35, respectively?","60
2007 Middle School Regional Science Bowl - Round 13 Page 5"
toss-up,earth science,Multiple Choice,Which of the following is the BEST reason why the Earth’s inner core is solid and the outer core is not: W) greater depths yield cooler temperatures X) greater depths yield higher pressures Y) inner core is further removed from the influence of hot magma Z) they have different mineral contents,X) GREATER DEPTHS YIELD HIGHER PRESSURES
bonus,earth science,Multiple Choice,Coral reefs capture about half of all calcium flowing into the ocean every year by fixing it into: W) calcium carbonate X) calcium fluoride Y) calcium oxalate Z) quartz,W) CALCIUM CARBONATE
toss-up,math,Multiple Choice,"If k is an integer greater than 1, which of the following is greater than 1: W) –(–k)3 Read as: negative - open parenthesis - negative k - closed parenthesis - to the third power X) –(k)3 Read as: negative - open parenthesis - k - closed parenthesis - to the third power 1 ! Y) (k) 3 Read as: open parenthesis - k - closed parenthesis - to the negative one-third power 3 Z) ! k Read as: negative - open absolute value - k - closed absolute value - to the third power",W) –(–k)3
bonus,math,Short Answer,"Giving your answer in the simplest form, what is the slope-intercept equation of the line passing through the points (3, 8) and (2, 3)?","y = 5x – 7
2007 Middle School Regional Science Bowl - Round 13 Page 6"
toss-up,,Short Answer,13) GENERAL SCIENCE Short Answer From what continent do more than 80% of the weather systems originate which become tropical storms or hurricanes that reach the U.S. eastern and southern shores?,AFRICA
bonus,,Multiple Choice,13) GENERAL SCIENCE Multiple Choice It is believed that the heavy elements in Earth’s crust primarily originated from: W) comets X) asteroids Y) meteorites Z) exploding stars called supernovae,Z) EXPLODING STARS CALLED SUPERNOVAE
toss-up,,Short Answer,14) LIFE SCIENCE Short Answer What structure of the human eye is primarily responsible for regulating the amount of light that enters the eye?,PUPIL
bonus,,Short Answer,"14) LIFE SCIENCE Short Answer In the human eye, what type of light receptor is most densely populated at the fovea (read as: FOE-vee-ah)?","CONES
2007 Middle School Regional Science Bowl - Round 13 Page 7"
toss-up,,Multiple Choice,15) PHYSICAL SCIENCE Multiple Choice Which of the following is MOST commonly used to separate substances based on solubility differences: W) centrifugation X) autoclaving Y) paper filtration Z) paper chromatography,Z) PAPER CHROMATOGRAPHY
bonus,,Short Answer,15) PHYSICAL SCIENCE Short Answer Name all of the following 3 pairs of elements that would be chemically bonded by a covalent bond: carbon and carbon; magnesium and chlorine; silicon and oxygen,CARBON AND CARBON; SILICON AND OXYGEN
toss-up,earth science,Multiple Choice,Which of the following BEST explains why there is typically less temperature variation along the coasts of continents versus inland climates at the same latitude: W) land surfaces of the planet can store more heat than the oceans X) the friction between waves and the shore add heats to the area Y) water can absorb and release large amounts of heat with very little change in temperature Z) surface ocean currents along shorelines typically carry warm water,"Y) WATER CAN ABSORB AND RELEASE LARGE AMOUNTS OF HEAT WITH
VERY LITTLE CHANGE IN TEMPERATURE"
