type,subject,format,question,answer
toss-up,,Short Answer,"1) Earth & Space – Short Answer What is the term for a rock fragment that originated from an asteroid or planetesimal, passed through Earth's atmosphere, and landed on the surface?",METEORITE (DO NOT ACCEPT: METEOR OR METEOROID)
bonus,,Multiple Choice,"1) Earth & Space – Multiple Choice Which of the following values is closest to the mass, in solar masses, that a star must have in order to burn silicon? W) 0.1 X) 1 Y) 3 Z) 10","Z) 10
******************"
toss-up,energy,Multiple Choice,2) Energy – Multiple Choice Researchers at Lawrence Livermore National Lab are working to develop new reflective optics for use with X-ray imaging. Which of the following wavelengths would be considered X-ray? W) 4 micrometers X) 400 nanometers Y) 40 nanometers Z) 4 nanometers,Z) 4 NANOMETERS
bonus,energy,Short Answer,2) Energy – Short Answer Sandia National Lab researchers have developed a chip that models the junction at which two neurons communicate with one another. What is the name of this junction?,SYNAPSE
toss-up,math,Short Answer,3) Math – Short Answer What is the multiplicative inverse of –7?,–1/7
bonus,math,Short Answer,"3) Math – Short Answer To the nearest whole number, what temperature in degrees Celsius is equivalent to 117 degrees Fahrenheit?","47
******************"
toss-up,,Multiple Choice,4) Life Science – Multiple Choice The semicircular canals in the ears are responsible for which of the following functions? W) Hearing X) Balance Y) Olfaction Z) Pain sensation,X) BALANCE
bonus,,Short Answer,"4) Life Science – Short Answer What element, while not strictly essential for humans, is needed to maintain healthy tooth structure?",FLUORINE (DO NOT ACCEPT: FLUORIDE)
toss-up,energy,Multiple Choice,5) Energy – Multiple Choice Scientists at Lawrence Berkeley National Lab are making biomimetics [bio-mih-MEH-tiks] that imitate glycoproteins. These biomimetics are peptoids covered with what? W) Nucleic [new-CLAY-ik] acids X) Sugars Y) Amino acids Z) Fats,X) SUGARS
bonus,energy,Short Answer,"5) Energy – Short Answer Savannah River National Lab is investigating the effects of radiation on piezoelectric [PEE-zoh-electric] sensors. To do so, they are using radiation from the highest-energy part of the electromagnetic spectrum. What is the name of this type of radiation?","GAMMA (ACCEPT: GAMMA RAYS)
******************"
