type,subject,format,question,answer
toss-up,math,Short Answer,A number is obtained by doubling an original value a total of 5 times. What is the final result if the original number is 1?,32
bonus,math,Short Answer,"A number is obtained by doubling an original value, then doubling that result, and repeating that doubling process 6 times. If the final value is 320, how large was the original number?","5
________________________________________________________________________"
toss-up,,Short Answer,"2) LIFE SCIENCE Short Answer There is a corn field with two varieties of corn, Corn A and Corn B, planted in alternating rows. The tassels are removed from Corn A, ensuring that the only pollen released in the field comes from Corn B. Not considering pollen that could be carried in from outside of the field, how can we characterize the ears of corn that will grow on Corn A?",HYBRID
bonus,,Multiple Choice,"2) LIFE SCIENCE Multiple Choice When plant scientists began crossing different pure lines, they noticed that the hybrid plants that resulted were: W) Less vigorous than their parents X) Equally as vigorous as their parents Y) Unable to sustain life Z) More vigorous than their parents",Z) MORE VIGOROUS THAN THEIR PARENTS
toss-up,energy,Multiple Choice,"Which of the following statements about sound energy is true? W) Sound energy is produced by vibrations, not by discrete particles X) Sound energy can easily be used for production of electrical power Y) Sound energy is a form of thermal energy Z) Sound energy is related to chemical changes","W) SOUND ENERGY IS PRODUCED BY VIBRATIONS, NOT BY DISCRETE
PARTICLES"
bonus,energy,Multiple Choice,Ultrasound is acoustic energy in the form of waves with a frequency above the human hearing range. Which of the following statements does NOT reflect a use of ultrasonic energy? W) To observe the condition of a fetus before birth X) To detect motion in the immediate vicinity of a vehicle Y) To make iPod sound quality better Z) To find schools of fish,"Y) TO MAKE IPOD SOUND QUALITY BETTER
________________________________________________________________________"
toss-up,,Multiple Choice,4) EARTH AND SPACE SCIENCE Multiple Choice Which of the following characteristics is the least reliable when identifying minerals? W) Color X) Streak Y) Cleavage Z) Hardness,W) COLOR
bonus,,Short Answer,4) EARTH AND SPACE SCIENCE Short Answer What mineral characteristic is defined as a mineral’s ability to break along preexisting planes of weakness?,CLEAVAGE
toss-up,math,Multiple Choice,"Considering a circle of radius 1, which of the following has the largest numerical value? W) Circumference X) Diameter Y) Area Z) Radius",W) CIRCUMFERENCE
bonus,math,Short Answer,"What is the surface area, in terms of π, of a cylinder with a radius of π and height of π?","4π3
________________________________________________________________________"
toss-up,,Multiple Choice,6) LIFE SCIENCE Multiple Choice Which of these constitutes a correct DNA base pairing? W) A-C X) G-T Y) A-T Z) C-C,Y) A-T
bonus,,Short Answer,6) LIFE SCIENCE Short Answer Name the 4 nucleic acids found in DNA.,"ADENINE, GUANINE, THYMINE, CYTOSINE"
toss-up,,Short Answer,7) GENERAL SCIENCE Short Answer What physical quantity does a wattmeter measure?,SUPPLY RATE OF ELECTRIC POWER (ACCEPT: ELECTRIC POWER)
bonus,,Short Answer,7) GENERAL SCIENCE Short Answer A 25 watt lamp has a resistance of 4 ohms. What is the voltage applied across the lamp?,"10
________________________________________________________________________"
toss-up,,Multiple Choice,"8) EARTH AND SPACE SCIENCE Multiple Choice Which of the following is NOT true about groundwater? W) It never freezes X) It ultimately flows to the ocean Y) It is replenished by surface water from streams, precipitation and rivers Z) It can be depleted by humans in a particular region",W) IT NEVER FREEZES
bonus,,Short Answer,"8) EARTH AND SPACE SCIENCE Short Answer In some regions of the U.S., sinkholes form in the bedrock when rocks are naturally dissolved by circulating ground water. Name a rock type which can dissolve, collapsing to form spaces and caverns deep underground.",EVAPORITE OR CARBONATE
toss-up,math,Short Answer,What is 4(z + 3) - 2 (read as: 4 times the quantity z plus 3) when z = 6?,34
bonus,math,Multiple Choice,"If Jen ran t + 3 kilometers and Susan ran half as much as Jen and biked twice as much as Jen ran, which expression represents their total kilometers of exercise? W) 2.5(t + 3) (read as: 2.5 times the quantity t plus 3) X) 3.5t + 3 Y) 3.5(t + 3) (read as: 3.5 times the quantity t plus 3) Z) 1.5t + 4.5","Y) 3.5(t + 3)
________________________________________________________________________"
toss-up,,Multiple Choice,10) EARTH AND SPACE SCIENCE Multiple Choice What is the term used to describe someone who draws maps? W) Graphic designer X) Meteorologist Y) Geoscientist Z) Cartographer,Z) CARTOGRAPHER
bonus,,Short Answer,"10) EARTH AND SPACE SCIENCE Short Answer What type of igneous rock forms underground, cools slowly, and can be identified by its large grain sizes and phaneritic texture?",PLUTONIC
toss-up,,Short Answer,"11) PHYSICAL SCIENCE Short Answer You have a yellow banana with no spots. You cut it into chunks to put it into a fruit salad, and it starts to turn brown. What process is causing the banana to turn brown?",OXIDATION
bonus,,Multiple Choice,11) PHYSICAL SCIENCE Multiple Choice The secret to the prevention of oxidation is to provide a layer of protection between the exposed material and the air. Which of the following is NOT an example of a process used to prevent oxidation? W) Anodizing aluminum X) Waxing a car Y) Putting lemon juice on exposed fruit Z) Spraying paint on metal objects,"W) ANODIZING ALUMINUM
________________________________________________________________________"
toss-up,,Short Answer,12) GENERAL SCIENCE Short Answer What is the name for all the molten rock that is hidden underground?,MAGMA
bonus,,Multiple Choice,12) GENERAL SCIENCE Multiple Choice What is the main component of volcanic gas? W) Sulfur Dioxide X) Steam Y) Carbon Dioxide Z) Nitrogen Dioxide,X) STEAM
toss-up,,Multiple Choice,"13) LIFE SCIENCE Multiple Choice Cheese, yogurt, apple cider, olives, and sauerkraut are all made with: W) Dehydration X) Bacteria Y) Yeast Z) Paramecium (read as: pah-rah-MEE-shee-uhm)",X) BACTERIA
bonus,,Multiple Choice,"13) LIFE SCIENCE Multiple Choice You go to the doctor because you have a sore throat. She looks at your throat and sympathizes, then says, “Go home and rest, you’ll beat that virus in no time!” She does NOT write a prescription for antibiotics, however, because: W) Antibiotics kill bacteria and you have a viral infection X) Antibiotics are being overused Y) Antibiotics are relatively inexpensive Z) Antibiotics only work if you have a cold","W) ANTIBIOTICS KILL BACTERIA AND YOU HAVE A VIRAL INFECTION
________________________________________________________________________"
toss-up,,Multiple Choice,14) EARTH AND SPACE SCIENCE Multiple Choice Meteorology is the study of: W) Meteors X) Weather Y) Space Z) Rocks,X) WEATHER
bonus,,Multiple Choice,"14) EARTH AND SPACE SCIENCE Multiple Choice Along with tectonic forces, weathering and erosion, which of the following process also helped to shape landforms on Earth today? W) Condensation X) Upwelling Y) Deposition Z) Transpiration",Y) DEPOSITION
toss-up,,Multiple Choice,15) GENERAL SCIENCE Multiple Choice Which of the following geologic periods is the most recent? W) Permian X) Silurian Y) Devonian Z) Jurassic,Z) JURASSIC
bonus,,Multiple Choice,15) GENERAL SCIENCE Multiple Choice Purple martins are the largest member of the swallow family in North America. Which of the following is NOT true about purple martins? W) They are monogamous X) They eat only flying insects Y) The male croak song is always sung in the presence of a female Z) Only the female feeds their young,"Z) ONLY THE FEMALE FEEDS THEIR YOUNG
________________________________________________________________________"
toss-up,energy,Multiple Choice,What phenomenon is responsible for the shimmer that rises from cement on a hot day? W) Evaporation X) Refraction of light off dust particles Y) Changing light refraction from mixing cool air with warm air Z) An optical illusion,Y) CHANGING LIGHT REFRACTION FROM MIXING COOL AIR WITH WARM AIR
bonus,energy,Short Answer,Name the phenomenon that occurs when light is refracted by layers of air which have different temperatures and produce a distorted image.,A MIRAGE
