type,subject,format,question,answer
toss-up,math,Multiple Choice,A quadrilateral may be inscribed in a circle if and only if which of the following is true? W) It is a rectangle X) It is a square Y) It is equilateral Z) Its opposite angles are supplementary,Z) ITS OPPOSITE ANGLES ARE SUPPLEMENTARY
bonus,math,Short Answer,"If the range of the set of five numbers {4, 3, x, 9, and 8} is 12, what are the possible values of x?","15 AND -3
_______________________________________________________"
toss-up,,Short Answer,"2) GENERAL SCIENCE Short Answer By name or number, identify all of the following five animals that are odd-toed ungulates: 1) horse, 2) zebra, 3) onager, 4) alpaca, 5) tapir.","HORSE, ZEBRA, ONAGER, AND TAPIR (ACCEPT: 1, 2, 3, AND 5)"
bonus,,Short Answer,"2) GENERAL SCIENCE Short Answer All the nitrogenous bases from a DNA molecule are removed. Of the nitrogenous base molecules, 27% were guanine (read as: GWAH-neen) molecules. Approximately what percentage of the nitrogenous base molecules were thymine molecules?",23%
toss-up,,Short Answer,3) EARTH AND SPACE SCIENCE Short Answer What is the name of the large oceanic circulation system that moves cold salty water from the surface to the bottom of the ocean near Greenland?,"NORTH ATLANTIC DEEP OCEAN CURRENT (ACCEPT: THERMOHALINE
CIRCULATION, GREAT OCEAN CONVEYER)"
bonus,,Short Answer,"3) EARTH AND SPACE SCIENCE Short Answer Unlike algae in lakes, marine algae are more likely to grow rapidly after what element is added to their natural environment?","IRON
_______________________________________________________"
toss-up,,Multiple Choice,4) GENERAL SCIENCE Multiple Choice Which of the following elements would be the MOST metallic? W) Iron X) Copper Y) Titanium Z) Germanium,Y) TITANIUM
bonus,,Short Answer,"4) GENERAL SCIENCE Short Answer An object with a mass of 5 kilograms travels around a horizontal circle with a radius of 2 meters at a speed of 3 meters per second in the counterclockwise direction. In meters per second squared, what is the centripetal acceleration, in terms of both magnitude and direction, when the direction of the velocity is north?",4.5 WEST
toss-up,,Short Answer,"5) LIFE SCIENCE Short Answer Name the biome characterized by low precipitation, variable temperatures, and soils rich in minerals but poor in organic material.",DESERT
bonus,,Multiple Choice,5) LIFE SCIENCE Multiple Choice Which of the following statements best describes the primary difference between animal centrosomes and plant centrosomes? W) Plant centrosomes have a rough exterior made of cellulose X) Animal centrosomes use microfilaments Y) Plant centrosomes do not have centrioles Z) Animal centrosomes are in the cytoplasm,"Y) PLANT CENTROSOMES DO NOT HAVE CENTRIOLES
_______________________________________________________"
toss-up,,Multiple Choice,6) GENERAL SCIENCE Multiple Choice Which of the following is an example of analogous structures resulting from convergent evolution? W) Feathers on a bird to feathers on a dinosaur X) Forelimbs on a human to forelimbs on a chimpanzee Y) Flippers on a dolphin to forelimbs on a human Z) Webbed feet on a duck to webbed feet on a frog,Z) WEBBED FEET ON A DUCK TO WEBBED FEET ON A FROG
bonus,,Short Answer,6) GENERAL SCIENCE Short Answer A certain isotope of oxygen is unstable and emits a positron to form a stable isotope of another atom. Name the element produced.,NITROGEN
