type,subject,format,question,answer
toss-up,,Short Answer,1) Physical Science – Short Answer What radioactive isotope of carbon is prominently used in radiometric dating?,CARBON-14
bonus,,Multiple Choice,1) Physical Science – Multiple Choice Which of the following scientific principles is most directly used in a stationary hand-held radar gun to determine the speed of a car? W) Bernouilli’s principle X) The Doppler effect Y) Newton’s second law of motion Z) The theory of relativity,"X) THE DOPPLER EFFECT
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,2) General Science – Multiple Choice Which of the following pairs of metric volume units are NOT equal? W) Milliliter and cubic centimeter X) Centiliter and cubic millimeter Y) Liter and cubic decimeter Z) Kiloliter and cubic meter,X) CENTILITER AND CUBIC MILLIMETER
bonus,,Short Answer,"2) General Science – Short Answer To the nearest whole number, 100 kilometers per hour is how many meters per second?",28
toss-up,math,Short Answer,"3) Math – Short Answer What is the equation of the horizontal line that passes through the point with coordinates (5, 6)?",y = 6
bonus,math,Multiple Choice,3) Math – Multiple Choice A rectangle is to be constructed using a given segment as one of its diagonals. How many different segments could possibly be the second diagonal of this rectangle? W) 1 X) 2 Y) 4 Z) An infinite number,"Z) AN INFINITE NUMBER
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Multiple Choice,4) Energy – Multiple Choice Which of the following alternative energy sources provides the most energy in the US? W) Wind X) Hydropower Y) Biomass Z) Solar,X) HYDROPOWER
bonus,energy,Short Answer,4) Energy – Short Answer What country has produced the most coal worldwide for the last 10 years?,CHINA
toss-up,,Short Answer,5) Life Science – Short Answer What regions of noncoding RNA are removed from a transcript before translation?,INTRONS
bonus,,Multiple Choice,5) Life Science – Multiple Choice Which of the following is the MAJOR difference between Lamarck’s and Darwin’s theories of evolution? W) Lamarck’s theory could be applied to giraffes X) Lamarck’s theory involves changes to a population Y) Darwin’s theory involves changes to a population Z) Darwin’s theory involves changes to an individual,"Y) DARWIN’S THEORY INVOLVES CHANGES TO A POPULATION
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,6) Earth and Space – Multiple Choice Which of the following is a major component of marine snow? W) Salt X) Frozen water Y) Calcium carbonate Z) Fecal matter from zooplankton,Z) FECAL MATTER FROM ZOOPLANKTON
bonus,,Short Answer,"6) Earth and Space – Short Answer Edwin Hubble developed a four-type classification for galaxies that is often displayed in a ""tuning fork"" diagram. What are the four types?","ELLIPTICAL, SPIRAL, BARRED SPIRAL, IRREGULAR (ACCEPT: LENTICULAR
FOR BARRED SPIRAL)"
toss-up,energy,Multiple Choice,7) Energy – Multiple Choice What is the number one tip the Department of Energy has for homeowners to save money on energy bills? W) Lower the temperature on your water heater X) Use a power strip for your electronic equipment Y) Use natural lighting rather than artificial Z) Install and set a programmable thermostat,Z) INSTALL AND SET A PROGRAMMABLE THERMOSTAT
bonus,energy,Short Answer,"7) Energy – Short Answer While E10 fuel is known to reduce carbon monoxide emissions, it is also thought to increase emissions of what triatomic pollutant?","OZONE
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,8) Earth and Space – Multiple Choice Which of the following phenomena is NOT related to burning fossil fuels? W) Increased atmospheric CO levels 2 X) Magnetic reversals Y) Acid rain Z) Mercury pollution,X) MAGNETIC REVERSALS
bonus,,Multiple Choice,"8) Earth and Space – Multiple Choice The Intertropical Convergence Zone is the low-pressure zone of rising, warm air found in what atmospheric circulation cell? W) Ferrel X) Hadley Y) Polar Z) Wegener [VEHG-ner]",X) HADLEY
toss-up,math,Short Answer,"9) Math – Short Answer The temperature at 9AM was 67 degrees Fahrenheit. If the temperature rose 4 degrees per hour, what was the temperature, in degrees Fahrenheit, at 2PM?",87
bonus,math,Multiple Choice,9) Math – Multiple Choice Which of the following translations changes the graph of y = x2 into that of y = open parenthesis x + 3 close parenthesis squared plus 6? W) 6 units down and 3 units to the left X) 6 units down and 3 units to the right Y) 6 units up and 3 units to the left Z) 6 units up and 3 units to the right,"Y) 6 UNITS UP AND 3 UNITS TO THE LEFT
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,10) Life Science – Multiple Choice What is the name of the bone in the human chin? W) Maxilla X) Mandible Y) Hyoid Z) Palatine,X) MANDIBLE
bonus,,Multiple Choice,10) Life Science – Multiple Choice What is the largest part of the brain? W) Cerebrum X) Cerebellum Y) Midbrain Z) Pons,W) CEREBRUM
toss-up,,Multiple Choice,11) General Science – Multiple Choice If the widest point on a population pyramid is located at the middle-age range then population growth is: W) Positive X) Negative Y) Neutral Z) Indeterminate,X) NEGATIVE
bonus,,Short Answer,11) General Science – Short Answer A data set includes a few points that are well out of the range of the rest of the points. What are these points called?,"OUTLIERS
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Short Answer,12) Physical Science – Short Answer Kinetic energy of an object is determined by what two properties of the object?,SPEED (ACCEPT: VELOCITY) and MASS (DO NOT ACCEPT: WEIGHT)
bonus,,Short Answer,12) Physical Science – Short Answer What is the electric charge of the subatomic particle that carries electromagnetic force?,ZERO (ACCEPT: NEUTRAL)
