type,subject,format,question,answer
toss-up,energy,Short Answer,1) PHYSICAL SCIENCE Short Answer What is the most common term for the energy an object has because of its position or configuration?,POTENTIAL
bonus,,Short Answer,1) PHYSICAL SCIENCE Short Answer Which one of the four basic forces of the universe is most directly involved with maintaining the planets in their orbits?,GRAVITY
toss-up,earth science,Short Answer,"Based on size and location, which of the 2 basic types of glaciers dominates Greenland today?",CONTINENTAL (ACCEPT: ICE SHEET)
bonus,earth science,Multiple Choice,Which of the following fossils is the oldest: W) trilobite X) snake Y) petrified wood Z) megalodon tooth,W) TRILOBITE
toss-up,math,Short Answer,"What is the measure, in degrees, of each angle in an equilateral triangle?","60 (ACCEPT: 60, 60, 60)"
bonus,math,Short Answer,Reduce the following fraction to a proper fraction in lowest terms: 125 1000 1,8
toss-up,,Multiple Choice,4) GENERAL SCIENCE Multiple Choice Which of the following can sometimes result after a moderate to severe blow to the head: W) Down syndrome X) meningitis Y) impetigo Z) concussion,Z) CONCUSSION
bonus,,Short Answer,4) GENERAL SCIENCE Short Answer What is the year of a person’s death who was born in the year 580 BC and lived 63 years?,517 BC (ACCEPT: 517)
toss-up,,Short Answer,5) LIFE SCIENCE Short Answer How many limbs are tetrapods typically considered to have?,4
bonus,energy,Multiple Choice,5) LIFE SCIENCE Multiple Choice Which of the following is the most common source of energy for brain cells in humans: W) nucleic acids X) proteins Y) glucose Z) pectins,Y) GLUCOSE
toss-up,,Short Answer,6) PHYSICAL SCIENCE Short Answer What is the most common term for the ratio of the output force to the input force of a simple machine?,"MECHANICAL ADVANTAGE (ACCEPT: ACTUAL MECHANICAL
ADVANTAGE)"
bonus,,Multiple Choice,6) PHYSICAL SCIENCE Multiple Choice Which of the following most directly contributes to the actual mechanical advantage always being less than the ideal mechanical advantage: W) the basic design of any machine X) friction Y) how simple machines are combined Z) the input distance always being less than the output distance,X) FRICTION
toss-up,earth science,Multiple Choice,Which of the following is NOT a mineral: W) quartz X) topaz Y) basalt Z) diamond,Y) BASALT
bonus,earth science,Multiple Choice,Which of the following is the hottest region of planet Earth: W) the mantle X) the inner core Y) the outer core Z) the crust,X) THE INNER CORE
toss-up,math,Short Answer,"Find the volume, in inches cubed, of a rectangular solid whose dimensions are 3-inches by 5-inches by 8-inches:",120
bonus,math,Short Answer,Convert 150% into a mixed fraction in lowest terms: 1,"1
2"
toss-up,,Short Answer,9) GENERAL SCIENCE Short Answer What is the kelvin temperature that represents a condition of no molecular motion?,0 (ACCEPT: ABSOLUTE ZERO)
