type,subject,format,question,answer
toss-up,,Short Answer,1) Earth and Space – Short Answer What river in North America has the largest drainage area?,MISSISSIPPI RIVER
bonus,,Short Answer,1) Earth and Space – Short Answer Identify all of the following three rocks that are have a phaneritic [fan-er-IT-ik] texture: 1) Diorite; 2) Andesite; 3) Rhyolite.,"1
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Short Answer,2) Math – Short Answer Evaluate 8 minus open absolute value 11 minus 16 close absolute value.,3
bonus,math,Short Answer,"2) Math – Short Answer A triangle has two exterior angles that have degree measures of 136 and 117, respectively. What is the degree measure of their common remote interior angle?",73
toss-up,,Short Answer,3) Physical Science – Short Answer What is the term for the substances that are mixed together at the beginning of a chemical reaction and are consumed?,REACTANTS
bonus,,Short Answer,3) Physical Science – Short Answer Identify all of the following three properties that are generally shared by nonmetals: 1) Malleable; 2) Good conductors of electricity; 3) Form anions [AN-eye-ons].,"3
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,"4) Earth and Space – Short Answer What is the name of the high-pressure region in the atmosphere of Jupiter that has been continuously observed for almost 200 years, but may be dissipating?",GREAT RED SPOT
bonus,,Short Answer,"4) Earth and Space – Short Answer As a low-mass star begins to burn out, it can produce some oxygen-16 by fusing alpha particles with the nucleus of what element?",CARBON
toss-up,energy,Multiple Choice,5) Energy – Multiple Choice Scientists at the National Renewable Energy Lab are studying magnesium batteries as an alternative to current lithium-ion technology. What is the charge on the magnesium ions in these batteries? W) +1 X) +2 Y) +3 Z) –1,X) +2
bonus,energy,Short Answer,"5) Energy – Short Answer Fermi National Accelerator Lab is now in the possession of the ICARUS [IH-kah-rus] neutrino detector. Results from this detector were important in showing that neutrinos could not travel superluminally [super-LOO-min-uh-lee], which means they cannot travel faster than what?","LIGHT (ACCEPT: SPEED OF LIGHT, PHOTONS)
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,"6) Life Science – Short Answer Butterflies, spiders, and shrimp are all part of what phylum [FYE- lum] that is thought to contain the largest number of animal species?",ARTHROPODA (DO NOT ACCEPT: ARTHROPODS)
bonus,energy,Short Answer,6) Life Science – Short Answer What process can produce energy from glucose in the absence of oxygen and produces ethanol or lactic acid as products?,FERMENTATION
toss-up,,Short Answer,"7) Physical Science – Short Answer What is the general term for a material, such as rubber or glass, that is a poor conductor of electrical current?",INSULATOR
bonus,,Multiple Choice,"7) Physical Science – Multiple Choice An aspiring science student has a quantity of an unknown liquid in an unmarked, irregularly-shaped container. If a hydrometer [high-DRAW-meh-tur] reads 1.0 after being placed in the liquid, what other physical property of the liquid could be used to obtain the volume of liquid in the container? W) Temperature X) Mass Y) Color Z) Boiling point","X) MASS
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Short Answer,8) Math – Short Answer What is the area of a right triangle with legs of lengths 6 and 13?,39
bonus,math,Short Answer,"8) Math – Short Answer A student club sells tickets to a school play. They sell 253 tickets, averaging 6.7 tickets per member, rounded to the nearest tenth. How many members are in the club?",38
toss-up,,Short Answer,9) Life Science – Short Answer What part of an egg functions to store nutrients for the developing embryo?,YOLK (ACCEPT: VITELLUS)
bonus,,Multiple Choice,"9) Life Science – Multiple Choice Which of the following statements is true about meiosis [my-OH-sis]? W) In the first meiotic division, sister chromatids separate X) The second meiotic division results in four haploid daughter cells Y) Crossing over occurs during the second meiotic [my-AW-tik] division Z) Individual chromatids line up at the midzone for separation during metaphase I","X) THE SECOND MEIOTIC DIVISION RESULTS IN FOUR HAPLOID
DAUGHTER CELLS
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Multiple Choice,10) Energy – Multiple Choice Oak Ridge National Lab scientists have been studying a new derivative of vitamin B12 that must be bound to a certain enzyme for that enzyme to function. The derivative can therefore be classified as what? W) Catalyst X) Reactant Y) Cofactor Z) Protein,Y) COFACTOR
