type,subject,format,question,answer
toss-up,energy,Short Answer,"1) Physical Science – Short Answer A kilocalorie equals 4,184 of what SI derived unit for energy?",JOULE
bonus,,Short Answer,1) Physical Science – Short Answer Identify all of the following three reactions that are exothermic: 1) Burning gasoline; 2) Water vapor condensing; 3) Melting ice.,"1, 2
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Short Answer,2) Math – Short Answer What is the log base 5 of 1/25?,–2
bonus,math,Short Answer,2) Math – Short Answer Solve the following equation for x over the negative integers: x4 – 28x2 + 75 = 0,–5
toss-up,energy,Short Answer,"3) Energy – Short Answer Scientists at Oak Ridge National Lab are studying how plants respond to extreme weather events, like heat waves. In times of high ambient temperature, plants will close stomata [stow-MAH-tah] to conserve what?","WATER (ACCEPT: H O)
2"
bonus,energy,Short Answer,"3) Energy – Short Answer Scientists at Idaho National Lab are developing new methods to quickly charge electric vehicles. What type of battery, the most common used in modern electric vehicles, is being charged?","LITHIUM-ION (ACCEPT: LI-ION, LIB)
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,4) Earth and Space – Multiple Choice Which of the following will be the next stage in the evolution of the Sun? W) Supernova X) Red giant Y) Stellar nebula Z) White dwarf,X) RED GIANT
bonus,,Multiple Choice,4) Earth and Space – Multiple Choice An astronomer is observing a gas cloud and notes several infrared spectral lines. These spectral lines could allow the astronomer to infer what? W) The elemental composition of the cloud X) The chemical bonds present in the cloud Y) The rate of collision of the molecules in the cloud Z) The ionization state of the atoms in the cloud,X) THE CHEMICAL BONDS PRESENT IN THE CLOUD
toss-up,,Short Answer,5) Physical Science – Short Answer What is the adjective for the type of interference that occurs when two waves cancel each other out?,DESTRUCTIVE
bonus,,Short Answer,5) Physical Science – Short Answer Identify all of the following three statements that are true of the astronauts aboard the International Space Station: 1) They are massless; 2) They are in free-fall; 3) They experience Earth's gravity.,"2 AND 3
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,"6) Life Science – Multiple Choice Which of the following animals has been observed to communicate via a dance language, including maneuvers such as the waggle dance? W) Chimpanzee X) Peacock Y) Honeybee Z) Hyena",Y) HONEYBEE
bonus,,Multiple Choice,6) Life Science – Multiple Choice Which of the following is a major function of the large intestine? W) Mechanically breaking down food X) Chemically breaking down food Y) Absorbing nutrients Z) Absorbing water,Z) ABSORBING WATER
toss-up,math,Short Answer,"7) Math – Short Answer How many integers are there from –8 to 5, inclusive?",14
bonus,math,Short Answer,7) Math – Short Answer What is the area of a rhombus with diagonals of length 24 and 28?,"336
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,8) Life Science – Short Answer A stroke is most commonly caused when blood flow is cut off in what organ in the body?,BRAIN
bonus,,Multiple Choice,8) Life Science – Multiple Choice To what phylum [FYE- lum] does baker's yeast belong? W) Ascomycota [az-koh-my-KOH-dah] X) Basidiomycota [bah-sid-ee-oh-my-KAW-dah] Y) Zygomycota [zye-go-my-KAW-dah] Z) Glomeromycota [glo-mair-oh-my-KAW-dah],W) ASCOMYCOTA
toss-up,,Multiple Choice,9) Earth and Space – Multiple Choice The Eurasian plate and the Indian plate meet at what type of plate boundary? W) Divergent X) Ocean-ocean convergent Y) Ocean-continent convergent Z) Continent-continent convergent,Z) CONTINENT-CONTINENT CONVERGENT
bonus,,Short Answer,9) Earth and Space – Short Answer Identify all of the following three quantities that typically decrease in a stream from headwaters to mouth: 1) Water velocity; 2) Water discharge; 3) Stream channel width.,"NONE OF THEM
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Short Answer,10) Math – Short Answer What is 40% of 50 plus 40% of 40?,36
bonus,math,Short Answer,10) Math – Short Answer What is the surface area of a regular square pyramid with slant height 4 whose base has sides of length 7?,105
toss-up,,Multiple Choice,"11) Physical Science – Multiple Choice Which of the following is closest to the distance, in meters, between the electron and proton in the neutral hydrogen atom? W) 10 –16 X) 10 –13 Y) 10 –10 Z) 10 –7",Y) 10 –10
bonus,,Short Answer,"11) Physical Science – Short Answer You take an object and reduce its absolute temperature in half. To the nearest degree Celsius, what temperature will the object approach if you repeatedly perform this procedure?","–273
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Multiple Choice,12) Energy – Multiple Choice Scientists at the DOE Ames Research Laboratory have been using advanced TEM to map nanocrystal magnetic fields formed in bacteria in liquids. What mineral is present in these bacteria? W) Gypsum X) Magnetite Y) Calcite Z) Mica [MY-kah],X) MAGNETITE
bonus,energy,Short Answer,12) Energy – Short Answer Researchers at Oak Ridge National Lab are using new methods to study proteins that are soluble in water but cannot be crystallized. All such flexible proteins fall into what larger class of proteins that often have spherical shapes and usually have functional roles within the cell?,GLOBULAR PROTEINS (ACCEPT: SPHEROPROTEINS)
toss-up,math,Short Answer,"13) Math – Short Answer If the height of a square pyramid is multiplied by 9, by what factor must the area of the base be multiplied so that the volume remains constant?",1/9
bonus,math,Short Answer,13) Math – Short Answer What is the units digit of 8 to the 2019th power?,"2
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,14) Life Science – Short Answer Colonization of plant roots by a fungus can allow increased capture of nutrients from the soil. What is the name for this symbiotic structure?,MYCORRHIZA (MYCORRHIZAE)
bonus,,Short Answer,"14) Life Science – Short Answer In a dicot leaf, what is the layer of tissue responsible for most photosynthesis and carbon dioxide absorption?",PALISADE MESOPHYLL
toss-up,,Multiple Choice,15) Physical Science – Multiple Choice Which of the following pieces of glassware would be LEAST useful for measuring a given volume of liquid? W) Test tube X) Graduated cylinder Y) Erlenmeyer flask Z) Burette,W) TEST TUBE
bonus,,Short Answer,"15) Physical Science – Short Answer An ice cube has a density of 0.92 grams per milliliter and a volume of 400 cubic centimeters. If the ice cube is floating in water, then, in cubic centimeters, what volume of the cube will be sticking out of the water?","32
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
