type,subject,format,question,answer
toss-up,,Multiple Choice,1) GENERAL SCIENCE Multiple Choice Which of the following is true? W) Meiosis [my-OH-sis] results in two daughter cells X) Meiosis results in identical daughter cells Y) Mitosis [my-TOH-sis] results in four daughter cells Z) Mitosis results in identical daughter cells,Z) MITOSIS RESULTS IN IDENTICAL DAUGHTER CELLS
bonus,,Short Answer,1) GENERAL SCIENCE Short Answer What is the smallest of the world’s five oceans?,"ARCTIC
_______________________________________________________"
toss-up,math,Multiple Choice,What type of quadrilateral has only one set of parallel sides with congruent non-parallel sides and congruent diagonals? W) Rhombus X) Kite Y) Isosceles trapezoid Z) Right trapezoid,Y) ISOSCELES TRAPEZOID
bonus,math,Short Answer,What is the probability that an integer chosen at random from the set of all positive integers less than 100 is a multiple of 5? (cid:2869)(cid:2877),(cid:2877)(cid:2877)
toss-up,,Multiple Choice,3) PHYSICAL SCIENCE Multiple Choice Which of the following wave types has the longest wavelength? W) Radio X) Gamma Y) Ultraviolet Z) Microwave,W) RADIO
bonus,,Short Answer,"3) PHYSICAL SCIENCE Short Answer What is the momentum, in newton seconds, of an object with a mass of 25 kilograms moving at a velocity of 25 meters per second?","625
_______________________________________________________"
toss-up,energy,Multiple Choice,4) LIFE SCIENCE Multiple Choice Which of these organisms get energy directly from the Sun? W) Methanogens [me-THAN-uh-jens] X) Thermophiles Y) Cyanobacteria [sy-uh-noh-bak-TEER-ee-uh] Z) Lithotrophs,Y) CYANOBACTERIA
bonus,,Short Answer,4) LIFE SCIENCE Short Answer Which division of the nervous system contains axons of sensory and motor neurons bundled together as nerves?,PERIPHERAL NERVOUS SYSTEM (ACCEPT: PNS)
toss-up,,Short Answer,5) EARTH AND SPACE Short Answer The Cascade Mountains and the Andes Mountains are part of what is called the Ring of Fire. All of the volcanoes in the Ring of Fire are formed by magmatic processes at what kind of plate boundary?,SUBDUCTION ZONE (ACCEPT: CONVERGENT BOUNDARY)
bonus,,Multiple Choice,5) EARTH AND SPACE Multiple Choice The ocean crust is composed mostly of which of the following rock types? W) Basalt X) Granite Y) Tonalite Z) Gneiss [NYS],"W) BASALT
_______________________________________________________"
toss-up,,Short Answer,6) GENERAL SCIENCE Short Answer What is the layer just below the canopy in the vertical stratification of a forest?,UNDERSTORY (ACCEPT: UNDERBRUSH)
