type,subject,format,question,answer
toss-up,,Short Answer,1) PHYSICAL SCIENCE Short Answer What is the pH of a neutral aqueous solution?,7
bonus,,Short Answer,"1) PHYSICAL SCIENCE Short Answer If a solution has a low pH, what ion predominates in the solution?","HYDRONIUM (ACCEPT: HYDROGEN or H O+ or H+)
3"
toss-up,earth science,Multiple Choice,When the nickel-iron crystals in iron meteorites cool very slowly it often causes them to: W) fall apart X) be exceedingly brittle with a flake-like appearance Y) have large crystals Z) have a soft outer layer and a dense hard inner core,Y) HAVE LARGE CRYSTALS
bonus,earth science,Multiple Choice,Which of the following is NOT typically true about fossils: W) index fossils are not geographically widespread X) fossilized marine animals have been found in the Himalayan Mountains Y) fossils found in tar pits are very well preserved Z) petrified wood is a type of fossil,"W) INDEX FOSSILS ARE NOT GEOGRAPHICALLY WIDESPREAD
2007 Middle School Regional Science Bowl – Round 7 Page 1"
toss-up,math,Short Answer,"Giving your answer in meters to the first decimal place, if one leg of an isosceles right triangle is 10 meters long, how long is the hypotenuse?","14.1
(Solution: c = a 2 = 10 2 - 14.1m)"
bonus,math,Short Answer,Consider 2 cars that start from the same point along a highway and travel in the same direction. One car travels at a constant rate of 40 miles per hour and the other at a constant rate of 50 miles per hour. How many hours later are the cars 40 miles apart?,4
toss-up,,Multiple Choice,"4) GENERAL SCIENCE Multiple Choice If you draw a triangle on a sphere such as a basketball, which of the following is TRUE: W) the sum of the 3 angles is greater than 180º X) the sum of the 3 angles is equal to 180º Y) the sum of the 3 angles is less than 180º Z) the triangle has negative curvature and is not considered a triangle",W) THE SUM OF THE 3 ANGLES IS GREATER THAN 180º
bonus,,Short Answer,"4) GENERAL SCIENCE Short Answer What metallic element is silvery white, takes on a high polish, is extensively used for making stainless steel and other corrosion-resistant alloys, and is used in making rechargeable batteries?","NICKEL (ACCEPT: Ni)
2007 Middle School Regional Science Bowl – Round 7 Page 2"
toss-up,,Short Answer,5) LIFE SCIENCE Short Answer The grasshopper body is grossly divided into what 3 parts?,HEAD; THORAX; ABDOMEN (in any order)
bonus,,Multiple Choice,5) LIFE SCIENCE Multiple Choice Which of the following is the primary excretory organ of the grasshopper: W) mandible X) gonopore Y) malpighian (read as: MAL-pig-ee-an) tube Z) siphon,Y) MALPIGHIAN TUBE
toss-up,,Short Answer,"6) PHYSICAL SCIENCE Short Answer If a screwdriver is used to tighten a screw, then the screwdriver is an example of what simple machine?",WHEEL AND AXLE
bonus,,Short Answer,"6) PHYSICAL SCIENCE Short Answer What is the force, in newtons, with which gravity pulls a 70-kilogram person towards the Earth’s surface?","686 (ACCEPT: 700)
2007 Middle School Regional Science Bowl – Round 7 Page 3"
toss-up,earth science,Short Answer,Human-induced global climate change is believed to be caused primarily by the release of what gas into the atmosphere?,"CARBON DIOXIDE (ACCEPT: CO )
2"
bonus,earth science,Multiple Choice,Which of the following is a gas that is a pollutant when present in the troposphere but beneficial when present in the stratosphere: W) nitrogen X) chlorofluorocarbons Y) hydrogen Z) ozone,Z) OZONE
toss-up,,Multiple Choice,The toss-up and bonus for Question 8 have been omitted. 2007 Middle School Regional Science Bowl – Round 7 Page 4 TOSS-UP 9) GENERAL SCIENCE Multiple Choice Which of the following produces red-colored eyes in humans in some photographs taken with a flash: W) light that reflects off the retina X) light of a certain wavelength that is scattered by the cornea Y) light that is illuminating the optic nerve Z) certain films react with red light more than others,W) LIGHT THAT REFLECTS OFF THE RETINA
bonus,,Short Answer,"9) GENERAL SCIENCE Short Answer Giving your answer in meters rounded to the second decimal place, add 2,500 centimeters to 350 millimeters:","25.35
(Solution: 2500cm = 25m; 350mm = 0.35m; 25m + 0.35m = 25.35 meters)"
toss-up,,Short Answer,10) LIFE SCIENCE Short Answer How many chromosomes does a mature human sperm typically have?,23
bonus,,Short Answer,"10) LIFE SCIENCE Short Answer Of the 4 main blood types, what type has the LEAST amount of reacting antigens and is therefore the most common type for blood transfusions?","O
2007 Middle School Regional Science Bowl – Round 7 Page 5"
toss-up,,Multiple Choice,11) PHYSICAL SCIENCE Multiple Choice Which of the following is NOT true concerning pure liquid water: W) it is a good solvent for simple sugars X) it has a high specific heat Y) it is a requirement for all known life forms Z) the colder it gets the denser it gets from 100ºC to 0ºC,Z) THE COLDER IT GETS THE DENSER IT GETS FROM 100ºC TO 0ºC
bonus,,Multiple Choice,11) PHYSICAL SCIENCE Multiple Choice Which of the following is LEAST accurate: W) water is a molecule composed of two hydrogen atoms and one oxygen atom X) each carbon dioxide molecule has 2 oxygen atoms Y) dioxide means something has two oxygen molecules Z) carbon dioxide is made of two elements,Y) DIOXIDE MEANS SOMETHING HAS TWO OXYGEN MOLECULES
toss-up,earth science,Multiple Choice,"To calculate the distance between an earthquake epicenter and a seismograph, seismologists construct a time-travel curve. What 2 seismic waves are plotted on this curve: W) P-waves and S-waves X) P-waves and surface waves Y) S-waves and surface waves Z) P-waves and L-waves",W) P-WAVES AND S-WAVES
bonus,earth science,Short Answer,"Of the following 3 seismic waves, name all that can travel through Earth’s liquid outer core: S-wave; surface wave; P-wave","P-WAVE
2007 Middle School Regional Science Bowl – Round 7 Page 6"
