type,subject,format,question,answer
toss-up,energy,Multiple Choice,1) Life Science – Multiple Choice From what source does the energy required for photsynthesis come? W) Water X) Oxygen Y) Carbon Dioxide Z) Sunlight,Z) SUNLIGHT
bonus,,Short Answer,1) Life Science – Short Answer What compartment of the heart pumps blood to the lungs?,"RIGHT VENTRICLE
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Short Answer,2) Energy – Short Answer Most ethanol in the U.S. is produced from what crop?,CORN
bonus,energy,Multiple Choice,2) Energy – Multiple Choice Which of the following types of coal is produced in the smallest amount in the U.S.? W) Anthracite [AN-thrah-site] X) Bituminous [bih-TOOM-in-us] Y) Lignite Z) Subbituminous [sub-bih-TOOM-in-us],W) ANTHRACITE
toss-up,,Short Answer,3) Earth and Space – Short Answer The often brackish feature formed where a river meets the sea is called what?,ESTUARY
bonus,energy,Short Answer,3) Earth and Space – Short Answer What is the term for the production of usable energy directly from inorganic molecules?,"CHEMOSYNTHESIS
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,4) Life Science – Short Answer What scientist posited the idea of natural selection in his book On the Origin of Species?,CHARLES DARWIN (ACCEPT: DARWIN)
bonus,,Short Answer,4) Life Science – Short Answer What is the structure capable of transporting water only upward in plants?,XYLEM
toss-up,math,Short Answer,"5) Math – Short Answer A map has a scale of 2 cm to 9 kilometers. What is the distance, in kilometers, between 2 cities that are 12 cm apart on the map?",54
bonus,math,Short Answer,5) Math – Short Answer Solve the following equation for x: open parenthesis 4x – 3 close parenthesis squared = 25.,"–1/2 or 2 (MUST GIVE BOTH ANSWERS; ACCEPT –0.5 for –1/2)
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,"6) Physical Science – Multiple Choice Of the following choices, where would one most likely find a charge-coupled device? W) Mass spectrometer [spek-TRAW-meter] X) Camera Y) Multimeter [multi-meter] Z) Motor",X) CAMERA
bonus,,Short Answer,"6) Physical Science – Short Answer A 5-kilogram mass was held in place at a height of 2 meters above the ground. To the nearest newton, what force was required to hold it there?",49
toss-up,,Short Answer,7) Earth and Space – Short Answer What scientist developed the theory of continental drift?,ALFRED WEGENER
bonus,,Short Answer,7) Earth and Space – Short Answer What two planets in our solar system do not have natural satellites?,"VENUS AND MERCURY
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,8) Physical Science – Multiple Choice Which of the following properties best determines the difference between a liquid and a gas? W) Malleability [mal-ee-ability] X) Density Y) Volume Z) Pressure,X) DENSITY
bonus,,Short Answer,8) Physical Science – Short Answer What law relates the force applied by a spring to its deformation?,HOOKE'S LAW
toss-up,energy,Short Answer,"9) Energy – Short Answer While the United States has the largest known coal reserves on Earth, what country produces the most coal annually, accounting for roughly half of the coal produced worldwide?",CHINA
bonus,energy,Short Answer,9) Energy – Short Answer Lawrence Livermore Lab researchers have developed 3D-printed graphene aerogel electrodes for supercapacitors. What do supercapacitors store?,"ELECTRICITY (ACCEPT: ELECTRICAL ENERGY, ELECTRICAL CHARGE)
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Short Answer,10) Math – Short Answer What is the multiplicative inverse of –7/3?,–3/7
bonus,math,Multiple Choice,"10) Math – Multiple Choice A student makes the following conjecture: “If a quadrilateral is a rhombus, then it must be a parallelogram.” If someone doesn’t believe this conjecture is true, which of the following would be necessary to have a counterexample to it? W) A rhombus that is a parallelogram X) A parallelogram that is a rhombus Y) A rhombus that is not a parallelogram Z) A parallelogram that is not a rhombus",Y) A RHOMBUS THAT IS NOT A PARALLELOGRAM
toss-up,,Short Answer,11) Life Science – Short Answer A patient complains of having watery diarrhea. What organ would a doctor most likely think might be affected?,SMALL INTESTINES
bonus,,Short Answer,"11) Life Science – Short Answer Over the course of their lives, plants will build significant carbon-based biomass without reducing the mass of the soil they are growing in. From what molecule does the carbon for this biomass come?","CARBON DIOXIDE (ACCEPT: CO2)
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Short Answer,12) Math – Short Answer What is the greatest integer less than or equal to the log base 3 of 579?,5
bonus,math,Short Answer,"12) Math – Short Answer Given f of x = 4x2 – 3 and g of x = 4 over open parenthesis x – 5 close parenthesis, calculate g of f of 3.",1/7
toss-up,,Multiple Choice,"13) Life Science – Multiple Choice Which of the following correctly explains why glucose is converted to glucose-6-phosphate in the first step of glycolysis [glye-KAWL-eh-sis]? W) The cell membrane is impermeable to large, negatively-charged molecules X) It enables the splitting of glucose in half during the next step Y) The isomerization [eye-saw-mor-eyes-AY-shun] of glucose is less favorable than that of glucose-6-phosphate Z) Glucose-6-phosphate can also be incorporated into glycogen [GLYE-koh-jen]","W) THE CELL MEMBRANE IS IMPERMEABLE TO LARGE, NEGATIVELY-CHARGED MOLECULES"
