type,subject,format,question,answer
toss-up,,Multiple Choice,1) LIFE SCIENCE Multiple Choice Which of the following birds depends almost entirely on man-made nesting boxes in the eastern United States? W) Yellow-bellied sapsucker X) Purple martin Y) Blue jay Z) Red-breasted nuthatch,X) PURPLE MARTIN
bonus,,Multiple Choice,1) LIFE SCIENCE Multiple Choice Which of the following statements is NOT true about the Iberian lynx? W) It is one of the most endangered cat species in the world X) It can leap more than 19 feet horizontally and more than 9 feet vertically Y) Its favorite food is rabbit Z) It has a characteristic beard around its face,"X) IT CAN LEAP MORE THAN 19 FEET HORIZONTALLY AND MORE THAN 9
FEET VERTICALLY"
toss-up,math,Short Answer,"A colony of bacteria is growing in a culture under controlled conditions with a doubling period of two days. If, on a given day, there are bacteria present, how many bacteria will there be days later? 100","8
1600"
bonus,math,Short Answer,What is the vertex form of the equation y x x ? 2,"y x = + 16 + 71
2
= ( + 8) + 7
Round 9 Page 1"
toss-up,,Short Answer,3) PHYSICAL SCIENCE Short Answer A mass with velocity v accelerates when a force is applied to it. This is an illustration of which of Newton’s laws of motion?,SECOND
bonus,,Multiple Choice,3) PHYSICAL SCIENCE Multiple Choice Which of the following compounds is binary? W) Molecular oxygen X) Calcium chloride Y) Sulfuric acid Z) Copper (II) nitrate,X) CALCIUM CHLORIDE
toss-up,math,Short Answer,Find g [g of 1] when g a [g of a equals 3 to the power of the quantity 3 a minus 2]. 3𝑎−2 (1) ( ) = 3,3
bonus,math,Short Answer,"Providing your answer in simplest radical form, where does the graph of y x x cross the x-axis? 2 = 2 – 5 – 1 –","AND
5 + √33 5 √33
4 4
Round 9 Page 2"
toss-up,,Multiple Choice,5) GENERAL SCIENCE Multiple Choice Which of the following elements has the same Lewis dot structure as sulfur? W) Phosphorus X) Oxygen Y) Chlorine Z) Magnesium,X) OXYGEN
bonus,,Short Answer,"5) GENERAL SCIENCE Short Answer Place the following four phases of cell division in order from first to last: 1) anaphase, 2) prophase, 3) metaphase, 4) telophase.","2, 3, 1, 4 (ACCEPT: PROPHASE, METAPHASE, ANAPHASE, TELOPHASE)"
toss-up,energy,Multiple Choice,Hydroelectric energy accounts for which of the following approximate proportions of the total energy consumed annually in the United States? W) 1% X) 8% Y) 30% Z) 65%,X) 8%
bonus,energy,Short Answer,"What phenomenon is demonstrated when liquids heated inside a microwave oven are removed, do not appear to boil, but then suddenly and without warning, erupt?","SUPERHEATING
Round 9 Page 3"
toss-up,,Short Answer,7) LIFE SCIENCE Short Answer What is the common name of the fungus that is rapidly killing many amphibians [am-FIB-ee-uhns] across Central and South America?,CHYTRID
bonus,,Multiple Choice,7) LIFE SCIENCE Multiple Choice Which of the following does NOT characterize dicotyledon [dy-kot-l-EEd-n] plants? W) Parallel veins on leaf X) Tap roots Y) Many leaves Z) 4 or 5 flower petals,W) PARALLEL VEINS ON LEAF
toss-up,,Short Answer,8) EARTH AND SPACE Short Answer What satellite of Jupiter is considered to be the most volcanically active body in our solar system?,IO
bonus,,Multiple Choice,8) EARTH AND SPACE Multiple Choice Which of the following is the adiabatic lapse rate of a dry air parcel for every kilometer it rises? W) 5° Fahrenheit X) 5° Celsius Y) 10° Fahrenheit Z) 10° Celsius,"Z) 10° CELSIUS
Round 9 Page 4"
toss-up,,Short Answer,"9) PHYSICAL SCIENCE Short Answer Given that g is 10 meters per second squared, how much work in joules is done by gravity when an object with mass of 100 grams falls 5 meters?",5
bonus,,Multiple Choice,9) PHYSICAL SCIENCE Multiple Choice How do alkali metals differ from alkaline [AL-kuh- lyn] earth metals? W) Alkali metals have one electron in their outer shells; alkaline earth metals have two X) Alkali metals do not conduct electricity; alkaline earth metals do Y) Alkali metals are highly reactive; alkaline earth metals are not Z) Alkali metals are malleable [MAL-ee-uh-buhl]; alkaline earth metals are ductile,"W) ALKALI METALS HAVE ONE ELECTRON IN THEIR OUTER SHELLS;
ALKALINE EARTH METALS HAVE TWO"
toss-up,math,Short Answer,"What is the determinant of the 2 by 2 matrix [first row negative 5, 3 and second row 4, 2]? −5 3 � � 4 2",-22
bonus,math,Short Answer,"Rebekah wants to fill a spherical piñata with candy. If the radius of her piñata is 6 inches, providing your answer in terms of pi, what is the volume in cubic inches of her piñata?","288π
Round 9 Page 5"
toss-up,,Short Answer,"11) GENERAL SCIENCE Short Answer Considering just the human ABO blood antigens, how many different blood types are possible?",4
bonus,,Multiple Choice,"11) GENERAL SCIENCE Multiple Choice An environmental toxin introduced into a eukaryotic [yoo-KAR-ee-oh-tik] cell prevents the cell from producing ribosomes [RY-buh-sohms], yet DNA replication still occurs. From this information, which of the following enzymes is likely affected? W) DNA polymerase [POL-uh-muh-rays] X) RNA polymerase Y) Helicase Z) Primase",X) RNA POLYMERASE
toss-up,energy,Multiple Choice,Which of the following is the main disadvantage of hydroelectric dams? W) They increase the potential for flooding X) They consume more energy than they produce Y) They disrupt previously existing ecosystems Z) They add pollutant byproducts to the water,Y) THEY DISRUPT PREVIOUSLY EXISTING ECOSYSTEMS
bonus,energy,Short Answer,What is the term for the process of carbon capture and storage by depositing it in underground reservoirs?,"CARBON SEQUESTRATION
Round 9 Page 6"
toss-up,,Short Answer,"13) LIFE SCIENCE Short Answer Assuming Mendelian [men-DEE-lee-uhn] genetics, when two organisms with the genotype Aa [big A, little a] are crossed, what proportion of their offspring will express the “big A” phenotype?",3/4 (ACCEPT: 75%)
bonus,,Multiple Choice,13) LIFE SCIENCE Multiple Choice Which of the following is the largest songbird in North America? W) Cedar waxwing X) Northern oriole Y) Common raven Z) Indigo bunting,Y) COMMON RAVEN
toss-up,,Short Answer,"14) EARTH AND SPACE Short Answer If magma is cooled slowly, what generalization could you make about crystal size?","LARGER CRYSTALS (ACCEPT: BIGGER, INCREASED)"
bonus,,Multiple Choice,14) EARTH AND SPACE Multiple Choice Which of the following types of horizontal magma intrusion is lens-shaped? W) Dike X) Sill Y) Laccolith [LAK-uh-lith] Z) Batholith [BATH-uh-lith],"Y) LACCOLITH
Round 9 Page 7"
toss-up,,Short Answer,"15) PHYSICAL SCIENCE Short Answer When the speed of sound in air is 344 meters per second, what is the wavelength in meters of a sound wave of frequency 172 hertz?",2
bonus,energy,Multiple Choice,15) PHYSICAL SCIENCE Multiple Choice Which of the following statements is NOT true of halogens? W) They are nonreactive metals at room temperature X) They only need one electron to fill their outer energy level Y) They can be used for disinfection of water and for preventing diseases of the thyroid gland Z) They naturally form diatomic molecules,W) THEY ARE NONREACTIVE METALS AT ROOM TEMPERATURE
toss-up,math,Short Answer,Identify all of the following four statements that are always true about a square: 1) it is a rectangle; 2) it is a rhombus; 3) it is a parallelogram; 4) it is a quadrilateral.,ALL
bonus,math,Short Answer,What is the slope of a line perpendicular to the line passing through the points with coordinates and ?,"(-6, 0) (-2, 3)
-4/3
Round 9 Page 8"
toss-up,,Multiple Choice,17) GENERAL SCIENCE Multiple Choice Which of the following deposits minerals in the deep ocean? W) Volcanoes X) Dissolved gases Y) Precipitation Z) Underground streams,Y) PRECIPITATION
bonus,,Multiple Choice,17) GENERAL SCIENCE Multiple Choice Earth’s magnetic field is most heavily influenced by electric currents within which of the following layers of the Earth? W) Inner core X) Outer core Y) Athenosphere Z) Mantle,X) OUTER CORE
toss-up,energy,Multiple Choice,Which of the following will save the most energy per load of laundry using an electric washing machine? W) Using eco-friendly detergents X) Using the cold water setting on the washer Y) Skipping the spin cycle Z) Running small loads when possible,X) USING THE COLD WATER SETTING ON THE WASHER
bonus,energy,Short Answer,What term is used to describe the total estimated amount of producible oil in an oil reservoir [REZ-er-vwohr]?,"OIL RESERVES
Round 9 Page 9"
toss-up,,Multiple Choice,19) LIFE SCIENCE Multiple Choice Which of the following is a genetic disorder caused by aneuploidy [an-yoo-PLOI-dee]? W) Cystic fibrosis X) Down syndrome Y) Muscular dystrophy Z) Polio,X) DOWN SYNDROME
bonus,,Multiple Choice,"19) LIFE SCIENCE Multiple Choice You have discovered a new bacterium. You notice that this bacterium can use light to create ATP, but is reliant on other prokaryotes [proh-KAR-ee-ohts] to obtain organic carbon. The bacterium is most likely which of the following? W) Photoautotrophic X) Chemoautotrophic Y) Photoheterotrophic Z) Chemoheterotrophic",Y) PHOTOHETEROTROPHIC
toss-up,,Short Answer,20) EARTH AND SPACE Short Answer What is the most abundant element in Earth’s crust?,OXYGEN
bonus,,Multiple Choice,20) EARTH AND SPACE Multiple Choice Which of the following processes is a type of chemical weathering? W) Mineral dissolution X) Frost-wedging Y) Pressure unloading Z) Organism action,"W) MINERAL DISSOLUTION
Round 9 Page 10"
toss-up,energy,Short Answer,"21) PHYSICAL SCIENCE Short Answer If a chemical reaction occurs spontaneously, what is the sign of its Gibbs free energy change?",NEGATIVE
bonus,,Short Answer,"21) PHYSICAL SCIENCE Short Answer When magnesium and fluorine react, what type of bond is formed?",IONIC
toss-up,math,Short Answer,What is the interior angle sum in degrees in a regular dodecagon?,"(ACCEPT: 1800 WITHOUT DEGREE SIGN)
1800°"
bonus,math,Short Answer,"A ball bounces to half its height when dropped from a foot porch. What is the total distance, in feet, the ball will have traveled when it hits the ground for the third time? 20","50
Round 9 Page 11"
toss-up,,Short Answer,"23) LIFE SCIENCE Short Answer If a DNA double strand contains seven A-T pairs and fourteen C-G pairs, assuming all nucleotides are read, how many amino acids are formed?",7
bonus,,Multiple Choice,"23) LIFE SCIENCE Multiple Choice Of the following, which is NOT considered a type of vascular tissue in plants? W) Sclerenchyma [skli-RENG-kuh-muh] X) Parenchyma [puh-RENG-kuh-muh] Y) Xylem [ZY-luhm] Z) Phloem [FLOH-em]",W) SCLERENCHYMA
toss-up,energy,Multiple Choice,24) EARTH AND SPACE Multiple Choice Which of the following types of electromagnetic energy is least likely to make it through Earth’s atmosphere? W) X-rays X) Microwave radiation Y) Ultraviolet radiation Z) Radio waves,W) X-RAYS
bonus,,Multiple Choice,24) EARTH AND SPACE Multiple Choice Which of the following was NOT cited by Wegner as evidence for continental drift? W) The continents fit together X) Fossils are similar on South America and Africa Y) Matching paleoclimate indicators on South America and Africa Z) Similar bathymetry of the sea floor on opposite sides of the Mid-Atlantic Ridge,"Z) SIMILAR BATHYMETRY OF THE SEA FLOOR ON OPPOSITE SIDES OF THE
MID-ATLANTIC RIDGE
Round 9 Page 12"
toss-up,,Multiple Choice,"25) GENERAL SCIENCE Multiple Choice In the human body, which of the following processes is considered to be anabolic? W) Glycolysis [gly-KOL-uh-sis] X) The breakdown of fatty acids in the process of beta oxidation Y) The synthesis of glycogen [GLY-kuh-juhn] in the liver from glucose Z) The breakdown of polypeptides [pol-ee-PEP-tyds] in the stomach",Y) THE SYNTHESIS OF GLYCOGEN IN THE LIVER FROM GLUCOSE
bonus,,Multiple Choice,"25) GENERAL SCIENCE Multiple Choice A person has to push with greater force to begin moving a heavy crate across the floor. However, once the crate has begun to move, the person can push with less force in order to move the object across the floor at a constant rate. Which of the following best explains such a phenomenon? W) The coefficient of static friction is greater than the coefficient of kinetic friction, resulting in a greater frictional force before the object has begun to move X) The coefficient of static friction is greater than the coefficient of kinetic friction, resulting in a greater frictional force after the object has begun to move Y) The coefficient of kinetic friction is greater than the coefficient of static friction, resulting in a greater frictional force before the object has begun to move Z) The coefficient of kinetic friction is greater than the coefficient of static friction, resulting in a greater frictional force after the object has begun to move","W) THE COEFFICIENT OF STATIC FRICTION IS GREATER THAN THE
COEFFICIENT OF KINETIC FRICTION, RESULTING IN A GREATER FRICTIONAL FORCE
BEFORE THE OBJECT HAS BEGUN TO MOVE
Round 9 Page 13"
