type,subject,format,question,answer
toss-up,,Multiple Choice,1) LIFE SCIENCE Multiple Choice Which of the following is the most common term biologists use to indicate that an enzyme has lost its normal 3-dimensional shape: W) virulent X) catalyzed Y) denatured Z) degenerated,Y) DENATURED
bonus,,Short Answer,"1) LIFE SCIENCE Short Answer By words or numbers, name all of the following 3 physical or chemical changes that will typically denature a protein: 1) large changes in pH; 2) rapid cooling to 4ºC; 3) heating to over 45ºC",1 AND 3
toss-up,energy,Multiple Choice,2) PHYSICAL SCIENCE Multiple Choice Which of the following is the BEST description of the thermodynamic term entropy: W) a measure of the disorder of a system X) the amount of heat in a system Y) all energy is conserved Z) heat moving from a warm system and generating work,W) A MEASURE OF THE DISORDER OF A SYSTEM
bonus,,Multiple Choice,2) PHYSICAL SCIENCE Multiple Choice Which of the following is an example of the Doppler effect: W) the higher a sound pitch the slower it travels through a dense medium X) light emitted from a galaxy that is moving away from Earth is shifted to the red wavelengths Y) sound is louder the closer it is to an observer Z) light intensity falls off with the cube of the distance from an observer,"X) LIGHT EMITTED FROM A GALAXY THAT IS MOVING AWAY FROM
EARTH IS SHIFTED TO THE RED WAVELENGTHS"
toss-up,earth science,Multiple Choice,Which of the following did Alfred Wegener study to come up with the theory of continental drift: W) remnant magnetism in rock X) the shape of landmasses and the distribution of fossils Y) altimetry data Z) sea floor topography,X) THE SHAPE OF LANDMASSES AND THE DISTRIBUTION OF FOSSILS
bonus,earth science,Multiple Choice,The interpretation of which of the following gave strong and convincing support to the concept of sea-floor spreading: W) subsurface crystallography studies X) color comparisons of basaltic rock Y) fossil studies of benthic organisms Z) magnetic surveys of the seafloor,Z) MAGNETIC SURVEYS OF THE SEAFLOOR
toss-up,math,Short Answer,In how many different ways can 4 people line up for a photograph?,"24
(Solution: 4 × 3 × 2 × 1 = 24)"
bonus,math,Short Answer,"If the price of carpeting is $20.00 per square yard, how much will it cost to cover a 30-foot by 30-foot square area?","$2,000.00
(Solution: A = 900 ft2; (900 ft2)(1 yd2/9 ft2)($20/ yd2) = $2000)"
toss-up,,Multiple Choice,"5) GENERAL SCIENCE Multiple Choice For people viewing the night sky from mid-northern latitudes, which of the following constellations would never set below the horizon during the night: W) Centaurus X) Orion Y) Pegasus Z) Ursa Major",Z) URSA MAJOR
bonus,,Short Answer,5) GENERAL SCIENCE Short Answer Name all of the following 4 choices that are characteristic of coke used in blast furnaces: porous; shiny; grey; soft,POROUS; GREY
toss-up,,Short Answer,6) LIFE SCIENCE Short Answer Into what organelle does the nuclear membrane get absorbed at the start of prophase?,ENDOPLASMIC RETICULUM (ACCEPT: ER)
bonus,,Multiple Choice,6) LIFE SCIENCE Multiple Choice Which of the following is the best explanation as to why germs that infect a certain family of animals will often NOT be able to infect a different family of animals: W) different metabolic pathways exist in different animals X) germs gain entry into cells by binding to receptors which are often specific to certain groups of organisms Y) the immune systems of different animals prevents infection of unusual diseases Z) germs reproduce only when genes in a cell allow them,"X) GERMS GAIN ENTRY INTO CELLS BY BINDING TO RECEPTORS WHICH
ARE OFTEN SPECIFIC TO CERTAIN GROUPS OF ORGANISMS"
toss-up,,Multiple Choice,7) PHYSICAL SCIENCE Multiple Choice Which of the following BEST describes what atomic particle was the last to be discovered and why: W) the electron because it has very small mass X) the proton because it resides in the nucleus Y) the proton because it does not have any angular momentum Z) the neutron because it has no charge,Z) THE NEUTRON BECAUSE IT HAS NO CHARGE
bonus,,Short Answer,"7) PHYSICAL SCIENCE Short Answer Assuming that sodium and chlorine have atomic masses of 23 and 35, respectively, what is the molarity of a 5-liter aqueous solution containing 292 grams of sodium chloride?","1
(Solution: 292g/5L = 58g/L = 1M)"
