type,subject,format,question,answer
toss-up,,Short Answer,"1) Life Science – Short Answer Inflammation can be driven by what signaling molecule that is contained within mast cells, and whose inhibitors are commonly used as allergy medications?",HISTAMINE (DO NOT ACCEPT: HISTIDINE)
bonus,,Short Answer,1) Life Science – Short Answer The Cambrian Explosion documents the sudden increase in diversity primarily in what kingdom of life?,"ANIMALIA (ACCEPT: ANIMALS, METAZOA)
******************"
toss-up,math,Short Answer,"2) Math – Short Answer What is the least common multiple of 4, 14, and 21?",84
bonus,math,Short Answer,2) Math – Short Answer What is the volume in liters of a circular cylindrical container with a radius of 30 centimeters and a height of 1.7 meters?,153π
toss-up,energy,Short Answer,3) Energy – Short Answer Researchers at Argonne National Lab are exploring the possibility of using neutrino detectors to search for dark matter. What is the electric charge of a neutrino?,0
bonus,energy,Multiple Choice,"3) Energy – Multiple Choice Lawrence Berkeley National Lab researchers are developing new techniques to visualize chemical reactions. In their experimental setup, laser light passes through a sample and contacts a device called a CCD. Which of the following roles does the CCD play? W) Lens X) Diffraction grating Y) Camera Z) Shutter","Y) CAMERA
******************"
toss-up,,Short Answer,4) Earth & Space – Short Answer What star in the night sky has the largest proper motion?,BARNARD’S STAR
bonus,,Short Answer,4) Earth & Space – Short Answer Identify all of the following three geologic processes that are currently active on the Moon: 1) Volcanic eruptions; 2) Mountain formation; 3) Rifting.,NONE
toss-up,,Multiple Choice,5) Life Science – Multiple Choice Plasmids that are used in laboratory methods typically originate from which of the following groups of organisms? W) Bacteria X) Flies Y) Mice Z) Plants,W) BACTERIA
bonus,,Short Answer,"5) Life Science – Short Answer Epinephrine [eh-pih-NEH-frin] and norepinephrine [NOR-eh-pih-NEH-frin], which are responsible for the fight or flight response, are primarily synthesized in what organ?","ADRENAL GLANDS (ACCEPT: SUPRARENAL GLANDS)
******************"
toss-up,,Short Answer,"6) Physical Science – Short Answer Magnetic fields such as those exhibited by permanent magnets, are created via the motion of what subatomic particle?",ELECTRON
bonus,,Short Answer,"6) Physical Science – Short Answer While observing exoplanets, an astronomer notes that planet A orbits a star with a semimajor axis of 4 AU, and has an orbital period of 5 years. If planet B orbits the same star at a semimajor axis of 16 AU, then, in years, what is its orbital period?",40
toss-up,math,Short Answer,7) Math – Short Answer What is log base 625 of 25?,½ (ACCEPT: 0.5)
bonus,math,Short Answer,7) Math – Short Answer A rhombus has sides of length 8 and largest angle of measure 120 degrees. What is its area?,"32√3
******************"
toss-up,,Multiple Choice,8) Life Science – Multiple Choice Which of following correctly pairs a monomer with one of its corresponding polymers? W) Lactose and allolactose X) Sucrose and glycogen Y) Glucose and cellulose Z) Mannose and mannitol,Y) GLUCOSE AND CELLULOSE
bonus,,Short Answer,"8) Life Science – Short Answer For pea plants, yellow seed color is dominant to green seed color. Identify all of the following three statements that are ALWAYS true if you breed two yellow-seeded plants: 1) All of the offspring will have yellow seeds; 2) None of the offspring will have green seeds; 3) Some of the offspring will have intermediate yellowish-green seeds.",NONE
toss-up,,Short Answer,"9) Physical Science – Short Answer When a pot of water heats on the stovetop, the hot water at the bottom rises to the top, causing cold water to settle to the bottom to replace it. Of what process is this an example?",CONVECTION
bonus,,Short Answer,9) Physical Science – Short Answer What is the state function that quantifies the spontaneity of a chemical reaction and equals enthalpy minus the product of temperature and entropy?,"GIBBS FREE ENERGY
******************"
toss-up,energy,Short Answer,10) Energy – Short Answer Scientists at the National Renewable Energy Laboratory are using computational approximations to predict the behavior of what subatomic particle found in orbitals?,ELECTRONS
bonus,energy,Multiple Choice,"10) Energy – Multiple Choice Scientists at Brookhaven National Lab are studying the physical properties of B mesons and their antiparticles. Which of the following pairs of quarks would make up a meson that has negative electric charge? W) Up, anti-bottom X) Down, anti-bottom Y) Anti-strange, bottom Z) Anti-charm, bottom","Z) ANTI-CHARM, BOTTOM"
toss-up,,Short Answer,11) Earth & Space – Short Answer In what eon are we currently living?,PHANEROZOIC [fah-NAIR-oh-zoh-ik]
bonus,,Short Answer,11) Earth & Space – Short Answer Identify all of the following three heat sources that contribute significantly to the heat budget of Earth’s interior: 1) Tidal friction from the Sun; 2) Radioactive decay; 3) Tidal friction from the Moon.,"2
******************"
toss-up,,Short Answer,12) Physical Science – Short Answer What color of light is produced when red and green light overlap?,YELLOW
bonus,energy,Multiple Choice,12) Physical Science – Multiple Choice Which of the following methods of electricity generation use the kinetic energy of steam to turn a turbine? W) Nuclear power X) Hydroelectric power Y) Photovoltaics [photo-vawl-TAY-ix] Z) Tidal power,W) NUCLEAR POWER
toss-up,energy,Short Answer,13) Energy – Short Answer Scientists at the Joint Genome Institute are studying the organism that causes dry rot in homes. In what kingdom is this organism?,FUNGI
bonus,energy,Multiple Choice,13) Energy – Multiple Choice Scientists at Los Alamos National Lab are using terahertz radiation for short-range communication. Which of the following is closest to the wavelength of this terahertz radiation? W) 1 millimeter X) 1 decimeter Y) 1 meter Z) 1 decameter,"W) 1 MILLIMETER
******************"
toss-up,math,Short Answer,14) Math – Short Answer What is the slope of a line perpendicular to the line with equation 7x – 3y = 21?,–3/7
bonus,math,Short Answer,14) Math – Short Answer Express the following as the logarithm of a single number: 2 log 32 + log 40 – 3 log 8,log 80
toss-up,energy,Short Answer,15) Physical Science – Short Answer What is the term for the energy required to start a chemical reaction and form the transition state?,ACTIVATION ENERGY
bonus,,Short Answer,15) Physical Science – Short Answer Identify all of the following three molecules that are examples of alkenes: 1) Propene; 2) Cyclopropene; 3) Cyclohexane.,"1, 2
******************"
toss-up,,Short Answer,16) Earth & Space – Short Answer What tail of a comet points straight away from the Sun at all times?,"GAS TAIL (ACCEPT: PLASMA TAIL, ION TAIL)"
