type,subject,format,question,answer
toss-up,,Multiple Choice,1) GENERAL SCIENCE Multiple Choice Which of the following is a prosimian [proh-SIM-ee- uhn]? W) Orangutan X) Panda Y) Iguana Z) Lemur,Z) LEMUR
bonus,,Short Answer,"1) GENERAL SCIENCE Short Answer Given that up is positive and that g is 10 meters per second squared, if a ball is thrown vertically upward with an initial velocity of 20 meters per second, what will be its velocity in meters per second after 3 seconds?",-10
toss-up,,Multiple Choice,2) EARTH AND SPACE Multiple Choice Which of the following statements is NOT true about the jet stream? W) It is found at the altitude at which winds are the strongest X) It is strongest when there is a large temperature contrast between two air masses Y) It is usually composed of easterly winds Z) It is caused by a combination of the Earth’s rotation on its axis and atmospheric heating,Y) IT IS USUALLY COMPOSED OF EASTERLY WINDS
bonus,,Multiple Choice,2) EARTH AND SPACE Multiple Choice Which of the following NASA missions has a primary objective to map variations in Earth’s gravity field? W) GRACE X) LAGEOS Y) Nimbus Z) SMAP,W) GRACE
toss-up,energy,Short Answer,"3) PHYSICAL SCIENCE Short Answer What term describes a thermodynamic process that is constantly in equilibrium, such that an infinitesimal change can lead to a redirection of that process without any release or loss of energy?",REVERSIBLE
bonus,,Multiple Choice,"3) PHYSICAL SCIENCE Multiple Choice Which of the following is coherent light? W) Polarized light that has passed through a coherent filter X) Light of one wavelength, traveling in one direction, with crests and troughs aligned Y) Light of one wavelength, spreading out in all directions, and vibrating in several planes Z) Light made up of waves that vibrate in only one plane","X) LIGHT OF ONE WAVELENGTH, TRAVELING IN ONE DIRECTION, WITH
CRESTS AND TROUGHS ALIGNED"
toss-up,energy,Multiple Choice,Which of the following reflects the approximate percentage range of coal produced from surface mines as a fraction of total coal production in the U.S.? W) 10-20% X) 30-40% Y) 40-50% Z) More than 60%,Z) MORE THAN 60%
bonus,energy,Multiple Choice,Burning rock refers to which of the following energy sources? W) Coal X) Oil shale Y) Tar sands Z) Peat,X) OIL SHALE
toss-up,,Short Answer,"5) LIFE SCIENCE Short Answer On a DNA electrophoresis [e-lek-troh-fuh-REE-sis] gel, what moves the DNA from one end to the other?","AN ELECTRICAL CURRENT (ACCEPT: ELECTRICAL FIELD, ELECTRICITY,
POWER SOURCE, VOLTAGE DIFFERENCE)"
bonus,,Multiple Choice,"5) LIFE SCIENCE Multiple Choice Parasitic flatworms, commonly called flukes, that infect the internal organs of their hosts are in which of the following classes? W) Turbellarians [tur-buh-LAIR-ee-uhns] X) Trematoda [trem-uh-TOH-duh] Y) Cestoda [ses-TOHD-uh] Z) Nematoda [nem-uh-TOH-duh]",X) TREMATODA
toss-up,math,Short Answer,"If the height of a pyramid is doubled, but the base remains unchanged, what happens to its volume?",DOUBLES
