type,subject,format,question,answer
toss-up,,Multiple Choice,"1) Earth and Space – Multiple Choice The sedimentary layers of sandstones, shales, and limestones that make up the Grand Canyon and vast regions of the southwest United States were primarily deposited by which of the following? W) A shallow ocean X) Wind Y) Receding glaciers Z) Freshwater streams",W) A SHALLOW OCEAN
bonus,,Multiple Choice,"1) Earth and Space – Multiple Choice What is the name of the type of concordant [kon-KOR-dent] igneous intrusion that splits apart two strata, pushing the overlying strata upwards in a dome-like structure, but has a generally horizontal base? W) Dike X) Sill Y) Laccolith [LACK-ah-lith] Z) Batholith [BATH-eh-lith]",Y) LACCOLITH
toss-up,energy,Short Answer,2) Energy – Short Answer Scientists at Lawrence Berkeley National Lab are studying Neurospora. What kingdom is this organism classified under?,FUNGI (ACCEPT: FUNGUS)
bonus,energy,Short Answer,2) Energy – Short Answer Scientists at the Joint Genome Institute are studying the genomes of mosses. These plants are part of what plant division?,BRYOPHYTA (ACCEPT: BRYOPHYTES)
toss-up,,Short Answer,"3) Life Science – Short Answer What common illness is most frequently caused by rhinoviruses, but can also be caused by certain coronaviruses or adenoviruses [AD-an-oh-viruses]?","COLD (ACCEPT: COMMON COLD; do not accept:
RESPIRATORY ILLNESS)"
bonus,,Multiple Choice,"3) Life Science – Multiple Choice What part of the brain plays a major role in endocrine [EN-doh-krin] regulation, and is primarily responsible for maintaining homeostasis? W) Pons X) Cerebellum Y) Thalamus Z) Hypothalamus",Z) HYPOTHALAMUS
toss-up,math,Short Answer,4) Math – Short Answer What value of x produces the smallest value of x2 – 22x + 121?,11
bonus,math,Short Answer,"4) Math – Short Answer A student club sells tickets to a school play. They sell 226 tickets, averaging 5.8 tickets per member, rounded to the nearest tenth. How many members are in the club?",39
toss-up,,Short Answer,5) Physical Science – Short Answer How many valence electrons does neutral sodium possess?,ONE
bonus,,Short Answer,5) Physical Science – Short Answer Rank the following three elements in terms of increasing atomic mass: 1) Cesium; 2) Copper; 3) Lithium.,"3, 2, 1"
toss-up,,Short Answer,6) Earth and Space – Short Answer Galileo's observations of the Sun contradicted the Ptolemaic [Tall-eh-MAY-ik] model regarding celestial bodies being perfect and unchanging. What is the term for the solar features he observed that resulted in this contradiction?,SUNSPOTS
bonus,,Short Answer,6) Earth and Space – Short Answer Identify all of the following three statements that are true of both Uranus and Neptune: 1) They have rings; 2) They have prominent surface features; 3) They are classified as ice giants.,"1, 3"
