type,subject,format,question,answer
toss-up,energy,Short Answer,1) General Science – Short Answer What energy in a nucleus is equivalent to the mass defect?,BINDING ENERGY
bonus,,Short Answer,1) General Science – Short Answer Identify all of the following three diseases that are considered autoimmune disorders: 1) Lupus; 2) Acquired Immune Deficiency Syndrome; 3) Multiple Sclerosis.,"1 AND 3
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,2) Life Science – Multiple Choice What organ in the human body is responsible for storing glucose in the form of glycogen? W) Pancreas X) Kidney Y) Liver Z) Spleen,Y) LIVER
bonus,,Multiple Choice,2) Life Science – Multiple Choice A scientist performs a Gram stain on an unknown strain of bacteria and observes that the bacteria are stained purple. What does this indicate about the bacteria? W) Their nuclei are high in collagen X) Their cell walls contain large amounts of peptidoglycan Y) Their cell walls are surrounded by lipotoxins Z) They contain membrane bound organelles,X) THEIR CELL WALLS CONTAIN LARGE AMOUNTS OF PEPTIDOGLYCAN
toss-up,math,Multiple Choice,"3) Math – Multiple Choice Three identical circular plates sit at the very edge of a small square table. The plates are all tangent to each other, have collinear centers, and exactly fit the length of the table. The circumference of each plate is 12π inches. How many inches long is the table? W) 36 X) 72 Y) 36π Z) 72π",W) 36
bonus,math,Short Answer,3) Math – Short Answer Find the surface area of a square pyramid whose base has sides of length 4 and a slant height of 6.,"64
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,4) Earth and Space – Multiple Choice What was the heaviest element produced during the big bang nucleosynthesis? W) Hydrogen X) Helium Y) Lithium Z) Beryllium,Y) LITHIUM
bonus,,Short Answer,"4) Earth and Space – Short Answer What is the term for the small, atmospheric particles onto which water vapor condenses to form clouds?","CONDENSATION NUCLEI (ACCEPT: CLOUD CONDENSATION NUCLEI, CCN)"
toss-up,,Multiple Choice,"5) Physical Science – Multiple Choice Compared to cooler air, warm air can hold: W) More water vapor X) Less water vapor Y) The same amount of water vapor Z) Less water vapor, depending upon the humidity",W) MORE WATER VAPOR
bonus,,Multiple Choice,5) Physical Science – Multiple Choice Two electrons can occupy the same orbital if what value is different? W) Principal quantum number X) Angular momentum quantum number Y) Magnetic quantum number Z) Spin quantum number,"Z) SPIN QUANTUM NUMBER
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,6) General Science – Multiple Choice Which of the following is typically used to sterilize laboratory glassware: W) Dishwasher X) Freeze dryer Y) Autoclave Z) Centrifuge,Y) AUTOCLAVE
bonus,,Short Answer,"6) General Science – Short Answer What paradox, first published in 1826, suggested that in a static universe, the night sky would appear to be perpetually bright?",OLBERS’ PARADOX
toss-up,,Short Answer,7) Physical Science – Short Answer How many hydrogen atoms are contained in dichloro- difluoromethane?,ZERO
bonus,energy,Short Answer,7) Physical Science – Short Answer What term is used to describe the electrons in the highest energy level of an atom?,"VALENCE
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Short Answer,8) Math – Short Answer Determine the area of an equilateral triangle with side length square root of 3.,(3 times the square root of 3) ⁄ 4
bonus,math,Short Answer,"8) Math – Short Answer Sam places 2 red shirts and one green shirt in a bag. He places 3 blue pairs of shorts and one brown pair of shorts in a separate bag. He also places 3 pairs of white socks in a third bag. If he draws once from each bag, what is the probability that he will create a red, white, and blue outfit?",50% (ACCEPT: ½)
toss-up,,Multiple Choice,"9) Life Science – Multiple Choice Unlike eutherians, both monotremes and marsupials are associated with which of the following? W) No nipples X) Embryonic development outside the uterus Y) Egg laying Z) Found in Australia and Africa",X) EMBRYONIC DEVELOPMENT OUTSIDE THE UTERUS
bonus,,Multiple Choice,9) Life Science – Multiple Choice Which of the following functional groups is possessed by alcohols? W) Carbonyl X) Thiol [thigh-ol] Y) Hydroxyl [high-drok-sil] Z) Ketone,"Y) HYDROXYL
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Multiple Choice,10) Energy – Multiple Choice Raw natural gas contains approximately 5 percent of which of the following gases? W) Octane X) Propane Y) Butanol Z) Methane,X) PROPANE
bonus,energy,Short Answer,10) Energy – Short Answer Adding hydrogen gas to compressed natural gas reduces the emission of pollutants that contain oxygen and what other element?,NITROGEN
toss-up,,Multiple Choice,11) Earth and Space – Multiple Choice Reverse and normal faults are both examples of what general type of fault? W) Strike-slip fault X) Dip-slip fault Y) Transform fault Z) Conservative fault,X) DIP-SLIP FAULT
bonus,,Multiple Choice,"11) Earth and Space – Multiple Choice Over the Earth’s history, ice ages have occurred approximately how often? W) Every 2 million years X) Every 20 million years Y) Every 200 million years Z) Every 2 billion years","Y) EVERY 200 MILLION YEARS
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,"12) Physical Science – Multiple Choice A ball is swinging in a circle on a string in the absence of gravity. When the string length is doubled at the same velocity, the force on the string will be: W) Doubled X) Quadrupled Y) Halved Z) Quartered",Y) HALVED
bonus,,Short Answer,12) Physical Science – Short Answer Which of Kepler’s laws states that a satellite’s angular momentum is conserved as it orbits?,SECOND
toss-up,,Short Answer,13) Earth and Space – Short Answer What law relates the distance between the Milky Way and another galaxy to the speed that galaxy is receding from us?,HUBBLE'S LAW
bonus,,Short Answer,13) Earth and Space – Short Answer What is the specific name for the theory that gravity is just a curvature of spacetime?,"GENERAL RELATIVITY (DO NOT ACCEPT: RELATIVITY or SPECIAL RELATIVITY)
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,14) General Science – Short Answer An Atwood machine can be used to measure what fundamental force?,GRAVITY
bonus,,Multiple Choice,14) General Science – Multiple Choice What can analog signals do that digital signals cannot do? W) Carry only discrete values X) Transmit binary data Y) Transmit information Z) Have a continuum of values,Z) HAVE A CONTINUUM OF VALUES
toss-up,math,Short Answer,15) Math – Short Answer What is the greatest integer less than or equal to the square root of 500?,22
bonus,math,Short Answer,15) Math – Short Answer Your fully charged cell phone is good for 8 hours. How many minutes remain after using 40% of the battery?,"288
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,"16) Life Science – Short Answer Certain diseases, like hemophilia, are mostly contracted by men and inherited from their carrier mothers. On what specific chromosome do the genes for these diseases reside?",X CHROMOSOME
bonus,,Short Answer,16) Life Science – Short Answer Tapeworms are part of what phylum?,PLATYHELMINTHES
toss-up,energy,Short Answer,17) Energy – Short Answer Order the following three types of light bulbs from least efficient to most efficient: 1) LED; 2) Incandescent; 3) Compact fluorescent.,"2, 3, 1"
bonus,energy,Short Answer,17) Energy – Short Answer Identify all of the following three statements that are true about propane and its usage for energy: 1) it is a comparatively clean burning fossil fuel; 2) it is supplied to local propane dealers at distribution terminals; 3) it is used to heat asphalt for highway construction and repairs.,"1 AND 3
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,"18) Life Science – Short Answer Aside from neurons, what other general type of cells are found in the nervous system?","GLIAL CELLS (ACCEPT: NEUROGLIA, GLIA)"
bonus,,Multiple Choice,18) Life Science – Multiple Choice Which of the following would be least likely to diffuse through the plasma membrane of a cell? W) Estradiol X) Cholesterol Y) Water Z) Fibrinogen,Z) FIBRINOGEN
toss-up,,Multiple Choice,19) Earth and Space – Multiple Choice What quantity is a measure of the amount of light that a star emits that reaches the Earth? W) Absolute magnitude X) Luminosity Y) Temperature Z) Apparent magnitude,Z) APPARENT MAGNITUDE
bonus,,Short Answer,19) Earth and Space – Short Answer The Very Large Array is a set of telescopes designed to capture what type of radiation?,"RADIO WAVES
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Short Answer,"20) Math – Short Answer In terms of real numbers p and q, for what value of x is the function -x2 + px + q maximized?",p/2
bonus,math,Short Answer,"20) Math – Short Answer Mary went shopping in two stores with her birthday gift money. In the first store, she spent three-fourths of what she had plus $3. In the second store, she spent two-thirds of what was left plus $2. She then had $5 left. How many dollars did she begin with?",96
toss-up,energy,Multiple Choice,21) Energy – Multiple Choice Which of the following fuels has an octane rating of greater than 100? W) n-heptane X) Isopentane Y) Hexane Z) Propane,Z) PROPANE
bonus,energy,Short Answer,"21) Energy – Short Answer What rating, similar to octane ratings for gasoline, is used to indicate the combustion speed of diesel fuel?","CETANE NUMBER
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,22) Physical Science – Short Answer What quantum number determines the shape of an electron’s orbital?,AZIMUTHAL (ACCEPT: ANGULAR MOMENTUM; L)
bonus,,Short Answer,"22) Physical Science – Short Answer For the decomposition of gaseous N O to form two gaseous 2 4 NO molecules, identify all of the following three changes that would shift the equilibrium to the 2 products: 1) Addition of helium gas; 2) Removal of NO ; 3) Isothermal compression of the container. 2",2
toss-up,,Short Answer,23) General Science – Short Answer What products are formed from the reaction of sodium hydroxide and hydrochloric acid?,"WATER AND SALT (ACCEPT: H O AND NaCl)
2"
bonus,,Short Answer,"23) General Science – Short Answer What series of techniques is used for separating mixtures of gases, liquids, or dissolved substances and has variations such as thin layer, column, and liquid?",CHROMATOGRAPHY
