type,subject,format,question,answer
toss-up,,Short Answer,1) Earth and Space – Short Answer What is the second-most-abundant element in the universe?,HELIUM
bonus,,Short Answer,"1) Earth and Space – Short Answer What unit of astronomical distance is approximately 206,000 astronomical units?","PARSEC
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,2) Life Science – Short Answer Mammals are named after glands that produce what substance?,MILK
bonus,,Multiple Choice,2) Life Science – Multiple Choice To what group of plants do sequoias belong? W) Conifers X) Cycads [SIGH-cads] Y) Angiosperms Z) Ginkgos,W) CONIFERS
toss-up,math,Multiple Choice,3) Math – Multiple Choice The equation 3 times 4 = 4 times 3 illustrates which of the following properties of multiplication? W) Associative X) Commutative Y) Distributive Z) Identity,X) COMMUTATIVE
bonus,math,Short Answer,"3) Math – Short Answer A rectangle's long sides are three times the length of its shorter sides. If its perimeter is 48, what is its area?","108
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Short Answer,"4) Energy – Short Answer Scientists at the National Energy Technology Lab are studying the use of anhydrous, nonvolatile solvents for carbon capture. What specific compound is being captured?","CARBON DIOXIDE (ACCEPT: CO )
2"
bonus,energy,Short Answer,4) Energy – Short Answer Scientists at Oak Ridge National Lab have used electron energy gain spectroscopy using a monochromated beam to directly observe the atomic vibration energies. What kind of device did they create?,THERMOMETER
toss-up,,Short Answer,"5) Life Science – Short Answer What is the largest and most prominent region of the human brain, which is thought to be responsible for voluntary activities?",CEREBRUM
bonus,,Short Answer,5) Life Science – Short Answer What is the term for the granular material inside the nucleus that consists of DNA bound to protein?,"CHROMATIN
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,6) Physical Science – Short Answer What is the general term for a device used to measure atmospheric pressure?,BAROMETER
bonus,,Short Answer,"6) Physical Science – Short Answer The isotope carbon-14 has six protons and eight neutrons. If it undergoes beta-minus decay, how many neutrons will the decay product have?",7
toss-up,energy,Short Answer,7) Energy – Short Answer Researchers at Oak Ridge National Lab are studying how groundwater moves through fractured rock using neutron scattering experiments. What is the term for an underground water-permeable layer composed of porous or fractured rock?,AQUIFER
bonus,energy,Short Answer,7) Energy – Short Answer Jefferson Lab researchers are imaging alpha particles to better understand the nucleus of what element?,"HELIUM (ACCEPT: He)
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,8) Life Science – Short Answer Humans are part of what phylum [FYE- lum]?,CHORDATA (DO NOT ACCEPT: CHORDATES)
bonus,,Short Answer,8) Life Science – Short Answer What part of cellular respiration oxidizes the original carbon atoms from glucose and releases them as carbon dioxide?,"KREBS CYCLE (ACCEPT: CITRIC ACID CYCLE, TRICARBOXYLIC ACID
CYCLE)"
toss-up,,Multiple Choice,9) Earth and Space – Multiple Choice Which of these would lead to the formation of a deep ocean trench? W) Compressional tectonic forces X) Extensional tectonic forces Y) Volcanic activity Z) Hydrothermal activity,W) COMPRESSIONAL TECTONIC FORCES
bonus,,Short Answer,9) Earth and Space – Short Answer Rank the following three reservoirs of Earth's water supply from largest to smallest: 1) Ground water; 2) Lakes; 3) Glaciers,"3, 1, 2
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,"10) Earth and Space – Short Answer In the rock cycle, what is the adjective for the type of rock that forms as magma cools and solidifies?","IGNEOUS (ACCEPT: INTRUSIVE IGNEOUS, DO NOT ACCEPT: EXTRUSIVE
IGNEOUS)"
bonus,,Multiple Choice,10) Earth and Space – Multiple Choice Which of the following is closest to the ratio of the thickness of the mantle to that of the outer core? W) 1 to 1 X) 2 to 1 Y) 5 to 1 Z) 10 to 1,W) 1 TO 1
toss-up,,Multiple Choice,11) Physical Science – Multiple Choice Which of the following substances is most likely to be able to combust? W) Octane X) Silicon dioxide Y) Sodium chloride Z) Iron three oxide,W) OCTANE
bonus,,Multiple Choice,11) Physical Science – Multiple Choice A chemist might use filter paper and a funnel when she wants to do which of the following separations? W) Liquid-liquid X) Solid-liquid Y) Solid-solid Z) Liquid-gas,"X) SOLID-LIQUID
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Short Answer,"12) Math – Short Answer What is the greatest common factor of the 3 numbers 2, 8, and 13?",1
bonus,math,Short Answer,12) Math – Short Answer Consider the function f of x = x2 – 3x. What is the polynomial that is equal to the composite function f of f of x?,x4 – 6x3 + 6x2 + 9x
toss-up,energy,Short Answer,13) Physical Science – Short Answer What type of energy is associated with an object's motion?,KINETIC ENERGY
bonus,,Short Answer,"13) Physical Science – Short Answer A ball starts rolling down a hill at a velocity of 4 centimeters per second. After 15 seconds, the ball is now rolling at 49 centimeters per second. In centimeters per second squared, what is the average acceleration of the ball over this interval?","3
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,14) Life Science – Short Answer What is the adjective for the type of external symmetry that a dragonfly demonstrates?,BILATERAL
bonus,,Short Answer,"14) Life Science – Short Answer Mammals, like dogs and humans, fall into a group that possess a unique organ formed from tissues from both the mother and the embryo during pregnancy. What is the term for this organ?",PLACENTA
toss-up,,Short Answer,15) Earth and Space – Short Answer The asteroid belt lies just within the orbit of what planet?,JUPITER
bonus,,Multiple Choice,15) Earth and Space – Multiple Choice Approximately where on a Hertzsprung-Russell diagram could you find a star like our Sun? W) Near the center X) Top right Y) Top left Z) Bottom left,"W) NEAR THE CENTER
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Short Answer,16) Energy – Short Answer Researchers at Princeton Plasma Physics Lab are using lithium oxide as a coating inside a tokamak to reduce plasma instabilities. What is the chemical formula of lithium oxide?,"Li O
2"
bonus,energy,Short Answer,16) Energy – Short Answer Researchers at Oak Ridge National Lab are using the MAJORANA [my-or-AH-na] DEMONSTRATOR to study the symmetry between subatomic particles and their antiparticles. What is the commonly used term for the collision and destruction of a particle and its antiparticle?,ANNIHILATION
toss-up,math,Short Answer,17) Math – Short Answer What is the area of a circle with diameter 16?,64π
