type,subject,format,question,answer
toss-up,,Multiple Choice,1) GENERAL SCIENCE Multiple Choice All EXCEPT which of the following organisms DOES NOT belong to the phylum Echinodermata [i-ky-nuh-DUHR-muht-uh]? W) Sea cucumber X) Sea urchin Y) Sea anemone [uh-NEM-uh-nee] Z) Brittle star,Y) SEA ANEMONE
bonus,,Multiple Choice,1) GENERAL SCIENCE Multiple Choice The gut of what arthropod serves as a home to the cellulose-digesting protist known as Trichonympha [trik-uh-NIMF-uh]? W) Tarantula hawk X) Termite Y) Pillbug Z) Praying mantis,X) TERMITE
toss-up,energy,Multiple Choice,The heat energy stored in water while it flows through a tube has been studied by which of the following scientists? W) Maxwell X) Archimedes [ahr-kuh-MEE-deez] Y) Bernoulli Z) Pascal,Y) BERNOULLI
bonus,energy,Multiple Choice,Which of the following is NOT a characteristic of the SC Johnson cogeneration project at its Waxdale manufacturing facility in Wisconsin? W) It converts methane gas from a landfill to use as electricity X) It recovers waste heat to create steam Y) It has reduced greenhouse gas emissions Z) It has multiple geothermal heat pumps,Z) IT HAS MULTIPLE GEOTHERMAL HEAT PUMPS
toss-up,,Multiple Choice,3) PHYSICAL SCIENCE Multiple Choice Which of the following is NOT a true statement about electric and gravitational fields? W) Both can act in a vacuum X) Both obey an inverse-square law Y) Both are only attractive Z) Both are proportional to the product of the quantity that causes the field,Y) BOTH ARE ONLY ATTRACTIVE
bonus,,Short Answer,3) PHYSICAL SCIENCE Short Answer What is the speed in meters per second of an object that moves 0.3 kilometers in 1 minute?,5
toss-up,,Multiple Choice,"4) LIFE SCIENCE Multiple Choice Which of the following statements about wood in a tree is NOT true? W) Wood is made of secondary xylem [ZY-luhm] and fibers X) The oldest wood is at the center of the tree while younger wood is towards the periphery Y) Annual rings consist of both early (spring) wood and late (summer) wood Z) True wood is only found in monocots, while dicots do not produce true wood","Z) TRUE WOOD IS ONLY FOUND IN MONOCOTS, WHILE DICOTS DO NOT
PRODUCE TRUE WOOD"
bonus,,Multiple Choice,"4) LIFE SCIENCE Multiple Choice Sometimes, there is more of a particular ion inside of a cell than there is outside of the cell. Which of the following will a cell do if it requires even more of this particular ion? W) Nothing, since the ions diffuse into the cell across the membrane X) The lipid molecules of the membrane ”flip” the ions across Y) The ions are transported into the cell via channel proteins Z) The ions are transported into the cell via transport proteins",Z) THE IONS ARE TRANSPORTED INTO THE CELL VIA TRANSPORT PROTEINS
toss-up,math,Multiple Choice,"Given the equation , which of the following conclusions is true? 2 𝑥 = √𝑥 W) The equation is true for all real x X) The equation is true when x Y) The equation is true when xis negative Z) The equation is true for no re=a l0 x",X) THE EQUATION IS TRUE WHEN x = 0
bonus,math,Short Answer,"If the area of a sector of a circle with a central angle of 60º is π, what is the radius of the circle? 24",12
toss-up,,Multiple Choice,6) EARTH AND SPACE Multiple Choice Old sea ice is the category of sea ice that has been around for the longest time. It can be subdivided into which of the following groups? W) Second-year ice and multi-year ice X) Frazil ice and slush Y) 0 to 10 centimeter ice and 10 to 30 centimeter ice Z) Dark old sea ice and light old sea ice,W) SECOND-YEAR ICE AND MULTI-YEAR ICE
bonus,,Short Answer,"6) EARTH AND SPACE Short Answer Organize the following four surfaces from the lowest to highest albedo: 1) fresh snow, 2) snow-free sea ice, 3) sea water, 4) melting snow.","3, 2, 4, 1 (ACCEPT: SEA WATER, SNOW-FREE SEA ICE, MELTING SNOW,
FRESH SNOW"
toss-up,,Multiple Choice,7) GENERAL SCIENCE Multiple Choice What is the dominant food source for the largest whale on Earth? W) Krill X) Squid Y) Penguins Z) Seals,W) KRILL
bonus,,Multiple Choice,7) GENERAL SCIENCE Multiple Choice Which of the following plants has a life cycle dominated by gametophytes [guh-MEE-tuh-fyts]? W) Fern X) Moss Y) Pine tree Z) Wheat,X) MOSS
toss-up,,Short Answer,"8) PHYSICAL SCIENCE Short Answer While at the beach, you notice that one ocean wave overtakes another. The two waves then become one wave, which has double the amplitude of the original waves. This is an example of what type of interference?",CONSTRUCTIVE
bonus,,Short Answer,8) PHYSICAL SCIENCE Short Answer There are at least seven strong acids. Give the common names of five of them.,"(ANY FIVE) HYDROCHLORIC, HYDROBROMIC, HYDROIODIC, NITRIC,
SULFURIC, PERCHLORIC, CHLORIC"
toss-up,,Short Answer,"9) LIFE SCIENCE Short Answer In addition to carbohydrates and proteins, your body must also digest fats. What chemical, produced in the liver, aids in the digestion of fats?",BILE (ACCEPT: GALL)
bonus,,Short Answer,"9) LIFE SCIENCE Short Answer While hiking in the remote wilderness, you start to run low on food. You’ve noted that there is plenty of thistle, prickly pear, sassafras, and foxglove growing nearby. Which of these plants would you absolutely NOT want to eat?",FOXGLOVE
toss-up,math,Multiple Choice,Ben started with an allowance of $1.50. His allowance was doubled every week for the next 5 weeks. Which of the following types of function does this represent? W) Quadratic X) Linear Y) Exponential Z) Absolute value,Y) EXPONENTIAL
bonus,math,Short Answer,A tangent segment to a circle from an exterior point has a length of 12. The radius drawn to the point of tangency has a length of 5. What is the length of the segment drawn from the exterior point to the center of the circle?,13
toss-up,,Multiple Choice,11) EARTH AND SPACE Multiple Choice Which of the following characteristics are exhibited by biota that occur early in the succession of a region? W) Deep roots X) High productivity Y) Long lifespans Z) Highly diversified group of species,X) HIGH PRODUCTIVITY
bonus,energy,Multiple Choice,11) EARTH AND SPACE Multiple Choice What is the major source of heat energy that leads to the melting of sea ice? W) Absorption of ocean water radiation by the ice X) Convection of heat from the surrounding air Y) Conduction of energy from the surrounding water Z) Radiation of energy from land,Y) CONDUCTION OF ENERGY FROM THE SURROUNDING WATER
toss-up,math,Multiple Choice,"Looking at a package of 13-watt, energy efficient light bulbs, Debra read that the new 13-watt bulbs give off the same amount of light as an incandescent 60-watt bulb. Using the new bulbs will result in a wattage decrease closest to which of the following percentages? W) 70% X) 75% Y) 78% Z) 80%",Y) 78%
bonus,math,Short Answer,"In degrees, what is the supplement of the complement of x ?",110 + x + 20°
toss-up,energy,Multiple Choice,Which of the following statements is NOT true about hydropower? W) The first hydropower plant was built at Niagara Falls in 1879 X) The U.S. is the largest producer of hydropower Y) The amount of electricity generated depends on how far the water drops and how much water moves through the system Z) It provides about one fifth of the world’s electricity,X) THE U.S. IS THE LARGEST PRODUCER OF HYDROPOWER
bonus,energy,Multiple Choice,"In a transmission line, the voltage coming from the generator is increased from 25,000 volts to around 400,000 volts. Why must the voltage be raised so high? W) Higher voltage produces more power X) Higher voltage increases the power lost Y) Higher voltage reduces the amount of power lost Z) Transformers raise the voltage to protect the generator from overcurrents or overvoltages",Y) HIGHER VOLTAGE REDUCES THE AMOUNT OF POWER LOST
toss-up,,Short Answer,"14) PHYSICAL SCIENCE Short Answer You measure the current through a resistor as 15 amperes. The voltage drop across the resistor is 5 volts. According to Ohm's law, to the nearest tenth of an ohm, what is the resistance?",0.3
bonus,,Short Answer,"14) PHYSICAL SCIENCE Short Answer In an alien environment, you find a plant that excretes a liquid. This liquid, over time, separates into two distinct liquids. When mixed again, the two liquids become one, but only for a few hours. What would be the scientific name for this type of mixture?",EMULSION
toss-up,,Short Answer,"15) LIFE SCIENCE Short Answer At the end of meiosis I [my-OH-sis one], cell division results in two cells with replicated chromosomes (meaning the sister chromatids are still present), but the chromosomes are no longer in homologous [huh-MOL-uh-guhs] pairs. What is the ploidy level of these cells?",HAPLOID (ACCEPT: MONOPLOID)
bonus,,Short Answer,"15) LIFE SCIENCE Short Answer In mice, black fur B [Big B] is dominant over white fur b [little b]. If a bb [little B little B] mouse is crossed with a Bb [big B little b] mouse, what percentages of white mice and black mice would you expect in the F1 generation?","50% BLACK MICE, 50% WHITE MICE (ACCEPT: 50/50)"
toss-up,math,Multiple Choice,A wagon wheel has 8 spokes. What percentage of the area of the wheel is represented by a spoke and the space between it and the next spoke? W) 8% X) 12.5% Y) 40% Z) 45%,X) 12.5%
bonus,math,Short Answer,"If a square inscribed in a circle has a side length equal to 8 inches, what is the area in square inches inside the circle but outside the square?","π
32 – 64"
