type,subject,format,question,answer
toss-up,math,Short Answer,"An angle measures . What is the measure of its supplement, in degrees? 45⁰",135⁰
bonus,math,Multiple Choice,"Given that a cubit is a unit of length equal to inches, which of the following is the longest? 18 W) cubits X) inches Y) 3 .f1eet Z) 78 yards 6 AN2S.1WER: X) INCHES 78 TOSS-UP 2) LIFE SCIENCE Short Answer How many chromatids would you find in a tetrad?",4
bonus,,Multiple Choice,"2) LIFE SCIENCE Multiple Choice Which of the following patterns of inheritance are NOT correctly paired? W) Red, pink, white color in flowers – sex-linked inheritance X) Eye color – dominance/recessive inheritance Y) ABO blood type – codominance Z) Colorblindness – sex-linked inheritance","W) RED, PINK, WHITE COLOR IN FLOWERS – SEX-LINKED INHERITANCE"
toss-up,,Short Answer,3) GENERAL SCIENCE Short Answer What is the molecular formula for magnesium chloride?,"MgCl
2"
bonus,,Multiple Choice,3) GENERAL SCIENCE Multiple Choice Which of the following elements is contained in least significant concentrations in manganese nodules found on the ocean floor? W) Iron X) Plutonium Y) Nickel Z) Manganese,X) PLUTONIUM
toss-up,math,Short Answer,"When 10−4 is written in decimal form, how many zeroes are to the right of the decimal?",3
bonus,math,Short Answer,"A gumball machine contains green, red, and blue gumballs. Providing your answer as a fraction in lowest terms, if you put enough money in for one gumball, what is the probability that you will get a red g3u0mball? 14 12","1
4"
toss-up,,Short Answer,"5) PHYSICAL SCIENCE Short Answer What is the total resistance, in ohms, of two resistors in series when one is a 3 ohm resistor and the other is a 2 ohm resistor?",5
bonus,,Multiple Choice,"5) PHYSICAL SCIENCE Multiple Choice Carbon-14 emits beta radiation and decays with a half life of 5730 years. Four half lives are about how long in years? W) 358 X) 716 Y) 1433 Z) 22,920","Z) 22,920"
toss-up,,Multiple Choice,6) EARTH AND SPACE Multiple Choice Which of the following is a measure of a mineral's resistance to scratching? W) Hardness X) Streak Y) Luster Z) Fracture,W) HARDNESS
bonus,,Multiple Choice,"6) EARTH AND SPACE Multiple Choice Moraines, drumlins, and eskers are depositional features caused by which of the following? W) Wind X) Glaciers Y) Gravity Z) Waves",X) GLACIERS
toss-up,,Multiple Choice,7) LIFE SCIENCE Multiple Choice Which of the following portions of the seed serves as the plant embryo's food supply until germination? W) Pollen X) Embryo Y) Endosperm Z) Gametophyte [guh-MEE-tuh-fyt],Y) ENDOSPERM
bonus,,Short Answer,7) LIFE SCIENCE Short Answer How many chambers are in the hearts of most reptiles?,THREE
toss-up,energy,Multiple Choice,Why are exhaust fans energy efficient cooling mechanisms in early summer months? W) Electricity rates are lower in the summer X) Exhaust fans physically pull hot air out of the home Y) Exhaust fans create a cooling breeze Z) Exhaust fans create a vacuum that prevents hot air from leaking inside the home,X) EXHAUST FANS PHYSICALLY PULL HOT AIR OUT OF THE HOME
bonus,energy,Multiple Choice,About how long in years do wind turbines typically last? W) 10 to 15 X) 20 to 25 Y) 30 to 40 Z) 50 to 60,X) 20 TO 25
toss-up,,Multiple Choice,9) GENERAL SCIENCE Multiple Choice Which of the following adjectives best describes the ocean floor at a divergent plate boundary? W) Smooth X) Sandy Y) Mountainous Z) Flowing,Y) MOUNTAINOUS
bonus,,Multiple Choice,9) GENERAL SCIENCE Multiple Choice The movement of water through a plant is caused by which of the following? W) The attraction of water molecules to sugar molecules X) The force of osmosis drawing water into the roots Y) Transpiration from leaves and stems Z) Translocation of sugars in the stems,Y) TRANSPIRATION FROM LEAVES AND STEMS
toss-up,math,Short Answer,"Providing your answer as a fraction in lowest terms, what is the probability that, if you toss a standard die once, you roll a two?","1
6"
bonus,math,Short Answer,"If Chris weighs pounds more than Stephanie, and together they weigh pounds, what is Chris’ weight in pounds? 15 ANSW9E9R: 57 Round 2 - Page 5 TOSS-UP 11) PHYSICAL SCIENCE Multiple Choice Which of the following is NOT used in calculating acceleration? W) Initial velocity X) Average speed Y) Time interval Z) Final velocity",X) AVERAGE SPEED
bonus,,Multiple Choice,11) PHYSICAL SCIENCE Multiple Choice Which of the following is the pH of a substance with a hydronium concentration of 1 × 10-13 moles per liter? W) -13 X) 5 Y) 9 Z) 13,Z) 13
toss-up,energy,Multiple Choice,12) EARTH AND SPACE Multiple Choice Which of the following energy sources is derived from living things? W) Uranium X) Peat Y) Steam Z) Photons,X) PEAT
bonus,,Short Answer,"12) EARTH AND SPACE Short Answer In mechanical weathering, aeolian [ee-OH-lee-uhn] processes most affect which type of dry, low latitude environment?",DESERT
toss-up,,Multiple Choice,"13) LIFE SCIENCE Multiple Choice Glucose, sucrose, fructose, and lactose are all examples of which of the following? W) Lipids X) Proteins Y) Carbohydrates Z) Corn syrup",Y) CARBOHYDRATES
bonus,,Multiple Choice,"13) LIFE SCIENCE Multiple Choice Which of the following statements about microbial growth is most accurate? W) Microorganisms in the environment always grow at their maximum rate X) A given microbial species will usually grow faster in the environment than is possible in the laboratory Y) Prolonged exponential growth in the environment is rare for microorganisms Z) In the laboratory, growth slows when microorganisms are grown in pure culture","Y) PROLONGED EXPONENTIAL GROWTH IN THE ENVIRONMENT IS RARE
FOR MICROORGANISMS"
toss-up,energy,Multiple Choice,Which of the following is a difficulty related to nuclear fusion? W) The temperature required to start the reaction X) The lack of deuterium on Earth Y) The products of the fusion process are radioactive Z) The smell,W) THE TEMPERATURE REQUIRED TO START THE REACTION
bonus,energy,Multiple Choice,Why are alkaline [AL-kuh-lyn] batteries NOT always recyclable? W) They may contain lead-acid X) They may contain nickel-cadmium Y) They may contain mercury Z) They may contain absorbent glass material,Y) THEY MAY CONTAIN MERCURY
toss-up,,Multiple Choice,"15) GENERAL SCIENCE Multiple Choice Which of the following is an example of a food chain? W) Herring, cod, seal, shark, phytoplankton [fy-tuh-PLANGK-tuhn], copepod X) Phytoplankton, copepod, herring, cod, seal, shark Y) Cod, copepod, herring, phytoplankton, seal, shark Z) Herring, shark, seal, cod","X) PHYTOPLANKTON, COPEPOD, HERRING, COD, SEAL, SHARK"
bonus,,Multiple Choice,15) GENERAL SCIENCE Multiple Choice A number of people became ill after eating an oyster dinner in a restaurant. Which of the following statements is a hypothesis that may help explain why these people became sick? W) People who ate dinner on Thursday night at the restaurant became ill X) Anyone who eats oysters will get sick Y) The oysters served at the restaurant were contaminated with bacteria Z) Symptoms of the illness were nausea and dizziness,"Y) THE OYSTERS SERVED AT THE RESTAURANT WERE CONTAMINATED
WITH BACTERIA"
