type,subject,format,question,answer
toss-up,math,Short Answer,Find the product of 23 × 32:,72
bonus,math,Short Answer,Arrange the following 4 choices in INCREASING order: 2001; 53; 35; 202,53; 2001; 35; 202
toss-up,,Multiple Choice,2) GENERAL SCIENCE Multiple Choice A blimp or airship that uses helium as its lifting gas primarily controls its buoyancy by doing which of the following: W) adding or removing small amounts of hydrogen gas because it is lighter than helium X) heating or cooling the helium gas within the outside bladder of the blimp Y) intaking or venting air Z) producing or destroying helium gas,Y) INTAKING OR VENTING AIR
bonus,,Short Answer,2) GENERAL SCIENCE Short Answer Arrange the following 4 choices from the one with the LOWEST mass to the HIGHEST mass: virus; mouse spleen; mosquito; water molecule,WATER MOLECULE; VIRUS; MOSQUITO; MOUSE SPLEEN
toss-up,,Short Answer,3) LIFE SCIENCE Short Answer What is the most common name for the junctions across which nerve cells carry chemical messages from cell to cell?,SYNAPSE
bonus,,Short Answer,"3) LIFE SCIENCE Short Answer What is the most common name of the part of a neuron that takes its name from the Greek word for tree, and functions to carry electrical messages from other nerve cells to the soma?",DENDRITE
toss-up,,Multiple Choice,4) PHYSICAL SCIENCE Multiple Choice A fifty-fifty solution of distilled water and pure ethanol will appear: W) clear X) cloudy Y) purple Z) heterogeneous,W) CLEAR
bonus,,Multiple Choice,4) PHYSICAL SCIENCE Multiple Choice Which of the following chemical names is NOT correctly matched with its chemical formula: W) H SO and sulfuric acid 2 4 X) HCl and hydrochloric acid Y) BeCl and boron dichloride 2 Z) SO and sulfur dioxide 2,"Y) BeCL AND BORON DICHLORIDE
2"
toss-up,earth science,Multiple Choice,Which of the following is a feature made by a continental glacier and NOT made by an alpine glacier: W) cirque X) hanging valley Y) truncated spur Z) drumlin,Z) DRUMLIN
bonus,earth science,Short Answer,What type of moraine forms along the valley walls of an alpine glacier?,LATERAL (DO NOT ACCEPT ANY OTHER MORAINE TYPE)
toss-up,math,Short Answer,Evaluate | –x | (read as: the absolute value of negative x) for x = –5:,5
bonus,math,Short Answer,"Maxine buys a stock for $100.00 and then sells it for $75.00. She repurchases the stock for $125.00, and 3 months later sells it for $200.00. What was her profit, in dollars?","50
(Solution: –100 + 75 – 125 + 200 = $50.00)"
toss-up,,Short Answer,"7) GENERAL SCIENCE Short Answer What is the physical state of a saturated fat and a polyunsaturated fat, respectively, at room temperature, if both have 18 carbons per molecule?",SATURATED FAT = SOLID; UNSATURATED FAT = LIQUID
bonus,,Multiple Choice,7) GENERAL SCIENCE Multiple Choice Which of the following is closest to the maximum running speed of a human: W) 0.3 meters per second X) 30 meters per second Y) 18 kilometers per hour Z) 38 kilometers per hour,Z) 38 KILOMETERS PER HOUR
toss-up,,Multiple Choice,8) LIFE SCIENCE Multiple Choice In which of the following cells would myelin most likely be found: W) oocyte X) red blood cell Y) neuron Z) skin cell,Y) NEURON
bonus,,Short Answer,8) LIFE SCIENCE Short Answer Name all of the following 4 choices of eukaryotic sub-cellular structures that do NOT have their own specific membrane: chloroplast; lysosome; centriole; golgi,CENTRIOLE
toss-up,,Short Answer,9) PHYSICAL SCIENCE Short Answer How many times as much momentum does a truck have traveling at 40 kilometers per hour if it triples its mass?,3
bonus,,Short Answer,9) PHYSICAL SCIENCE Short Answer Name all of the following 4 substances that will turn blue litmus paper red: citric acid; carbonated water; ammonia; sodium hydroxide,CITRIC ACID; CARBONATED WATER
toss-up,earth science,Multiple Choice,The hard coral of coral reefs are primarily made of: W) basalt X) calcium carbonate Y) silicates Z) halite,X) CALCIUM CARBONATE
