type,subject,format,question,answer
toss-up,energy,Multiple Choice,"1) Energy – Multiple Choice Researchers at Pacific Northwest National Lab are studying the process of aberrant O-linked glycosylation [glye-kaw-sil-AY-shun] that occurs in some neurodegenerative diseases. In this process, sugars are linked to proteins through oxygen atoms. Which of the following best describes when this process occurs in cells? W) During transcription X) After transcription but before translation Y) During translation Z) After translation",Z) AFTER TRANSLATION
bonus,energy,Multiple Choice,"1) Energy – Multiple Choice Scientists at Oak Ridge National Lab have designed a fuel rod cladding alloy made of iron, chromium, and aluminum to replace current zirconium alloys. Which of the following is the best description of the functionality of the fuel rod cladding? W) Maximal absorption of neutrons X) Minimal absorption of neutrons Y) Low thermal conductivity Z) Low melting temperature","X) MINIMAL ABSORPTION OF NEUTRONS
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Short Answer,2) Math – Short Answer Find the value of the following expression: open parenthesis 113 – 22 close parenthesis divided by 11.,119
bonus,math,Short Answer,2) Math – Short Answer What is the radius of the circle with equation x2 + y2 – 8y – 65 = 0?,9
toss-up,,Short Answer,3) Life Science – Short Answer The ureters connect the kidneys to what other organ?,BLADDER (ACCEPT: URINARY BLADDER)
bonus,,Short Answer,3) Life Science – Short Answer What class of hormones is characteristically composed of 4 carbon rings and is usually lipid-soluble?,"STEROIDS
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,4) Physical Science – Short Answer What is the term for the energetic barrier a reaction must overcome in order to get started?,ACTIVATION ENERGY
bonus,,Short Answer,4) Physical Science – Short Answer What is the chemical formula for copper(I) [copper-one] oxide?,"Cu O
2"
toss-up,,Short Answer,5) Earth and Space – Short Answer Rank the following three solar system objects in terms of increasing density: 1) Neptune; 2) Saturn; 3) Uranus.,"2, 3, 1"
bonus,,Short Answer,5) Earth and Space – Short Answer Order the following four stars from lowest to highest absolute magnitude: 1) The Sun; 2) Sirius; 3) Rigel [RYE-jel]; 4) Proxima Centauri.,"3, 2, 1, 4
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Short Answer,"6) Energy – Short Answer Researchers at SLAC National Accelerator Lab are using ultrashort pulses of an X-ray laser to make videos of molecular reactions in real time. The pulses of photons produced by the laser last 100 attoseconds. Expressing your answer in seconds as 10 raised to the nearest integer power, what is the duration of these pulses?",10 –16
bonus,energy,Short Answer,"6) Energy – Short Answer Researchers at Ames Laboratory recently filed for two patents for a new type of refrigeration technology that could save as much as 30% in energy usage, since, rather than using a heat engine, it uses materials that cool in response to external magnetic fields. What is the term for this type of material?",CALORIC (ACCEPT: MAGNETOCALORIC)
toss-up,math,Short Answer,7) Math – Short Answer What is the length of a 20-degree arc of a circle with circumference 24?,4/3 (ACCEPT: 1 1/3)
bonus,math,Short Answer,7) Math – Short Answer How many three-digit integers are multiples of 37?,"25
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,8) Life Science – Multiple Choice Which of the following is an example of a biotic factor? W) Soil type X) Weather Y) Insolation Z) Mushroom diversity,Z) MUSHROOM DIVERSITY
bonus,,Multiple Choice,8) Life Science – Multiple Choice Which of the following pairs of organisms best demonstrates the concept of mutualism? W) Hoverflies and wasps X) Mycorrhiza and plants Y) Hermit crabs and snails Z) Cows and grass,X) MYCORRHIZA AND PLANTS
