type,subject,format,question,answer
toss-up,,Multiple Choice,"1) PHYSICAL SCIENCE Multiple Choice If you stick a thermometer into a frozen slurry of lemonade as it is melting, you will find that the reading on the thermometer is: W) Slowly falling X) Not changing, as long as there is ice Y) Slowly rising Z) Quickly rising","X) NOT CHANGING, AS LONG AS THERE IS ICE"
bonus,,Short Answer,"1) PHYSICAL SCIENCE Short Answer At incredibly low temperatures near 0 Kelvin, atoms coalesce into what substance?","BOSE-EINSTEIN CONDENSATE
________________________________________________________________________"
toss-up,,Multiple Choice,2) GENERAL SCIENCE Multiple Choice Which of the following is an example of an igneous (read as: IG-nee-ehs) rock? W) Flint X) Obsidian (read as: ohb-SI-dee-ahn) Y) Anthracite (read as: AN-thrah-syt) Z) Chalk,X) OBSIDIAN
bonus,,Multiple Choice,2) GENERAL SCIENCE Multiple Choice You discover an igneous (read as: IG-nee-ehs) rock with a course-grained texture and the appearance of a mass of intergrown crystals of similar size. At which of the following locations did magma most likely solidify? W) In the ocean X) On the surface Y) Far below the surface Z) No more than 100 feet below the surface,Y) FAR BELOW THE SURFACE
toss-up,energy,Multiple Choice,"3) LIFE SCIENCE Multiple Choice Which of the following best explains why most food chains have fewer than five organisms in them? W) Energy is too complex to cycle through multiple steps X) The amount of energy at the producer level can only support a limited number of consumers Y) There is only enough room on Earth for a certain number of animals, and they are divided into food chains Z) Ecosystems can only support a certain number of organisms, and they are divided into food chains","X) THE AMOUNT OF ENERGY AT THE PRODUCER LEVEL CAN ONLY
SUPPORT A LIMITED NUMBER OF CONSUMERS"
bonus,,Multiple Choice,"3) LIFE SCIENCE Multiple Choice An organism’s way of life, including its habitat, food, predators, and other organisms it competes with for resources make up an organism’s: W) Ecosystem X) Niche Y) Biome Z) Food pyramid","X) NICHE
________________________________________________________________________"
toss-up,,Multiple Choice,"4) EARTH AND SPACE SCIENCE Multiple Choice If convection currents in the mantle stopped, which of the following would likely happen? W) The number of earthquakes would increase X) The number of earthquakes would stay the same Y) Earthquakes would get stronger Z) The number of earthquakes would decrease",Z) THE NUMBER OF EARTHQUAKES WOULD DECREASE
bonus,,Short Answer,4) EARTH AND SPACE SCIENCE Short Answer In what state of matter are convection currents unable to transfer heat?,SOLID
toss-up,,Short Answer,5) GENERAL SCIENCE Short Answer Name the rigid segments into which the Earth’s crust is divided.,PLATES (ACCEPT: TECTONIC PLATES)
bonus,,Multiple Choice,5) GENERAL SCIENCE Multiple Choice The Earth’s crust accounts for about what percentage of the Earth’s volume? W) 1% X) 5% Y) 10% Z) 15%,"W) 1%
________________________________________________________________________"
toss-up,energy,Short Answer,"If the temperature change of a pot of water is 180 Kelvin, what is the temperature change in degrees Celsius?",180
bonus,energy,Multiple Choice,Which of the following household appliances uses the least amount of energy over the course of a year? W) Refrigerator X) Water heater Y) Air conditioner Z) Dishwasher,Z) DISHWASHER
toss-up,,Short Answer,7) GENERAL SCIENCE Short Answer What is the name for the vector quantity defined as the rate of change of position?,VELOCITY
bonus,,Short Answer,"7) GENERAL SCIENCE Short Answer In 12 seconds, a car goes from 0 to 60 miles per hour. In miles per hour per second, what is its average rate of acceleration?","5
________________________________________________________________________"
toss-up,,Short Answer,"8) PHYSICAL SCIENCE Short Answer An ice cube is placed in a perfectly insulated box with an air temperature of 60° Fahrenheit and covered. Sometime later, the box is opened and the ice cube has completely melted. How will the air temperature in the box have changed?",IT WILL BE LOWER
bonus,energy,Short Answer,"8) Physical SCIENCE Short Answer According to the laws of entropy, all useful forms of energy are converted into what form of energy?",HEAT
toss-up,,Multiple Choice,"9) EARTH AND SPACE SCIENCE Multiple Choice Shortly after its formation, Earth’s moon was: W) Closer to Earth than it is now X) Farther from Earth than it is now Y) The same distance from Earth as it is now Z) Oscillating between further from and closer to Earth",W) CLOSER TO EARTH THAN IT IS NOW
bonus,,Multiple Choice,9) EARTH AND SPACE SCIENCE Multiple Choice What rock type would you not expect to find on the Moon? W) Rock similar in composition to Earth’s mantle X) Layered sedimentary rock Y) Igneous (read as: IG-nee-ehs) rock Z) Rock similar in composition to a metallic meteor,"X) LAYERED SEDIMENTARY ROCK
________________________________________________________________________"
toss-up,math,Short Answer,What is the coefficient of x in 10y – 6x + 13?,-6
bonus,math,Multiple Choice,Where is the geometric center of a cube? W) It is at the center of its face X) It is at the vertex of two faces Y) It is at the point of intersection of the diagonals of a face Z) It is at the point of intersection of the cube’s diagonals,Z) IT IS AT THE POINT OF INTERSECTION OF THE CUBE’S DIAGONALS
toss-up,,Multiple Choice,11) PHYSICAL SCIENCE Multiple Choice Which of the following substances is likely to be the most reactive in water? W) Sodium X) Mercury Y) Aluminum Z) Gold,W) SODIUM
