type,subject,format,question,answer
toss-up,,Multiple Choice,"1) EARTH AND SPACE Multiple Choice Halley’s Comet, a famous short-period comet, was last visible from Earth in 1986. In which of the following years will it be visible from Earth again? W) 2016 X) 2061 Y) 2099 Z) 2260",X) 2061
bonus,,Short Answer,1) EARTH AND SPACE Short Answer What is the name of the group of large fissure basalt flows found covering a great portion of the Pacific Northwest?,COLUMBIA RIVER BASALTS
toss-up,,Multiple Choice,2) LIFE SCIENCE Multiple Choice Which of the following is NOT an effect of the sympathetic nervous system? W) Stimulation of glucose release X) Inhibition of salivation Y) Relaxation of bronchi Z) Constriction of pupils,Z) CONSTRICTION OF PUPILS
bonus,,Multiple Choice,2) LIFE SCIENCE Multiple Choice Which of the following properties of water allow tall trees to transport water to the canopy? W) Hydrolytic action X) Adhesion and cohesion Y) Ionic bonding Z) Salt gradient,"X) ADHESION AND COHESION
Round 14 Page 1"
toss-up,,Multiple Choice,3) GENERAL SCIENCE Multiple Choice Which of the following animals is NOT extinct? W) Tasmanian wolf X) Passenger pigeon Y) Red wolf Z) Dodo,Y) RED WOLF
bonus,,Multiple Choice,"3) GENERAL SCIENCE Multiple Choice Of the following salts, which is the least soluble in water? W) Magnesium nitrate X) Sodium acetate Y) Lead perchlorate Z) Lead chromate",Z) LEAD CHROMATE
toss-up,math,Multiple Choice,Which of the following best describes the graph of this system of equations: y x and y x ? 3 4 = 4 + 2 = 3 + 4 W) They are parallel X) They are perpendicular Y) They are skewed Z) They intersect at one point,Z) THEY INTERSECT AT ONE POINT
bonus,math,Short Answer,"Find the discriminant of the following equation, and then state the number of rational, irrational, and imaginary solutions, respectively: n n n 2","DISCRIMINANT = 241; TWO IRRATIONAL SOLUTIONS6 (A C+ C E–P 3T =: 70 +R 2AT.IONAL, 2
IRRATIONAL, 0 IMAGINARY or 0, 2, 0)
Round 14 Page 2"
toss-up,energy,Multiple Choice,5) PHYSICAL SCIENCE Multiple Choice Which of the following is the minimum amount of energy needed to start a chemical reaction? W) Production X) Reaction Y) Activation Z) Catalytic,Y) ACTIVATION
bonus,,Short Answer,"5) PHYSICAL SCIENCE Short Answer Using proper chemical nomenclature and indicating the state of each substance as solid, liquid, aqueous [AY-kwee-uhs], or gas, what is a balanced equation for the reaction in which silver nitrate solution is mixed with sodium chloride solution, producing insoluble silver chloride and sodium nitrate solution?","AgNO + NaCl AgCl + NaNO
3(aq) (aq) (s) 3(aq)
[NOTE: AQ = AQUEOUS; S = SOLID] →"
toss-up,,Short Answer,"6) EARTH AND SPACE Short Answer When a meteoroid passes through Earth’s atmosphere, what is the term for the transient visible streak in the sky it leaves behind?","METEOR (ACCEPT: SHOOTING STAR, FALLING STAR)"
bonus,,Short Answer,6) EARTH AND SPACE Short Answer What layer separates the crust and the mantle?,"MOHOROVICIC DISCONTINUITY (ACCEPT: MOHO)
Round 14 Page 3"
toss-up,,Short Answer,7) LIFE SCIENCE Short Answer What is the term for the RNA sequences between exons that are removed before translation in eukaryotic [yoo-KAR-ee-oh-tik] cells?,INTRONS
bonus,biology,Short Answer,7) LIFE SCIENCE Short Answer You have isolated a very small segment of DNA from the remains of an organism and would like to make many copies of it so that you can determine its identity. What commonly used tool in molecular biology are you most likely to use to amplify this DNA segment for further testing?,PCR (ACCEPT: POLYMERASE CHAIN REACTION)
toss-up,energy,Multiple Choice,Which of the following types of seismic waves are S waves? W) Shear X) Surface Y) Compressional Z) Tsunami,W) SHEAR
bonus,energy,Multiple Choice,Burning which of the following produces the least amount of carbon dioxide per unit of energy? W) Coal X) Oil Y) Natural gas Z) Wood,"Y) NATURAL GAS
Round 14 Page 4"
toss-up,,Multiple Choice,9) GENERAL SCIENCE Multiple Choice Which of the following is the name for a plant hormone produced primarily in root tips? W) Auxin [AWK-sin] X) Cytokinin [sy-tuh-KY-nin] Y) Ethylene [ETH-uh-leen] Z) Gibberellin [jib-uh-REL-in],X) CYTOKININ
bonus,,Multiple Choice,9) GENERAL SCIENCE Multiple Choice Bacteria are surviving in an anaerobic environment. The lack of oxygen forces the cells to generate which of the following via fermentation? W) NAD+ X) NADH Y) FAD+ Z) FADH 2,W) NAD+
toss-up,math,Short Answer,What is [log base 5 of 625]? 5,"log 625
4"
bonus,math,Multiple Choice,"A parabola, when graphed on a coordinate plane, has a vertex at and opens to the right. Which of the following could possibly be the equation for this parabola? ( -1, 3) W) x y y X) x y2 y Y) x =y 2 +y 2 – 2 Z) x = y2 + 2y + 4 = 2 –6 + 8 ANS =W E R– :6 Y )+ x 10y y 2 = –6 + 8 Round 14 Page 5 TOSS-UP 11) PHYSICAL SCIENCE Multiple Choice For which of the following reasons is baking soda a good substance for putting out a grease fire? W) It cools the area X) It soaks up the grease Y) It deprives the fire of oxygen Z) It removes all the components of a fire",Y) IT DEPRIVES THE FIRE OF OXYGEN
bonus,,Multiple Choice,11) PHYSICAL SCIENCE Multiple Choice Which of the following solutions could be used to titrate an oxalic acid solution? W) Hydrogen bromide X) Calcium nitrate Y) Sodium hydroxide Z) Ammonium chloride,Y) SODIUM HYDROXIDE
toss-up,,Multiple Choice,"12) EARTH AND SPACE Multiple Choice If the Earth were to suddenly gain mass, it would need to do which of the following in order to maintain its current distance from the Sun? W) Accelerate X) Decelerate Y) Increase the eccentricity of its orbit Z) Nothing",Z) NOTHING
bonus,,Multiple Choice,12) EARTH AND SPACE Multiple Choice Which of the following volcanoes erupted in 1915? W) St. Helens X) Hood Y) Lassen Z) Shasta,"Y) LASSEN
Round 14 Page 6"
toss-up,,Multiple Choice,13) LIFE SCIENCE Multiple Choice Which of the following is the most practical method that could be used to isolate proteins for reinjection into mice? W) Western blot X) Affinity chromatography Y) X-ray crystal diffraction Z) NMR,X) AFFINITY CHROMATOGRAPHY
bonus,,Short Answer,13) LIFE SCIENCE Short Answer How many origins of replication are there in a bacterial chromosome?,ONE
toss-up,energy,Multiple Choice,Which of the following is used to focus sunlight to a specific point in solar panels? W) Heliostats X) Concave mirrors Y) Convex mirrors Z) Diffuse mirrors,W) HELIOSTATS
bonus,energy,Multiple Choice,"Which of the following is the type of moderator used in the reactor in Chernobyl, Ukraine? W) Fast neutron X) Composite Y) Light water Z) Graphite","Z) GRAPHITE
Round 14 Page 7"
toss-up,,Short Answer,"15) GENERAL SCIENCE Short Answer According to the Richter scale, a magnitude 7 earthquake has a wave with an amplitude how many times as large as that of a magnitude 5 earthquake?",100
bonus,,Short Answer,"15) GENERAL SCIENCE Short Answer A single-subunit protein folds into a single, giant alpha helix. If there are 3.6 amino acids per turn of the alpha helix and there are 3791 water molecules formed during the synthesis of this protein, then how many full alpha helical turns are there in the protein?",1053
toss-up,math,Multiple Choice,Which of the following is equal to the imaginary number i ? 3 W) X) Y) i -1 Z) -1i,Z) -i
