type,subject,format,question,answer
toss-up,,Short Answer,1) Life Science – Short Answer What transport proteins facilitate diffusion of water across plasma membranes in plants?,AQUAPORINS
bonus,,Short Answer,1) Life Science – Short Answer What branch of the nervous system is responsible for “fight or flight” responses?,"SYMPATHETIC
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,2) General Science – Multiple Choice Liquefaction can happen during which natural hazard? W) Earthquakes X) Volcanoes Y) Tsunamis Z) Floods,W) EARTHQUAKES
bonus,,Multiple Choice,"2) General Science – Multiple Choice Kerr, Ressner-Nostrdrom, and Schwarzschild refer to solutions of which of the following set of equations? W) Stokes law X) Einstein field equations Y) Poincare conjecture Z) ABC theorem",X) EINSTEIN FIELD EQUATIONS
toss-up,math,Multiple Choice,"3) Math – Multiple Choice Four daily high temperature readings in Blacksburg were 82°F, 79°F, 80°F, and 80°F. The temperature on the fifth day was 99°F. Which of the following temperature statistics was affected most by the 5th day’s temperature? W) First quartile X) Mean Y) Mode Z) Median",X) MEAN
bonus,math,Short Answer,"3) Math – Short Answer How many different (that is, non-congruent) isosceles triangles that are not equilateral have the length of each side being an integer between 1 and 4 inclusive?","8
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,4) Physical Science – Short Answer What experiment disproved the existence of luminiferous ether?,MICHELSON-MORLEY EXPERIMENT
bonus,,Multiple Choice,4) Physical Science – Multiple Choice Which of the following is a unit of pressure? W) Newton X) Kilogram Y) Gram per centimeter cubed Z) Newton per meter squared,Z) NEWTON PER METER SQUARED
toss-up,energy,Short Answer,"5) Energy – Short Answer What type of rechargeable battery, often used in cell phones and laptop computers, includes a lithium-cobalt oxide cathode and a carbon cathode?",LITHIUM-ION (DO NOT ACCEPT: LITHIUM)
bonus,energy,Short Answer,"5) Energy – Short Answer Of the three isotopes of uranium found in nature, which is used most commonly for energy production?","URANIUM – 235 (ACCEPT: U– 235)
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,6) Earth and Space – Multiple Choice Which of the following is a coarse-grained clastic rock that contains angular fragments? W) Conglomerate X) Limestone Y) Breccia [breck-ee-uh] Z) Sandstone,Y) BRECCIA
bonus,,Short Answer,6) Earth and Space – Short Answer What is the name for the movement of a tectonic plate under the force of its own weight?,SLAB-PULL
toss-up,,Short Answer,7) Life Science – Short Answer Synaptic vesicles contain what signaling molecules?,NEUROTRANSMITTERS
bonus,,Short Answer,"7) Life Science – Short Answer What phase of the cell cycle follows mitosis and is generally thought of as the time the cell performs normal, non-dividing functions?","INTERPHASE
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,8) General Science – Short Answer Identify all of the following three observations that are examples of qualitative data: 1) The bird flew in a zigzag motion; 2) The temperature decreased from 20 degrees Celsius to 15 degrees Celsius; 3) The population of robins hatched an average of three chicks each.,1
bonus,,Multiple Choice,8) General Science – Multiple Choice Which of the following groups on the periodic table is generally known to be unreactive? W) Group 1 X) Group 10 Y) Group 15 Z) Group 18,Z) GROUP 18
toss-up,,Multiple Choice,"9) Physical Science – Multiple Choice A spaceship starts at rest at the origin. Later, the spaceship is at coordinate (2000 meters, 0) with a velocity of 200 meters per second in the positive x direction. If the spaceship accelerated uniformly, what was the magnitude, in meters per second squared, of its acceleration during this interval? W) 5 X) 10 Y) 15 Z) 20",X) 10
bonus,,Multiple Choice,9) Physical Science – Multiple Choice Maxwell based his theory of electromagnetic waves on the hypothesis that a changing electric field gives rise to which of the following? W) An electric current X) A stream of electrons Y) A magnetic field Z) A universal constant,"Y) A MAGNETIC FIELD
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Multiple Choice,10) Math – Multiple Choice Two angles will necessarily be equal in measure if they are which of the following? W) Alternate interior angles formed by a transversal X) Alternate exterior angles formed by a transversal Y) Corresponding angles formed by a transversal Z) Vertical angles,Z) VERTICAL ANGLES
bonus,math,Short Answer,"10) Math – Short Answer To the nearest tenth, find the area of a circle that has a circumference of 4.",1.3
toss-up,,Short Answer,11) Earth and Space – Short Answer What term describes metamorphic rocks that are characterized by their layers and bands of minerals?,FOLIATED
bonus,,Short Answer,11) Earth and Space – Short Answer The international treaties called the Montreal Protocols were agreements to ban the use of what chemicals?,"CFCs (ALSO ACCEPT: CHLOROFLUOROCARBONS, HALOCARBONS, HFC's, HCFC's,
OZONE-DEPLETING SUBSTANCES)
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Multiple Choice,"12) Energy – Multiple Choice Which of the following engines runs using the Otto, spelled O-T-T-O, cycle? W) Diesel engine X) Gasoline engine Y) Refrigerator motor Z) Steam engine",X) GASOLINE ENGINE
bonus,energy,Short Answer,12) Energy – Short Answer Identify all of the following three gases that would be reacted in the catalytic converter of an automobile: 1) Carbon monoxide; 2) Propane; 3) Nitrogen dioxide.,ALL OF THEM
toss-up,math,Multiple Choice,13) Math – Multiple Choice Which of the following subsets of the real numbers contains the square root of 2? W) Integers X) Whole numbers Y) Rational numbers Z) Irrational numbers,Z) IRRATIONAL NUMBERS
bonus,math,Short Answer,"13) Math – Short Answer If angle ABC is inscribed in a circle and measures 65 degrees, what is the degree measure of arc ABC?","230
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,14) Earth and Space – Short Answer What type of stars are found at the lower left of the H-R diagram?,WHITE DWARF
bonus,,Short Answer,14) Earth and Space – Short Answer Identify all of the following three planets that are Jovian: 1) Mars; 2) Neptune; 3) Earth.,2
toss-up,,Short Answer,15) Physical Science – Short Answer What ions are formed during the reaction between carbon dioxide and water?,HYDROGEN CARBONATE (ACCEPT BICARBONATE) AND HYDROGEN
bonus,,Short Answer,15) Physical Science – Short Answer Order the following four elements from least electronegative to most electronegative: 1) carbon; 2) oxygen; 3) nitrogen; 4) fluorine.,"CARBON, NITROGEN, OXYGEN, FLUORINE (ACCEPT: 1, 3, 2, 4)
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,16) General Science – Short Answer Varicella [var-ih-sell-uh] zoster is the causative agent of which childhood disease?,CHICKEN POX
bonus,,Multiple Choice,16) General Science – Multiple Choice Which two valves are located between the atria and ventricles of the heart? W) Aortic and mitral X) Pulmonary and aortic Y) Mitral and tricuspid Z) Tricuspid and pulmonary,Y) MITRAL AND TRICUSPID
toss-up,,Multiple Choice,17) Life Science – Multiple Choice Pepsin is most active in the stomach due to the presence of which of the following acids? W) Hydroiodic X) Sulfuric Y) Hydrofluoric Z) Hydrochloric,Z) HYDROCHLORIC
bonus,,Short Answer,17) Life Science – Short Answer What cellular organelle is responsible for packaging and transporting proteins outside of the cell?,"GOLGI BODY (ACCEPT: GOLGI APPARATUS, GOLGI, GOLGI COMPLEX)
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Short Answer,18) Energy – Short Answer Steam reforming is used to produce hydrogen from what fuel?,NATURAL GAS (ACCEPT: METHANE)
bonus,energy,Short Answer,18) Energy – Short Answer Derricks and drilling rigs are used to mine what natural resource?,OIL (Accept: PETROLEUM)
toss-up,,Short Answer,19) Life Science – Short Answer Sponges capture food particles suspended in water as it flows through their body. This type of organism is known as what type of feeder?,FILTER FEEDER (ACCEPT: SUSPENSION FEEDER)
bonus,,Short Answer,19) Life Science – Short Answer Identify all of the following four diseases that are caused by nematodes: 1) Chagas disease; 2) Toxoplasmosis; 3) Elephantiasis; 4) Heartworm disease.,"3 AND 4
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Short Answer,20) Math – Short Answer What is 612?,3721
bonus,math,Short Answer,"20) Math – Short Answer Coach Myers bought pizza for her basketball team. She bought 8 pizzas. Each pizza contained 12 slices. Each player ate ⅓ of a pizza. If there were 2⅔ pizzas left, how many players were on the team?",16
toss-up,,Short Answer,"21) Physical Science – Short Answer A rope inclined upward at 45 degrees pulls a suitcase horizontally across 100 meters while exerting a constant force of 20 newtons. To the nearest hundred joules, how much work does the rope do?",1400
bonus,energy,Multiple Choice,21) Physical Science – Multiple Choice A quantum number is not associated with an atomic electron’s: W) Energy X) Mass Y) Spin Z) Angular momentum,"X) MASS
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,22) General Science – Multiple Choice Which of the following conversions between English and metric units is exact? W) One quart equals .946 liter X) One pound equals .454 kilogram Y) One inch equals 2.54 centimeters Z) One mile equals 1.61 kilometers,Y) ONE INCH EQUALS 2.54 CENTIMETERS
bonus,,Short Answer,22) General Science – Short Answer What is the binomial scientific name of the common fruit fly?,DROSOPHILA MELANOGASTER
toss-up,,Short Answer,23) Earth and Space – Short Answer What element is the most abundant in Earth’s crust?,OXYGEN
bonus,,Short Answer,"23) Earth and Space – Short Answer The measure of the level of particles such as sediment, plankton or organic by-products in a body of water is called what?",TURBIDITY
