type,subject,format,question,answer
toss-up,,Multiple Choice,1) Earth and Space – Multiple Choice Olivine [AW-liv-een] belongs to what major mineral class? W) Silicates [SILL-ih-kates] X) Carbonates Y) Oxides Z) Sulfates,W) SILICATES
bonus,,Multiple Choice,1) Earth and Space – Multiple Choice Which of the following is believed to have led to the oxygenation of Earth’s atmosphere approximately 2.4 billion years ago? W) Increase in the photolysis [foh-TAWL-ih-sis] of water by UV radiation X) Evolution of oxygenic photosynthesis Y) Increase in volcanic outgassing Z) Collision with a comet,"X) EVOLUTION OF OXYGENIC PHOTOSYNTHESIS
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,2) Physical Science – Short Answer By what process does dry ice turn directly into gaseous carbon dioxide?,SUBLIMATION
bonus,,Short Answer,2) Physical Science – Short Answer Identify all of the following three reactions that are redox reactions: 1) Acid-base neutralization; 2) Combustion; 3) Ionic precipitation.,2
toss-up,math,Short Answer,"3) Math – Short Answer What is the smallest positive integer that is 1 more than a multiple of 3, and 1 less than a multiple of 7?",13
bonus,math,Short Answer,"3) Math – Short Answer One angle of an isosceles triangle measures 68 degrees. In degrees, what are the possible measures of the smallest angle of the triangle?","44 AND 56
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,4) Life Science – Short Answer The reptile egg can develop on land and does not need the constant presence of water. What is the term for this type of egg?,AMNIOTIC EGG
bonus,,Short Answer,"4) Life Science – Short Answer In humans, what germ layer gives rise to the muscles and the circulatory system?",MESODERM
toss-up,energy,Multiple Choice,5) Energy – Multiple Choice Researchers at Thomas Jefferson National Accelerator Facility recently completed the 12 giga-electron-volt upgrade of the Continuous Electron Beam Accelerator Facility. To which of the following does the 12 giga-electron-volts best correspond? W) Number of electrons in the beam X) Charge of the electrons Y) Potential energy of the electrons Z) Kinetic energy of the electrons,Z) KINETIC ENERGY OF THE ELECTRONS
bonus,energy,Multiple Choice,"5) Energy – Multiple Choice Ames National Lab scientists have developed a method for cheaply synthesizing materials, such as sodium hydride and potassium hydride. These can be classified as which of the following? W) Strong acids X) Strong ligands Y) Alkali metal hydrides Z) Rare earth hydrides","Y) ALKALI METAL HYDRIDES
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,6) Earth and Space – Short Answer How many planets in our solar system have polar ice caps?,TWO
bonus,,Multiple Choice,6) Earth and Space – Multiple Choice Which of the following is NOT a component of the solar wind? W) Electrons X) Alpha particles Y) Protons Z) Photons,Z) PHOTONS
