type,subject,format,question,answer
toss-up,,Multiple Choice,"1) GENERAL SCIENCE Multiple Choice You are asked to measure the length of an object with a foot-ruler and you get the following 3 results: 2.99 inches, 3.00 inches, and 3.01 inches. If the object’s actual length is 3.28 inches, then the data is: W) precise but not accurate X) accurate but not precise Y) both accurate and precise Z) neither accurate nor precise",W) PRECISE BUT NOT ACCURATE
bonus,,Short Answer,"1) GENERAL SCIENCE Short Answer Giving your answer in liters and rounded to the first decimal place, what volume of fluid results after adding 3,400 milliliters of solution A and 34 deciliters of solution B to 5.2 liters of water?",12.0
toss-up,,Multiple Choice,2) LIFE SCIENCE Multiple Choice Which of the following is a reptile: W) blue poison arrow frog X) sea lamprey Y) snapping turtle Z) salamander,Y) SNAPPING TURTLE
bonus,,Short Answer,2) LIFE SCIENCE Short Answer Which one of the following 5 organisms is LEAST related to the others: mites; spiders; scorpions; fleas; ticks,"FLEAS
2007 Middle School Regional Science Bowl – Round 5 Page 1"
toss-up,,Short Answer,"3) PHYSICAL SCIENCE Short Answer What is the mass, in grams, of 1 cubic centimeter of water at standard temperature and pressure?",1
bonus,,Multiple Choice,3) PHYSICAL SCIENCE Multiple Choice Which of the following would MOST likely occur to a sample of water if it underwent an increase in atmospheric pressure from 1 atmosphere to 5 atmospheres: W) its mass would increase and its temperature would rise by about 5ºC X) its mass would increase and its volume would decrease by about 5% Y) its mass would decrease and its volume would decrease by about 25% Z) its mass would remain the same and its volume would remain the same,"Z) ITS MASS WOULD REMAIN THE SAME AND ITS VOLUME WOULD
REMAIN THE SAME"
toss-up,earth science,Short Answer,Eras on the Geological Time Scale are directly subdivided into what time units?,PERIODS
bonus,earth science,Multiple Choice,Which of the following is a period on the Geological Time Scale that is part of the Paleozoic Era: W) Devonian X) Cretaceous Y) Tertiary Z) Quaternary,"W) DEVONIAN
2007 Middle School Regional Science Bowl – Round 5 Page 2"
toss-up,math,Short Answer,How many 4 ounce containers can be packed from 1200 pounds of dry tea leaves?,"4,800
(Solution: 4 × 1200 = 4800)"
bonus,math,Short Answer,"Evaluate the following expression: 6 + 2(5 + 4 – 1) (read as: 6 + 2, open parenthesis, 5 plus 4 minus 1, close parenthesis)",22
toss-up,,Multiple Choice,6) GENERAL SCIENCE Multiple Choice At which of the following locations would you find the intersection of 0º longitude and 0º latitude: W) where the International Date Line crosses the equator X) where the prime meridian crosses the equator Y) along the 180th meridian Z) at the North and South Poles,X) WHERE THE PRIME MERIDIAN CROSSES THE EQUATOR
bonus,,Short Answer,"6) GENERAL SCIENCE Short Answer Giving your answer in grams, add 2,000 milligrams to 0.04 kilograms:","42
(Solution: 2000 mg = 2g; 0.04kg = 40g; 2g + 40g = 42 grams)
2007 Middle School Regional Science Bowl – Round 5 Page 3"
toss-up,,Multiple Choice,7) LIFE SCIENCE Multiple Choice Which of the following is a rasp-like feeding structure found in many mollusks: W) gonad X) nephridium (read as: nef-RID-ee-um) Y) radula Z) mantle,Y) RADULA
bonus,,Multiple Choice,7) LIFE SCIENCE Multiple Choice Which of the following is the BEST description for the location in the human body of the esophagus: W) behind the trachea connecting the mouth to the lungs X) behind the trachea connecting the mouth to the stomach Y) in front of the trachea connecting the mouth to the stomach Z) in front of the trachea connecting the mouth with the lungs,X) BEHIND THE TRACHEA CONNECTING THE MOUTH TO THE STOMACH
toss-up,,Short Answer,8) PHYSICAL SCIENCE Short Answer What is the most common term used to describe why astronauts orbiting the Earth experience apparent weightlessness?,FREE FALL
bonus,,Short Answer,"8) PHYSICAL SCIENCE Short Answer What is the most common term for the maximum downward speed an object can attain, considering air resistance, when it is in free fall from a few miles up in the atmosphere?","TERMINAL VELOCITY
2007 Middle School Regional Science Bowl – Round 5 Page 4"
toss-up,earth science,Multiple Choice,Which of the following is NOT true of tornados in the U.S.: W) the funnel cloud typically develops out of a nimbostratus cloud X) their strength is measured with Fujita Scale Y) supercells are the most dangerous and violent tornadoes in the U.S. Z) wind speeds can reach an excess of 200 mph,"W) THE FUNNEL CLOUD TYPICALLY DEVELOPS OUT OF A
NIMBOSTRATUS CLOUD"
bonus,earth science,Multiple Choice,"Which of the following is closest to average barometric pressure at sea level, in inches: W) 1013 X) 10.13 Y) 29.92 Z) 27.72",Y) 29.92
toss-up,math,Multiple Choice,"Which of the following numbers is evenly divisible by 4: W) 174 X) 414 Y) 636 Z) 1,126","Y) 636
(Solution: 36, the last 2 digits, is a multiple of 4)"
bonus,math,Short Answer,"If it takes a hiker 2 hours to make a descent from 10,500 feet to 7,500 feet, what is his average rate of decent, in feet per minute?","25
(Solution: (10,500 – 7,500)/(120 – 0) = 25 ft/min)
2007 Middle School Regional Science Bowl – Round 5 Page 5"
toss-up,,Multiple Choice,11) GENERAL SCIENCE Multiple Choice Which of the following types of scientists would MOST likely use agar in their experiments: W) biochemist X) microbiologist Y) geologist Z) physicist,X) MICROBIOLOGIST
bonus,,Multiple Choice,11) GENERAL SCIENCE Multiple Choice Which of the following is NOT proper laboratory procedure: W) always read the upper edges of a meniscus when determining volume of water in a flask X) the abbreviation TD on a pipette means ‘to deliver’ Y) a borosilicate beaker is a better choice for heating a solution than one made of soda-lime Z) an analytical balance is more precise than a triple-beam balance,"W) ALWAYS READ THE UPPER EDGES OF A MENISCUS WHEN
DETERMINING VOLUME OF WATER IN A FLASK
(Solution: always read the bottom of the meniscus for nearly all solutions)"
toss-up,,Short Answer,12) LIFE SCIENCE Short Answer What is the general name for the twenty or so different building blocks from which most proteins are made?,AMINO ACIDS
bonus,,Short Answer,12) LIFE SCIENCE Short Answer What specific type of nucleic acid carries an amino acid to a growing protein?,"TRANSFER RNA (ACCEPT: tRNA)
2007 Middle School Regional Science Bowl – Round 5 Page 6"
toss-up,,Multiple Choice,13) PHYSICAL SCIENCE Multiple Choice Which of the following is NOT an element: W) tin X) lead Y) radon Z) sulfate,Z) SULFATE
bonus,,Short Answer,"13) PHYSICAL SCIENCE Short Answer If 50 grams of one reactant chemically combines with 25 grams of another reactant to form a product, what is the total mass, in grams, of the product?",75
toss-up,earth science,Multiple Choice,Which of the following is NOT true: W) the Milky Way is an elliptical galaxy X) our Sun will become a red giant in the far distant future Y) constellations are patterns of stars in the night sky Z) the average sunspot cycle is 11 years,W) THE MILKY WAY IS AN ELLIPTICAL GALAXY
bonus,earth science,Short Answer,What is the name for the highest mountain on any planet in the Solar System?,"OLYMPUS (ACCEPT: OLYMPUS MONS OR MT. OLYMPUS)
2007 Middle School Regional Science Bowl – Round 5 Page 7"
toss-up,math,Short Answer,"What was the net gain or loss in yardage for a football team that in four straight plays gained 12 yards, then lost 9 yards, gained 3 yards, and finally lost 23 yards?",LOSS OF 17
bonus,math,Short Answer,Consider an isosceles triangle whose 2 sides of equal length meet to form a vertex angle of 96º. What is the degree measure of each base angle?,"42
(Solution: 2x + 96 = 180; x = 42º)"
toss-up,,Multiple Choice,"16) GENERAL SCIENCE Multiple Choice If you were told you were anemic and had to increase your dietary iron uptake, which of the following foods would provide the most iron: W) green beans X) spinach Y) beef spleen Z) broiled chicken thighs",Y) BEEF SPLEEN
bonus,,Short Answer,"16) GENERAL SCIENCE Short Answer Which one of the following 5 grains feeds more people, accounting for the core food of about one-half of all humans on Earth: corn; barley; wheat; rice; sorghum","RICE
2007 Middle School Regional Science Bowl – Round 5 Page 8"
toss-up,,Short Answer,17) LIFE SCIENCE Short Answer What structure is exterior to the plasma membrane of a plant cell that is absent from an animal cell?,CELL WALL (ACCEPT: WALL)
bonus,,Short Answer,17) LIFE SCIENCE Short Answer Plant cell walls are made primarily of microfibers of what common polysaccharide?,CELLULOSE
toss-up,energy,Multiple Choice,18) PHYSICAL SCIENCE Multiple Choice Potential energy is most synonymous with: W) kinetic energy X) mechanical energy Y) work energy Z) stored energy,Z) STORED ENERGY
bonus,,Short Answer,"18) PHYSICAL SCIENCE Short Answer If sodium has an atomic mass of 23 and an atomic number of 11, what is the mass, in grams, of 3 moles of sodium?","69
2007 Middle School Regional Science Bowl – Round 5 Page 9"
toss-up,earth science,Short Answer,The bulk of the thermal energy at the Earth’s surface is stored in what major reservoir?,OCEANS (ACCEPT: SEAS) (DO NOT ACCEPT: WATER)
bonus,earth science,Multiple Choice,Which of the following is NOT true about volcanoes: W) magma that flows out of a volcano is called lava X) the Ring of Fire borders the entire edge of the Pacific Ocean Basin Y) shield volcanoes are associated with hot spots Z) the vast majority of volcanoes are found along the mid-oceanic ridge,"Z) THE VAST MAJORITY OF VOLCANOES ARE FOUND ALONG THE MID-
OCEANIC RIDGE"
toss-up,math,Short Answer,"If one of 2 complementary angles is 32º greater than the other, how many degrees is the larger angle?",61
bonus,math,Short Answer,"Find the area of a triangle, in meters squared, given a base of 10 meters and height of 5 meters:","25
(Solution: A = ½(b)(h) = ½ (10)(5) = 25 m2)
2007 Middle School Regional Science Bowl – Round 5 Page 10"
toss-up,,Multiple Choice,21) GENERAL SCIENCE Multiple Choice In which of the following biomes are you MOST likely to find permafrost: W) taiga X) deciduous forest Y) tundra Z) chaparral,Y) TUNDRA
bonus,,Multiple Choice,21) GENERAL SCIENCE Multiple Choice Which of the following materials is the STRONGEST in terms of tensile strength per mass: W) steel X) a spider’s web Y) cotton fibers Z) nylon fibers,X) A SPIDER’S WEB
toss-up,,Multiple Choice,22) LIFE SCIENCE Multiple Choice What structures on the outside of bacteria are MOST typically associated with the ability of bacteria to control their movement: W) flagella X) cilia Y) pseudopodia Z) spirillus,W) FLAGELLA
bonus,,Short Answer,22) LIFE SCIENCE Short Answer Order the following 4 human ear structures from the OUTERMOST to the INNERMOST: anvil; stapes; hammer; oval window,"HAMMER; ANVIL; STAPES; OVAL WINDOW
2007 Middle School Regional Science Bowl – Round 5 Page 11"
toss-up,,Short Answer,23) PHYSICAL SCIENCE Short Answer What is the ideal mechanical advantage of a lever where the effort force is one-quarter that needed to lift a resistance force?,4
bonus,,Short Answer,"23) PHYSICAL SCIENCE Short Answer What is the frequency of a 50-hertz wave, in cycles per second, if the wave has an amplitude of 2 meters?",50
toss-up,earth science,Short Answer,Which one of the following 5 choices is a metamorphic rock: tuff; obsidian; slate; gabbro; peridotite,SLATE
bonus,earth science,Multiple Choice,"Which of the following is NOT true about rocks: W) layering is characteristic of sedimentary rock X) during metamorphosis, limestone becomes marble Y) chalk is primarily made up of microscopic shells Z) quartz reacts with dilute hydrochloric acid to give off carbon dioxide","Z) QUARTZ REACTS WITH DILUTE HYDROCHLORIC ACID TO GIVE OFF
CARBON DIOXIDE
2007 Middle School Regional Science Bowl – Round 5 Page 12"
toss-up,math,Multiple Choice,Which of the following is NOT true about polygons: W) the sum of the exterior angles of any polygon equals 720º X) a regular polygon is always equilateral Y) a square is not a regular polygon Z) a regular pentagon is a polygon with 5 congruent angles and 5 congruent sides,Y) A SQUARE IS NOT A REGULAR POLYGON
bonus,math,Short Answer,What three consecutive numbers add up to 192?,"63, 64, 65
2007 Middle School Regional Science Bowl – Round 5 Page 13"
