type,subject,format,question,answer
toss-up,energy,Short Answer,1) Energy – Short Answer What technology is designed to harvest energy from the thermal gradient in the oceans?,OTEC (ACCEPT: OCEAN THERMAL ENERGY CONVERSION)
bonus,energy,Multiple Choice,1) Energy – Multiple Choice Which of the following is NOT possible using a solar box cooker? W) Boiling water X) Sterilizing water Y) Pasteurizing milk Z) Purifying anhydrous ethanol,"Z) PURIFYING ANHYDROUS ETHANOL
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,2) Physical Science – Multiple Choice What is the molecular geometry of methane? W) Linear X) Bent Y) Trigonal pyramidal Z) Tetrahedral,Z) TETRAHEDRAL
bonus,,Short Answer,2) Physical Science – Short Answer What principle states that each point on a wave front is a source of a new wavelet?,HUYGEN’S PRINCIPLE
toss-up,math,Short Answer,3) Math – Short Answer Express the following as a mixed number: the fraction with numerator 5/6 and denominator 25/72.,2 AND 2/5
bonus,math,Short Answer,"3) Math – Short Answer Find the volume, in cubic meters, of a rectangular pyramid measuring 17 meters and 18 meters along the base and 17 meters in height.","1734
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,4) Life Science – Short Answer Identify all of the following three organisms that are considered gastropods: 1) Snails; 2) Clam; 3) Squid.,1
bonus,,Multiple Choice,4) Life Science – Multiple Choice Which of the following are not found in both prokaryotes and eukaryotes? W) Flagella X) Ribosomes Y) Mitochondria Z) Plasma membrane,Y) MITOCHONDRIA
toss-up,,Short Answer,5) Earth and Space – Short Answer Type IA [ONE-A] supernovas are associated with what type of star?,WHITE DWARF
bonus,,Multiple Choice,5) Earth and Space – Multiple Choice Which of the following is an ore of zinc? W) Chalcocite [kal-kuh-site] X) Malachite [mal-uh-kite] Y) Sphalerite [sfah-luh-right] Z) Dolomite,"Y) SPHALERITE
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,6) General Science – Short Answer What mechanism controls the passage of substances from the blood to the cerebrospinal fluid and is a structure composed of astrocytes?,BLOOD-BRAIN BARRIER
bonus,,Short Answer,6) General Science – Short Answer What term describes the change in displacement per unit time?,VELOCITY (DO NOT ACCEPT: SPEED)
toss-up,,Multiple Choice,7) Life Science – Multiple Choice Which of the following hormones plays a major role in the male reproductive system? W) Androgens X) Estrogens Y) Mineralocorticoids Z) Glucocorticoids,W) ANDROGENS
bonus,,Short Answer,7) Life Science – Short Answer What reproductive cells do ferns release into the air?,"SPORES
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Multiple Choice,8) Energy – Multiple Choice Oil components are separated using what process? W) Evaporation X) Fractional distillation Y) Fracking Z) Chromatography,X) FRACTIONAL DISTILLATION
bonus,energy,Short Answer,8) Energy – Short Answer The U.S. Department of Energy has created safety measures for the disposal of compact fluorescent lightbulbs because they contain what hazardous element?,MERCURY
toss-up,,Multiple Choice,"9) Physical Science – Multiple Choice Hydrogen, with its one electron, produces a line spectrum in the visible light range with: W) One color line X) Two color lines Y) Three color lines Z) Four color lines",Z) FOUR COLOR LINES
bonus,,Multiple Choice,9) Physical Science – Multiple Choice The Doppler effect occurs: W) Only in sound waves X) Only in longitudinal waves Y) Only in transverse waves Z) In all types of waves,"Z) IN ALL TYPES OF WAVES
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,10) Earth and Space – Short Answer A bowshock is found where a planet's magnetic field deflects what?,SOLAR WIND
bonus,,Short Answer,10) Earth and Space – Short Answer Xerophytes are plants most likely to be found in what biome?,DESERT
toss-up,math,Short Answer,"11) Math – Short Answer Points A, B, and C all lie on circle O. What is the measure of Angle ABC in degrees if it intercepts an arc of 112°?",56
bonus,math,Short Answer,11) Math – Short Answer Convert 102 in base 10 to base 7.,"204
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,12) General Science – Multiple Choice Which of the following terms is used to describe substances that reduce pain without causing unconsciousness? W) Analgesic [an-uhl-jee-sik] X) Anesthetic Y) Astringent Z) Anaboloid,W) ANALGESIC
bonus,energy,Short Answer,"12) General Science – Short Answer Which general type of material is added to a reaction in order to lower the activation energy, thus making it proceed faster?",CATALYST
toss-up,math,Short Answer,13) Math – Short Answer What fraction is halfway between 1/5th and 1/3rd on the number line?,4/15th
bonus,math,Short Answer,"13) Math – Short Answer If b and c satisfy the system of equations 6b + 7 = 12c and 3b – 9c = 4, what is c?","-5/2 (ACCEPT: -2.5, -2½)
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,14) Life Science – Short Answer What genomic elements are capable of moving randomly throughout the genome?,TRANSPOSONS (ACCEPT: JUMPING GENES)
bonus,,Short Answer,14) Life Science – Short Answer What type of virus solely infects bacteria?,BACTERIOPHAGES (ACCEPT: PHAGES)
toss-up,energy,Short Answer,15) Energy – Short Answer What process breaks down heavy hydrocarbons into smaller ones?,CRACKING
bonus,energy,Short Answer,15) Energy – Short Answer The Fischer-Tropsch process converts hydrogen and carbon dioxide into what?,"HYDROCARBONS
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,16) Physical Science – Multiple Choice Which of the following electron configurations would be the most chemically stable? W) [He]2s1 [H-E-2-S-1] X) [He]2s2 [H-E-2-S-2] Y) [He]2s22p5 [H-E-2-S-2-P-5] Z) [He] 2s22p6 [H-E-2-S-2-2-P-6],Z) [He]2s22p6
bonus,,Multiple Choice,16) Physical Science – Multiple Choice A permanent magnet has magnetic properties due to which of the following? W) The magnetic fields of its electrons are balanced X) Magnetic monopoles accumulate at the ends Y) The magnetic domains have parallel magnetizations Z) Its magnetic dipole moment is zero,Y) THE MAGNETIC DOMAINS HAVE PARALLEL MAGNETIZATIONS
toss-up,,Multiple Choice,17) General Science – Multiple Choice Taxol is a drug used to treat which of the following disorders? W) Malaria X) Cystic fibrosis Y) Tuberculosis Z) Cancer,Z) CANCER
bonus,,Short Answer,17) General Science – Short Answer A Hall-Heroult cell is used industrially for the extraction of what metal?,"ALUMINUM
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,18) Earth and Space – Short Answer What interstellar clouds consist of neutral hydrogen?,HI REGIONS
bonus,,Multiple Choice,18) Earth and Space – Multiple Choice Which of the following correctly explains why liquid fuel rockets are preferred over solid fuel rockets for long term space missions? W) Liquid fuel rockets can store more fuel X) The use of liquid fuel rockets can be stopped and restarted Y) Liquid fuel is safer than solid fuel Z) Liquid fuel is less volatile than solid fuel,X) THE USE OF LIQUID FUEL ROCKETS CAN BE STOPPED AND RESTARTED
toss-up,math,Short Answer,19) Math – Short Answer What is the greatest common factor of the terms in the polynomial 3x2y2 + 12yz2 + 6xy3z?,3y
bonus,math,Short Answer,"19) Math – Short Answer Jason needs to buy 2 pairs of jeans and 4 shirts. Jeans costs $15.24 and shirts cost $12.56. He gave the cashier $100 and received his change. If he also wants to buy a coat that costs $30.75, how much more money does he need?","$11.47
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,20) Physical Science – Short Answer Identify all of the following units that are considered SI units: 1) Kilogram; 2) Metric ton; 3) Fahrenheit.,1
bonus,,Short Answer,"20) Physical Science – Short Answer You are standing 100 meters from a concrete wall and your friend Billy is 200 meters farther away, on the same side of the wall. When you make a loud, barbaric yelling sound, Billy hears both the original sound and the echo. If the speed of sound in air is taken to be 300 meters per second, what is the difference in time, in seconds as a decimal rounded to the hundredths place, between when Billy hears the original yell versus the echoed yell off of the concrete building?",0.67
toss-up,,Multiple Choice,"21) General Science – Multiple Choice In the brain, the occipital lobe is primarily involved in which bodily function? W) Movement X) Vision Y) Body sensation Z) Hearing",X) VISION
bonus,biology,Short Answer,21) General Science – Short Answer What extract from red seaweed is used as a gelling agent in microbiology labs for making bacterial cell cultures?,"AGAR
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,22) Earth and Space – Short Answer What type of optical aberration occurs because different wavelengths of light have slightly different indices of refraction?,CHROMATIC ABERRATION
bonus,,Short Answer,22) Earth and Space – Short Answer What kind of particles will be detected in a massive surge just before a supernova?,NEUTRINOS
toss-up,,Short Answer,"23) Life Science – Short Answer Sharks are in the class Chondricthyes [kon-drik-theez], because they have a skeleton made of what substance?",CARTILAGE
bonus,,Short Answer,"23) Life Science – Short Answer What type of plant cells have thin, flexible primary walls and perform most of the metabolic functions of the plant?",PARENCHYMA
