type,subject,format,question,answer
toss-up,earth science,Multiple Choice,"The temperature outside is 85º F and the air is holding a maximum amount of moisture. If the temperature drops rapidly to 65ºF, which of the following will MOST likely happen: W) it will rain X) it will become sunny Y) humidity is relatively unchanged Z) the relative humidity is lowered by about 25%",W) IT WILL RAIN
bonus,earth science,Short Answer,"The summit of Mount McKinley or Denali at about 6,200 meters is found in what layer of the Earth’s atmosphere?",TROPOSPHERE
toss-up,math,Multiple Choice,Which of the following is NOT true: W) 5 × 0 = 0 X) 2 × ½ = 5 ÷ 5 0 Y) =0 5 5 Z) =5 0 5,"Z) =5
0"
bonus,math,Short Answer,Simplify the following: (x3y4z2) × (2y3)0,x3y4z2
toss-up,,Short Answer,3) GENERAL SCIENCE Short Answer Convert 10 square feet into square inches:,1440
bonus,,Multiple Choice,"3) GENERAL SCIENCE Multiple Choice If you are 5 feet 10 inches tall, which of the following is closest to your height, in meters: W) 1.8 X) 1.7 Y) 1.6 Z) 1.5",W) 1.8
toss-up,,Short Answer,4) LIFE SCIENCE Short Answer What is MOST commonly noted as the most diverse class of life on Earth?,INSECT (ACCEPT: INSECTA)
bonus,,Short Answer,4) LIFE SCIENCE Short Answer Which one of the following 5 organisms is LEAST related to the others: centipede; beetle; fly; bed bug; wasp,"CENTIPEDE
(Solution: centipedes are chilopods; all others are insects)"
toss-up,,Short Answer,5) PHYSICAL SCIENCE Short Answer The bubbles in boiling water are composed of what molecules?,"WATER (ACCEPT: H O)
2"
bonus,,Short Answer,5) PHYSICAL SCIENCE Short Answer How much work is done in holding a steel block in place by applying a force of 800 newtons for 5 seconds?,0 (ACCEPT: NONE)
toss-up,earth science,Multiple Choice,Which of the following is NOT a likely impact of continued global warming: W) volcanic activity will increase X) polar ice could melt enough to raise the sea levels Y) coral bleaching Z) major changes in weather patterns,W) VOLCANIC ACTIVITY WILL INCREASE
bonus,earth science,Multiple Choice,"Which of the following is NOT true about ocean water: W) cool, salty water is more dense that warm, less salty water X) about 97% of Earth’s surface water is salt water Y) about 3.5% of sea water consists of dissolved substances Z) the proportions of dissolved gases in the ocean are nearly the same as in the atmosphere","Z) THE PROPORTIONS OF DISSOLVED GASES IN THE OCEAN ARE NEARLY
THE SAME AS IN THE ATMOSPHERE"
toss-up,math,Short Answer,"If 10% of a certain number is 240, what is 25% of the original number?",600
bonus,math,Short Answer,"Giving your answer as a proper fraction in its simplest form, subtract the 4 14 following two fractions: ! 8 12 2","!
3"
toss-up,,Short Answer,"8) GENERAL SCIENCE Short Answer If a circle’s circumference is divided by its radius, what is the resulting value to the nearest whole number?",6
bonus,,Multiple Choice,8) GENERAL SCIENCE Multiple Choice Which of the following is a number with 3 significant digits: W) 0.003 X) 0.03030 Y) 0.033 Z) 0.0300,Z) 0.0300
toss-up,,Multiple Choice,9) LIFE SCIENCE Multiple Choice Which of the following do clams use as an anchor to fix themselves into the sand: W) mantle X) foot Y) siphon Z) ganglia,X) FOOT
bonus,,Short Answer,9) LIFE SCIENCE Short Answer Name all of the following 4 organisms that are bivalve mollusks: octopus; oyster; snail; clam,OYSTER; CLAM
toss-up,,Short Answer,10) PHYSICAL SCIENCE Short Answer What property of sound is most directly responsible for it bending around objects?,DIFFRACTION
bonus,energy,Multiple Choice,10) PHYSICAL SCIENCE Multiple Choice Which of the following is the basic unit of energy: W) degree X) joule Y) volt Z) pascal,X) JOULE
toss-up,earth science,Multiple Choice,Which of the following BEST describes earthquake aftershocks: W) all tremors under magnitude 4 on the Richter scale X) a series of smaller tremors that follow a large earthquake within days or weeks Y) any tremors that originate from the epicenter within a 1 year period Z) the tremor that occurs at the initial point of rupture,"X) A SERIES OF SMALLER TREMORS THAT FOLLOW A LARGE
EARTHQUAKE WITHIN DAYS OR WEEKS"
bonus,earth science,Multiple Choice,Which of the following is closest to the maximum wavelength of an open ocean tsunami: W) 2000 feet X) 3 miles Y) 30 miles Z) 125 miles,Z) 125 MILES
toss-up,math,Short Answer,What is the greatest common factor of the numbers 14 and 49?,7
bonus,math,Short Answer,What is the Roman numeral equivalent of the year 2006?,MMVI
toss-up,,Multiple Choice,13) GENERAL SCIENCE Multiple Choice In which of the following biomes does MOST of Earth’s photosynthesis take place: W) tundra X) tropical forests Y) oceans Z) taiga,Y) OCEANS
bonus,,Multiple Choice,13) GENERAL SCIENCE Multiple Choice Which of the following is a property of carbon that makes it most effective as a polymer building block: W) it is in period 2 of the Periodic Table X) it is a non-metal Y) it has a valence of 4 Z) it is highly electronegative,Y) IT HAS A VALENCE OF 4
toss-up,,Multiple Choice,14) LIFE SCIENCE Multiple Choice Which of the following is the location of the patella bone: W) shoulder X) knee Y) abdomen Z) arm,X) KNEE
bonus,,Short Answer,"14) LIFE SCIENCE Short Answer When blood leaves the human lung through the pulmonary vein, to what organ will it first go?",HEART
toss-up,,Short Answer,"15) PHYSICAL SCIENCE Short Answer How many protons does an atom have if it is in group two, period three and is the 12th element of the of the periodic table?",12
bonus,,Short Answer,"15) PHYSICAL SCIENCE Short Answer If selenium has an atomic mass of 79, and an atomic number of 34, how many neutrons does it have?","45
(Solution: 79 – 34 = 45)"
toss-up,earth science,Short Answer,"Recently, Pluto was de-listed as a planet. To what category does it now belong?",DWARF PLANET(S) (ACCEPT: KUIPER BELT OBJECT)
bonus,earth science,Multiple Choice,Studies using which of the following processes is BEST used for calculating the age of Earth: W) radioisotope half-life X) heat loss from the Sun Y) principal of superposition Z) ice core sampling,W) RADIOISOTOPE HALF-LIFE
toss-up,math,Multiple Choice,"The number 3,101 is evenly divisible by which of the following numbers: W) 3 X) 7 Y) 9 Z) 11",X) 7
bonus,math,Multiple Choice,Which of the following is the product of 3.14 and 93: W) 27.14 X) 729.14 Y) 2289.06 Z) 2742.04,Y) 2289.06
toss-up,,Multiple Choice,18) GENERAL SCIENCE Multiple Choice Vinegar reacts with which of the following kitchen ingredients to release bubbles of CO : 2 W) baking soda X) sugar Y) flour Z) salt,W) BAKING SODA
bonus,,Multiple Choice,"18) GENERAL SCIENCE Multiple Choice The finer a coffee bean is ground, the stronger the coffee will taste after brewing. This is BEST explained by an increase in the ground coffee beans: W) mass X) volume Y) surface area Z) density",Y) SURFACE AREA
toss-up,,Multiple Choice,"19) LIFE SCIENCE Multiple Choice Which of the following are the 3 basic organs of higher plants: W) plastids, cell walls, and golgi X) xylem, phloem, and cambium Y) roots, stems, and leaves Z) cork, bark, and wood","Y) ROOTS, STEMS, AND LEAVES"
bonus,,Short Answer,19) LIFE SCIENCE Short Answer What group of modified epidermal cells in the roots of higher plants is responsible for MOST water absorption?,ROOT HAIRS
toss-up,,Short Answer,20) PHYSICAL SCIENCE Short Answer Water beading up on a cold glass on a humid day is an example of what phase change?,CONDENSATION
bonus,,Multiple Choice,20) PHYSICAL SCIENCE Multiple Choice The product of mass and velocity would most commonly be described as: W) force X) joules Y) momentum Z) acceleration,Y) MOMENTUM
toss-up,earth science,Multiple Choice,A mineral that splits along planes of weakness into even sheets is BEST described as having: W) good cleavage X) silky luster Y) conchoidal fracture Z) crystalline shape,W) GOOD CLEAVAGE
bonus,earth science,Multiple Choice,Which of the following is NOT true about minerals: W) cinnabar is the most important mercury ore mineral X) pyrite is a common sulfide mineral Y) galena is the most important ore of lead Z) granite is a widespread mineral used in cement,Z) GRANITE IS A WIDESPREAD MINERAL USED IN CEMENT
toss-up,math,Multiple Choice,Which of the following is NOT true: W) 30% × 60% = 18% X) the square of an odd number is always odd Y) the reciprocal of the smallest prime number is ½ Z) the number 27 is a perfect square,Z) THE NUMBER 27 IS A PERFECT SQUARE
bonus,math,Short Answer,What is the price of a $15.00 item that is marked up 25%?,$18.75
toss-up,,Short Answer,23) GENERAL SCIENCE Short Answer Entomology is the study of what class of organisms?,INSECTS
bonus,,Multiple Choice,23) GENERAL SCIENCE Multiple Choice Which of the following is MOST closely related to the wasp: W) fly X) mosquito Y) flea Z) bee,Z) BEE
toss-up,,Short Answer,"24) LIFE SCIENCE Short Answer What are the common names, respectively, for the 2 types of lenses of a compound light microscope that function first to magnify the light just after the light passes through the specimen on the slide and then just before the light enter the observers eyes?","OBJECTIVE LENS AND OCULAR LENS (THE ORDER IN WHICH THE
ANSWERS ARE GIVEN MATTERS UNLESS THE STUDENT SAYS WHICH LENS GOES
WITH WHICH PART OF THE QUESTION)
(ACCEPT: OBJECTIVE AND OCULAR)"
bonus,,Short Answer,24) LIFE SCIENCE Short Answer What is the scientific term scientists use to describe the rod-like shape of most Anthrax bacteria?,BACILLUS (ACCEPT: BACILLI)
toss-up,,Multiple Choice,25) PHYSICAL SCIENCE Multiple Choice Which of the following is the MOST appropriate term for a mixture of two liquids that is uniformly distributed and does not separate: W) substance X) solvent Y) solution Z) suspension,Y) SOLUTION
bonus,,Multiple Choice,"25) PHYSICAL SCIENCE Multiple Choice In which of the following organizational sections of the Periodic Table are lithium, beryllium, boron and carbon all sequentially located: W) gases X) periods Y) halogens Z) groups",X) PERIODS
