type,subject,format,question,answer
toss-up,,Short Answer,"1) PHYSICAL SCIENCE Short Answer Using two vertically-aligned pulleys to move a load will double the amount of rope you must pull to move the load a given distance, but what will it do to the amount of force you must exert?",HALVE IT
bonus,,Short Answer,1) PHYSICAL SCIENCE Short Answer Name three types of friction.,"(ACCEPT 3) DRY, STATIC, LIMITING, SLIDING, KINETIC, ROLLING, FLUID,
LUBRICATED, SKIN, INTERNAL
________________________________________________________________________"
toss-up,,Short Answer,2) LIFE SCIENCE Short Answer Hinge and ball-and-socket are two examples of which kind of body part?,JOINT
bonus,,Multiple Choice,"2) LIFE SCIENCE Multiple Choice Muscle, connective, nerve, and epithelial are four basic types of animal: W) Cells X) Tissues Y) Organs Z) Organ systems",X) TISSUES
toss-up,math,Short Answer,What is the measure in degrees of an interior angle of a regular pentagon?,108
bonus,math,Short Answer,What is the sum of the measures of all interior angles of a regular hexagon and a regular octagon?,"1800
________________________________________________________________________"
toss-up,energy,Multiple Choice,Utility companies have adopted a net metering approach with consumers who have renewable sources connected to the electric network. What is net metering? W) A program in which people pay for total energy consumption rather than per unit consumption X) A program in which people donate a certain amount of funds to those who have trouble paying for their electricity bill Y) The power company’s method to reduce consumption during peak periods Z) An incentive program that credits or pays customers who wish to supplement the utility's electricity with their own sources,"Z) AN INCENTIVE PROGRAM THAT CREDITS OR PAYS CUSTOMERS WHO
WISH TO SUPPLEMENT THE UTILITY'S ELECTRICITY WITH THEIR OWN SOURCES"
bonus,energy,Multiple Choice,A perfectly efficient engine would transform the chemical energy in gasoline into: W) Heat X) Work Y) Motion Z) Electricity,X) WORK
toss-up,,Short Answer,5) PHYSICAL SCIENCE Short Answer Why do most rocks sink in water?,"THEY ARE DENSER THAN THE WATER (ACCEPT: THEY WEIGH MORE THAN
THE WATER THEY DISPLACE)"
bonus,,Multiple Choice,"5) PHYSICAL SCIENCE Multiple Choice At a given temperature, the velocity of gases is: W) Directly proportional to molecular size X) Indirectly proportional to molecular size Y) Inversely proportional to molecular mass Z) Directly proportional to molecular mass","Y) INVERSELY PROPORTIONAL TO MOLECULAR MASS
________________________________________________________________________"
toss-up,math,Short Answer,Evaluate: 3 - |6 - 15| (read as: 3 minus the absolute value of the quantity 6 minus 15).,-6
bonus,math,Short Answer,Evaluate: |(-7)(-5)| - 2 (read as: the absolute value of the product of negative 7 and negative 5 minus 2).,33
toss-up,,Multiple Choice,7) LIFE SCIENCE Multiple Choice Which of the following organisms is not a eukaryote (read as: yuh-KEHR-ee-ōt)? W) Protist X) Bacteria Y) Fungi Z) Plant,X) BACTERIA
bonus,,Short Answer,7) LIFE SCIENCE Short Answer What are the two most defining features of a eukaryotic (read as: yuh-KEHR-ee-ōetik) cell?,"NUCLEUS (DO NOT ACCEPT: NUCLEOID) AND TRUE MEMBRANE-BOUND
ORGANELLES
________________________________________________________________________"
toss-up,energy,Multiple Choice,"Which of the following items, commonly found in most American households, represents significant energy input if made from its common ore; however, recycling this item saves enough energy to run a TV for 3 hours. W) Aluminum can X) Glass bottle Y) Plastic jug Z) Tin can",W) ALUMINUM CAN
bonus,energy,Short Answer,"If the average TV consumes 120 watts, and a kilowatt hour costs 10 cents, then how much does it cost in cents to run the TV for 3 hours?",3.6 (ACCEPT: 4)
toss-up,,Short Answer,9) EARTH AND SPACE SCIENCE Short Answer What is the name of the tide that has the lowest high tide and highest low tide?,NEAP TIDE
bonus,,Short Answer,"9) EARTH AND SPACE SCIENCE Short Answer The San Andreas Fault, which runs along most of the coast of California, is an example of what type of fault: normal, thrust, or strike-slip?","STRIKE-SLIP
________________________________________________________________________"
toss-up,math,Short Answer,"Which of the following values is greater: 42/45, 2/3, or 8/9?",42/45
bonus,math,Short Answer,"Giving your answer as a fraction in simplest form, what is the difference between 13/15 and 19/21?",-4/105
toss-up,,Multiple Choice,11) LIFE SCIENCE Multiple Choice Most scientists believe that protists evolved from which of the following? W) Prokaryotes (read as: prōe-KAHR-ee-ōets) X) Fungi Y) Plants Z) Euglenoids (read as: yuh-GLEE-nohids),W) PROKARYOTES
bonus,,Multiple Choice,11) LIFE SCIENCE Multiple Choice Protist habitats are often characterized by the presence of which of the following? W) Soil X) Moisture Y) Algae Z) High altitude,"X) MOISTURE
________________________________________________________________________"
toss-up,,Short Answer,"12) GENERAL SCIENCE Short Answer If an atom of neutral nitrogen has 7 neutrons, what is its weight in atomic mass units?",14 ATOMIC MASS UNITS
bonus,,Multiple Choice,12) GENERAL SCIENCE Multiple Choice What substance most commonly makes soil black? W) Minerals X) Burned wood Y) Clay Z) Organic matter,Z) ORGANIC MATTER
toss-up,math,Multiple Choice,"On a number line, the coordinate of S is -6 and the coordinate of R is 3. Which statement is true? W) S divided by R is greater than 0 X) R minus S is less than 0 Y) S times R is less than 0 Z) S plus R is greater than 0",Y) S TIMES R IS LESS THAN 0
