type,subject,format,question,answer
toss-up,,Multiple Choice,1) PHYSICAL SCIENCE Multiple Choice Which of the following statements is TRUE: W) for a heavy element to be stable the number of protons typically equals the number of neutrons X) the faster a boiling uncovered pot of water boils the hotter the water becomes Y) cellulose is an example of a natural polymer Z) the speed of light is always the same,Y) CELLULOSE IS AN EXAMPLE OF A NATURAL POLYMER
bonus,,Multiple Choice,1) PHYSICAL SCIENCE Multiple Choice Which of the following is NOT a salt: W) potassium hydroxide X) potassium bromide Y) magnesium chloride Z) calcium carbonate,W) POTASSIUM HYDROXIDE
toss-up,earth science,Multiple Choice,A high-pressure weather system is typically associated with which of the following conditions: W) cool with high thin clouds X) cool with nimbostratus clouds Y) warm with moderate overcast Z) warm with cumulonimbus clouds,W) COOL WITH HIGH THIN CLOUDS
bonus,earth science,Short Answer,What is the specific name for ridges of the giant accumulations of glacial till that form along the outer sides or edges of an alpine glacier?,"LATERAL MORAINES (DO NOT ACCEPT: MORAINE)
2007 Middle School Regional Science Bowl - Round 12 Page 1"
toss-up,math,Short Answer,How many faces does a dodecagon have?,12
bonus,math,Short Answer,"Find the sum of all interior angles, in degrees, in a regular hexagon:","720
(Solution: (6 – 2)(180) = 720º)"
toss-up,,Multiple Choice,4) GENERAL SCIENCE Multiple Choice A recent 375-million year old fossil discovered in the upper reaches of Canada had many unusual features including a flat head with eyes on top and overlapping ribs. This was a major discovery because it is believed this: W) represents a missing link between fish and land vertebrates X) was the first juvenile Tyrannosaurus ever found in Canada Y) was an amphibian bird from the Cretaceous Period Z) supports vertebrates evolving first on land rather than at sea,"W) REPRESENTS A MISSING LINK BETWEEN FISH AND LAND
VERTEBRATES"
bonus,,Multiple Choice,4) GENERAL SCIENCE Multiple Choice Which of the following practices is one of the MAIN ways of preventing Brucellosis in humans: W) avoid tick bites X) include vitamin C in your diet Y) include niacin in your diet Z) consume only pasteurized dairy products,"Z) CONSUME ONLY PASTEURIZED DAIRY PRODUCTS
2007 Middle School Regional Science Bowl - Round 12 Page 2"
toss-up,,Multiple Choice,5) LIFE SCIENCE Multiple Choice Which of the following is the BEST example of a heterozygous condition: W) non-identical twins X) the matching alleles for a certain physical characteristic are different Y) one of a pair of chromosomes is lost Z) two zygotes are fused together,"X) THE MATCHING ALLELES FOR A CERTAIN PHYSICAL CHARACTERISTIC
ARE DIFFERENT"
bonus,,Short Answer,"5) LIFE SCIENCE Short Answer Meiosis is typically divided into meiosis 1 and meiosis 2. In a typical human egg cell, how many chromosomes will it have in each cell after meiosis 1?",23
toss-up,,Multiple Choice,6) PHYSICAL SCIENCE Multiple Choice Which of the following is typically TRUE: W) rare earth metals are also known as alkali metals X) a combustion reaction releases heat Y) noble gases are very reactive elements Z) a reaction in equilibrium cannot move forward or backward,X) A COMBUSTION REACTION RELEASES HEAT
bonus,,Short Answer,6) PHYSICAL SCIENCE Short Answer Name all of the following 4 choices that contain ionic bonds: NaCl; O ; KBr; CO 2 2,"NaCl; KBr
2007 Middle School Regional Science Bowl - Round 12 Page 3"
toss-up,earth science,Multiple Choice,"Which of the following is a volcano that is generally the smallest type, has very steep slopes, and would most likely result from a single violent eruption: W) stratovolcano X) cinder cone Y) shield volcano Z) lava dome",X) CINDER CONE
bonus,earth science,Multiple Choice,Which of the following primarily influences the viscosity and therefore the explosivity of a magma: W) silica content X) gas content Y) temperature Z) pressure,W) SILICA CONTENT
toss-up,math,Short Answer,144 8) MATH Short Answer Evaluate the following radical: – ( ) 9,–4
bonus,math,Short Answer,"Giving your answer in slope-intercept form, what is the equation of the line passing through the point (2, 1) that is parallel to the line with the equation 3y + 12x = 6?","y = -4x + 6
2007 Middle School Regional Science Bowl - Round 12 Page 4"
toss-up,,Multiple Choice,"9) GENERAL SCIENCE Multiple Choice Which of the following is the MAIN advantage of the LED, or light emitting diode, versus the conventional incandescent lamp: W) efficiency X) size Y) they can be made out of plastic Z) they are cheaper to manufacture",W) EFFICIENCY
bonus,,Multiple Choice,9) GENERAL SCIENCE Multiple Choice Which of the following elements is essential to the human body for muscle and nerve function and maintaining fluid balance: W) iodine X) potassium Y) calcium Z) iron,X) POTASSIUM
toss-up,,Short Answer,10) LIFE SCIENCE Short Answer What is the anatomical term for the nerves in humans that conduct messages from the eyes to the brain?,OPTIC
bonus,,Short Answer,10) LIFE SCIENCE Short Answer What is the scientific name for the veins in humans that return oxygen rich blood to the heart?,"PULMONARY
2007 Middle School Regional Science Bowl - Round 12 Page 5"
toss-up,,Multiple Choice,11) PHYSICAL SCIENCE Multiple Choice Which of the following is the BEST description of the arrangement of the magnetic domains of an unmagnetized iron bar: W) all are aligned at 180º to each other X) all are aligned at 90º to each other Y) they are randomly arranged Z) there are no magnetic domains in this case,Y) THEY ARE RANDOMLY ARRANGED
bonus,,Short Answer,11) PHYSICAL SCIENCE Short Answer Which 2 of the following 4 elements are most easily magnetized at room temperature: iron; copper; nickel; aluminum,IRON AND NICKEL
