type,subject,format,question,answer
toss-up,,Multiple Choice,1) LIFE SCIENCE Multiple Choice Which of the following is the MOST common manner for transmission of beef tapeworms to humans: W) drinking contaminated water X) swimming in contaminated water Y) eating uncooked beef Z) stepping in cow manure,Y) EATING UNCOOKED BEEF
bonus,,Multiple Choice,1) LIFE SCIENCE Multiple Choice Which of the following is a segmented worm: W) hook worm X) earthworm Y) round worm Z) nematode,X) EARTHWORM
toss-up,,Short Answer,2) PHYSICAL SCIENCE Short Answer Specific gravity compares the density of various substances to that of what reference substance?,WATER
bonus,,Multiple Choice,2) PHYSICAL SCIENCE Multiple Choice Which of the following is the BEST example of a chemical reaction: W) an acid is added to a clear solution in a test tube and a white substance appears and falls to the bottom of the test tube X) milk is added to water and the water turns a milky color Y) molten metal hardens upon cooling Z) salt is dissolved in water,"W) AN ACID IS ADDED TO A CLEAR SOLUTION IN A TEST TUBE AND A
WHITE SUBSTANCE APPEARS AND FALLS TO THE BOTTOM OF THE TEST TUBE"
toss-up,earth science,Short Answer,What is the name for the internal ring within a hurricane where the most intense squalls occur?,EYEWALL
bonus,earth science,Multiple Choice,"As the eyewall of hurricane Katrina approached Louisiana, on which of the following sides of the hurricane were the highest speeds clocked: W) north X) south Y) east Z) west",W) NORTH
toss-up,math,Short Answer,"Evaluate the following radical: – 160,000",–400
bonus,math,Short Answer,Arrange the following 4 fractions from the LARGEST to the 13 7 10 2 SMALLEST: ; ; ; 18 12 4 12 10 13 7 2,"; ; ;
4 18 12 12"
toss-up,,Multiple Choice,"5) GENERAL SCIENCE Multiple Choice Which of the following is closest to average barometric pressure at sea level, in millibars: W) 1013 X) 760 Y) 10 Z) 1",W) 1013
bonus,,Short Answer,"5) GENERAL SCIENCE Short Answer Name all of the following 4 units of the international system of units that are considered base units and NOT considered derived: Newton, kilogram, second, hertz",KILOGRAM AND SECOND
toss-up,,Short Answer,6) LIFE SCIENCE Short Answer Arachnids have how many pairs of appendages?,6
bonus,,Short Answer,6) LIFE SCIENCE Short Answer Arachnids have 4 pairs of walking legs and a single pair of pedipalps. What is the name of the last pair of appendages?,CHELICERA
toss-up,energy,Multiple Choice,7) PHYSICAL SCIENCE Multiple Choice Doing a given amount of work at different rates always involves a different amount of: W) mass X) efficiency Y) potential energy Z) power,Z) POWER
bonus,,Short Answer,"7) PHYSICAL SCIENCE Short Answer If a force of 200 newtons is required to accelerate an object at 25 meters per second squared on a horizontal frictionless surface, what is the mass of the object, in grams?","8,000
(Solution: F/a = m = 200/25 = 8 kg = 8,000 g)"
toss-up,earth science,Multiple Choice,Which of the following is the actual location where slippage of rock masses first occurs in an earthquake: W) seismic front X) focus Y) Richter point Z) foreshock,X) FOCUS
bonus,earth science,Short Answer,What is the name for the location on the Earth’s surface directly above an earthquake focus?,EPICENTER
toss-up,math,Short Answer,What is the percentage decrease when a stock price drops from $55.00 per share to $44.00 per share?,20%
bonus,math,Short Answer,"A cell phone company charges 25 cents per minute for the first 10 minutes of usage and 10 cents per minute for usage greater than 10 minutes. If you talked for 1½ hours, what is your total airtime charge?","$10.50
(Solution: 0.25 × 10 = $2.50; 80 min × 0.1 = $8.00; $8 + $2.5 = $10.50)"
toss-up,,Multiple Choice,10) GENERAL SCIENCE Multiple Choice Which of the following is closest to the height of the typical standard 12-ounce soda can: W) 6 centimeters X) 12 centimeters Y) 18 centimeters Z) 24 centimeters,X) 12 CENTIMETERS
bonus,,Multiple Choice,10) GENERAL SCIENCE Multiple Choice Which of the following BEST describes the composition of the Proton Exchange Membrane in fuel cells used to power automobiles: W) polymer plastic X) metal foil Y) organic fiber Z) biofilm,W) POLYMER PLASTIC
toss-up,,Multiple Choice,11) LIFE SCIENCE Multiple Choice Which of the following is closest to the length of time it takes for a typical human cell to complete mitosis: W) 1 second X) 1 minute Y) 1 hour Z) 1 day,Z) 1 DAY
bonus,,Short Answer,11) LIFE SCIENCE Short Answer Order the following 4 stages of mitosis from the EARLIEST to that LATEST: metaphase; prophase; telophase; anaphase,PROPHASE; METAPHASE; ANAPHASE; TELOPHASE
toss-up,,Multiple Choice,12) PHYSICAL SCIENCE Multiple Choice Which of the following is an example of laboratory equipment that is specifically designed to mix fluids without spilling: W) pipette X) centrifuge Y) Erlenmeyer flask Z) graduated cylinder,Y) ERLENMEYER FLASK
bonus,,Multiple Choice,12) PHYSICAL SCIENCE Multiple Choice Which of the following elements is NOT a gas in its standard state: W) fluorine X) nitrogen Y) bromine Z) neon,Y) BROMINE
toss-up,earth science,Multiple Choice,Which of the following fossils is the oldest: W) fossil of the earliest flowering plant X) fossilized frog’s egg Y) trilobite Z) mastodon,Y) TRILOBITE
bonus,earth science,Multiple Choice,"Which of the following is a layer of the Earth that is primarily characterized as rock with the properties of being hot, weak and plastic: W) lithosphere X) asthenosphere Y) inner core Z) outer core",X) ASTHENOSPHERE
toss-up,math,Short Answer,What is the degree measure of the vertex angle in an isosceles triangle if each base angle measures 48º?,84
bonus,math,Short Answer,"What is the surface area of a cube, in square feet, if one edge measures 5 feet?",150
toss-up,,Multiple Choice,15) GENERAL SCIENCE Multiple Choice You wake up in the morning and your eyelids are stuck together with a thin or thick discharge caused by inflammation of the clear membrane that covers the white part of your eyes. Which of the following is MOST likely your problem: W) sinusitis X) cellulitis Y) osteomyelitis Z) conjunctivitis,Z) CONJUNCTIVITIS
bonus,,Multiple Choice,"15) GENERAL SCIENCE Multiple Choice Which of the following is NOT true about nicotine: W) chewing or smokeless tobaccos are safe when used properly because nicotine cannot be absorbed through the mucous membrane X) nicotine and cyanide have been found in cigarettes Y) during pregnancy, nicotine concentrates in breast milk and fetal blood Z) nicotine is a plant alkaloid that is poisonous to most animals","W) CHEWING OR SMOKELESS TOBACCOS ARE SAFE WHEN USED
PROPERLY BECAUSE NICOTINE CANNOT BE ABSORBED THROUGH THE MUCOUS
MEMBRANE"
toss-up,,Short Answer,16) LIFE SCIENCE Short Answer What are the scientific terms for the two general types of tissues that conduct fluids in higher plants?,XYLEM AND PHLOEM
bonus,,Short Answer,"16) LIFE SCIENCE Short Answer What is the scientific name for the basic cell type in higher plants that is relatively unspecialized, has a thin cell wall, and carries out most of the metabolism of the plant?",PARENCHYMA
toss-up,,Short Answer,"17) PHYSICAL SCIENCE Short Answer Of the 4 states of matter, which one is the most common in the universe?",PLASMA
bonus,energy,Multiple Choice,17) PHYSICAL SCIENCE Multiple Choice Which of the following is the scientific term for the energy needed to transform a given quantity of a substance from a liquid to a gas at standard pressure: W) heat of boiling X) heat of fusion Y) heat of transition Z) heat of vaporization,Z) HEAT OF VAPORIZATION
toss-up,earth science,Multiple Choice,Calcite belongs to which of the following mineral groups: W) oxide X) carbonate Y) sulfate Z) silicate,X) CARBONATE
bonus,earth science,Short Answer,During what phase of the Moon can a solar eclipse occur?,NEW MOON
toss-up,math,Short Answer,"If two sides of a parallelogram are 8 and 9 centimeters, respectively, find the perimeter, in centimeters:",34
bonus,math,Short Answer,"Rounded to the nearest meter, if side A of a right triangle measures 6 meters and side B measures 9 meters, what is the length of the hypotenuse?","11
(Solution: 62 + 92 = c2; c = 11)"
toss-up,,Multiple Choice,20) GENERAL SCIENCE Multiple Choice Earth’s seasons are primarily caused by: W) Earth’s distance from the Sun X) the tilt of Earth’s axis with respect to the Sun Y) Earth’s elliptical orbit around the Sun Z) Earth’s rotational period,X) THE TILT OF EARTH’S AXIS WITH RESPECT TO THE SUN
bonus,,Short Answer,20) GENERAL SCIENCE Short Answer What is the name for the muscle that contracts when you inhale and causes your chest cavity to expand?,DIAPHRAGM
toss-up,,Short Answer,21) LIFE SCIENCE Short Answer What is the common name for the vector of Eastern Equine Encephalitis and malaria?,MOSQUITO
bonus,,Multiple Choice,21) LIFE SCIENCE Multiple Choice What biome is dominant in sub-Saharan Africa and characterized by the dominant plants being fire resistant: W) chaparral X) tundra Y) savanna Z) temperate,Y) SAVANNA
