type,subject,format,question,answer
toss-up,,Multiple Choice,"1) Earth and Space – Multiple Choice Cape Town, South Africa has a Mediterranean climate. Which of the following statements best describes the climate of Cape Town on average? W) Winters have higher temperature and more precipitation than summers X) Winters have higher temperature and less precipitation than summers Y) Winters have lower temperature and more precipitation than summers Z) Winters have lower temperature and less precipitation than summers","Y) WINTERS HAVE LOWER TEMPERATURE AND MORE PRECIPITATION THAN
SUMMERS"
bonus,,Short Answer,"1) Earth and Space – Short Answer The Rio Tinto river in Spain is so named because of its red hue, which is derived from what abundant dissolved ion?","IRON THREE (ACCEPT: IRON THREE PLUS, FERRIC IRON; DO NOT ACCEPT: IRON))
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,math,Short Answer,"2) Math – Short Answer Giving your answer in base 8, what is ONE-SEVEN base 8 plus FIVE-SIX base 8?",SEVEN-FIVE (ACCEPT: 75)
bonus,math,Short Answer,2) Math – Short Answer A right circular cylinder has a radius of 3 and a height of 12. A second right circular cylinder has a radius of 5 and a height of 7. What is the larger lateral surface area of the two cylinders?,72π
toss-up,,Multiple Choice,3) Life Science – Multiple Choice Which of the following exhibits quaternary [QUAH-tur-nairee] protein structure? W) Myoglobin [MY-oh-glow-bin] X) Bilirubin [BIL-ih-roo-bin] Y) Hemoglobin Z) Adenosine [ah-DEN-oh-seen] triphosphate,Y) HEMOGLOBIN
bonus,,Short Answer,3) Life Science – Short Answer Identify all of the following three statements that are true of the domains of life: 1) Eukaryotic [YOU-care-ee-AW-tic] ribosomes [RYE-beh-sohms]are larger than bacterial ribosomes; 2) Bacterial ribosomes are larger than archaean [ar-KEE-en] ribosomes; 3) Bacteria initiate translation of mRNA with methionine [meth-IOH-neen] codons.,"1 AND 3
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Short Answer,4) Energy – Short Answer What is the name for the value that is used to rate the performance of diesel fuels?,"CETANE NUMBER (ACCEPT: CETANE RATING, CN)"
bonus,energy,Short Answer,"4) Energy – Short Answer Scientists at Pacific Northwest National Lab are studying a new generation of catalysts that accelerate the polymerization [pawl-ih-mer-eh-ZAY-shun] of ethylene [ETH-il-een] to form plastic water bottles, windshield glass, and other modern polymers. What is the empirical formula of the polymer product polyethylene?","CH
2"
toss-up,,Short Answer,"5) Physical Science – Short Answer Brian drives from his home to work, and then back home in a total of 3 hours. In miles per hour, what is the average velocity of his round trip, if his home and work are separated by 60 miles?",0
bonus,,Short Answer,"5) Physical Science – Short Answer An object has fallen 30 meters in the past 2 seconds. To the nearest meter per second, what is its current vertical speed?","25
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
