type,subject,format,question,answer
toss-up,,Multiple Choice,1) Life Science – Multiple Choice Which of the following organs is NOT part of the endocrine system? W) Pancreas X) Spleen Y) Ovary Z) Hypothalamus,X) SPLEEN
bonus,,Short Answer,"1) Life Science – Short Answer Arrange these four groups in order of age of origin, from earliest to latest: 1) Amphibians; 2) Birds; 3) Fish; 4) Crocodiles.","3, 1, 4, 2 (ACCEPT: FISH, AMPHIBIANS, CROCODILES, BIRDS)
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,"2) Physical Science – Short Answer Neglecting air resistance, at what angle, in degrees, should a projectile be fired from ground level in order to maximize its range?",45
bonus,,Short Answer,"2) Physical Science – Short Answer A particle initially at rest had a constant acceleration applied to it for 12 seconds, at which point it had been displaced by 216 meters from its original position. What was the magnitude, in meters per second squared, of the applied acceleration?",3
toss-up,math,Multiple Choice,3) Math – Multiple Choice A polynomial function has a zero at x = –6. Which of the following must be a factor of the polynomial? W) –6x X) 6x Y) x + 6 Z) x – 6,Y) x + 6
bonus,math,Short Answer,"3) Math – Short Answer An isosceles right triangle with legs of length 10 is inscribed in a circle in such a way that its hypotenuse coincides with a diameter of the circle. To the nearest integer, what is the area of the circle?","157
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,"4) Earth and Space – Multiple Choice Radiocarbon dating is a commonly used technique for determining the age of organic material. Which of the following numbers is closest to the age, in years, after which organic material is unsuitable for carbon dating? W) 5,000 X) 50,000 Y) 500,000 Z) 5 million","X) 50,000"
bonus,,Multiple Choice,4) Earth and Space – Multiple Choice Which of the following materials should a geochronologist study to get the best estimate of the age of the Earth? W) Oldest continental crust X) Oldest oceanic crust Y) Lunar rock Z) Meteorites,Z) METEORITES
toss-up,energy,Short Answer,"5) Energy – Short Answer In what California desert is the Ivanpah Solar Electric Generation System, the world's largest solar thermal power station?",MOJAVE DESERT
bonus,energy,Multiple Choice,"5) Energy – Multiple Choice When nuclear fuel rods are placed underwater, a blue glow can be observed around them. What is the term for this phenomenon? W) Cherenkov radiation X) Mendeleev radiation Y) Gamma radiation Z) Ultraviolet radiation","W) CHERENKOV RADIATION
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,6) General Science – Short Answer Who estimated the circumference of the Earth using geometry in about 230 B.C.?,ERATOSTHENES
bonus,,Multiple Choice,6) General Science – Multiple Choice Which of the following describes the type of growth represented by a population pyramid with a wide base and a narrow peak? W) Expansive growth X) Constrictive growth Y) Decreasing Z) Neutral,W) EXPANSIVE GROWTH
toss-up,,Short Answer,7) Life Science – Short Answer Iodine deficiency is associated with the swelling of what gland?,THYROID
bonus,,Short Answer,"7) Life Science – Short Answer In adult humans, what leukocyte type composes the largest percentage of leukocytes in circulation?","NEUTROPHIL
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,8) General Science – Short Answer Identify all of the following three scientific ideas and explanations that are considered to be a proven fact: 1) A law; 2) A theory; 3) A hypothesis.,NONE OF THEM
bonus,,Short Answer,8) General Science – Short Answer Arrange the following four events in chronological order from earliest to most recent: 1) Newton invents calculus; 2) Galileo discovers sunspots; 3) Copernicus hypothesizes that the planets revolve around the sun; 4) Bernoulli proposes the laws of fluid mechanics.,"3, 2, 1, 4"
toss-up,math,Multiple Choice,9) Math – Multiple Choice What is the equation of the axis of symmetry for the graph of y = x2 – 4x + 4? W) x = –2 X) y = –2 Y) x = 2 Z) y = 2,Y) x = 2
bonus,math,Short Answer,9) Math – Short Answer How many diagonals does a convex 13-sided polygon have?,"65
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,10) Earth and Space – Multiple Choice Which of the following is TRUE of the apparent path of the Sun across the sky in the United States in June? W) The Sun rises North of East and sets North of West X) The Sun rises North of East and sets South of West Y) The Sun rises South of East and sets North of West Z) The Sun rises South of East and sets South of West,W) THE SUN RISES NORTH OF EAST AND SETS NORTH OF WEST
bonus,,Short Answer,10) Earth and Space – Short Answer Identify all of the following three statements about pulsars that are true: 1) They are rotating white dwarfs; 2) There are four in our Solar System; 3) They were discovered by Jocelyn Bell.,3
toss-up,chemistry,Short Answer,11) Physical Science – Short Answer What area of chemistry is concerned with studying the rates of chemical reactions?,KINETICS
bonus,,Short Answer,11) Physical Science – Short Answer Gluons are the carrier of what fundamental force?,"STRONG FORCE
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Multiple Choice,"12) Energy – Multiple Choice In a lithium-ion battery, what happens to the battery when the anode and cathode reactions are run in reverse? W) It goes dead X) It short-circuits Y) It runs twice as long Z) It recharges",Z) IT RECHARGES
bonus,energy,Multiple Choice,"12) Energy – Multiple Choice High-voltage transmission line voltages are typically at least which of the following voltages? W) 220 X) 1,100 Y) 44,000 Z) 110,000","Z) 110,000"
toss-up,,Multiple Choice,"13) Earth and Space – Multiple Choice In 2012, what commercial spacecraft successfully flew to the International Space Station and back? W) Arecibo [ah-ray-SEE-boh] X) Dragon Y) Constellation Z) Vostok 1",X) DRAGON
