type,subject,format,question,answer
toss-up,math,Short Answer,"1) Math – Short Answer Points A, B, and C all lie on a circle. What is the measure of angle ABC in degrees if it intercepts an arc of 122°?",61
bonus,math,Short Answer,1) Math – Short Answer What is the volume of a circular cylinder formed by rotating a 7 by 6 rectangular region about one of its longer sides?,"252π
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,"2) Earth and Space – Multiple Choice In the year 79 AD, the people of Pompeii were asphyxiated and then buried by ash from what volcano? W) Mount Pelee X) Mount Vesuvius Y) Mount Tambora Z) Mount Mayon",X) MOUNT VESUVIUS
bonus,,Multiple Choice,2) Earth and Space – Multiple Choice Which of the following devices would an astronomer most likely use to detect electromagnetic radiation entering the Earth's atmosphere? W) Astrolabe X) Bolometer Y) Refractor telescope Z) Optical interferometer,X) BOLOMETER
toss-up,math,Short Answer,"3) Math – Short Answer A right triangle has sides of length 6, 8, and 10. What is the length of the altitude to the side of length 6?",8
bonus,math,Short Answer,3) Math – Short Answer The mean of a list of 12 numbers is 14. What number would need to be added to the list to make the mean of the 13-number list 11?,"–25
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,energy,Short Answer,4) Energy – Short Answer Coke is produced as a byproduct of the burning of what fuel?,COAL
bonus,energy,Multiple Choice,"4) Energy – Multiple Choice Electric vehicles convert about 60% of the electrical energy from the grid to power at the wheels. In a gasoline-powered vehicle, which of the following is closest to the percentage of the energy stored in gasoline that is converted to energy at the wheels? W) 5 X) 10 Y) 20 Z) 50",Y) 20
toss-up,,Short Answer,5) Life Science – Short Answer What is the term for molecules that are used as endocrine-signaling agents?,HORMONES
bonus,,Short Answer,5) Life Science – Short Answer What general type of enzyme catalyzes reactions that add phosphate groups to substrates?,"KINASES
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Multiple Choice,6) Physical Science – Multiple Choice Which of the following will produce ions when dissolved in water? W) Ethylene [ETH-il-een] X) Ethylamine [ethel-ah-MEEN] Y) Ethanol Z) Ethyne [ETH-eye-n],X) ETHYLAMINE
bonus,energy,Short Answer,"6) Physical Science – Short Answer In molecular orbital theory, what type of orbital is always lower in energy than the atomic orbitals from which it is composed?",BONDING ORBITAL
toss-up,energy,Multiple Choice,7) Energy – Multiple Choice Which of the following types of electricity generation would be WORST for providing baseload power? W) Wind X) Hydroelectric Y) Biomass Z) Coal,W) WIND
bonus,energy,Multiple Choice,"7) Energy – Multiple Choice One benefit to storing carbon dioxide in a deep coal seam is the potential capture of what valuable resource, produced when the carbon dioxide displaces it? W) Methanol X) Propane Y) Octane Z) Methane","Z) METHANE
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"
toss-up,,Short Answer,8) Physical Science – Short Answer What is the term for the relationship between graphite and diamond?,ALLOTROPE
bonus,,Short Answer,8) Physical Science – Short Answer Identify all of the following three statements that are true of atomic theory: 1) Hydrogen gas has a mass of 1 AMU; 2) Compounds can contain any real number of atoms; 3) One liter of argon at STP contains the same number of atoms as one liter of neon at STP.,3
toss-up,,Short Answer,"9) Life Science – Short Answer In photosynthesis, carbon dioxide, light, and water are converted to sugar, oxygen, and water. From which of the starting materials is the oxygen gas produced?",WATER (ACCEPT: H2O)
